"province","region","year","pop","y","g","cd","cds1","cds2","u1","u2","mafiosi","extortion","corruption1","corruption2","murder"
"Potenza","Basilicata",1997,403019,0.918313205242157,-0.222583204507828,0,0,0,-0.278063535690308,0.00161898136138916,0.0967696309089661,0.0169390961527824,-0.0331161692738533,-0.0277596302330494,0
"Potenza","Basilicata",1998,401140,-2.99768900871277,0.353614747524261,0,0,0,-0.337283134460449,-0.0130263566970825,-0.0967696309089661,-0.0121041759848595,-0.0619155913591385,-0.00730434618890285,0
"Potenza","Basilicata",1999,399990,2.95355439186096,0.442639172077179,0,0,0,NA,NA,0.037500936537981,0.00768654048442841,0.0200721751898527,-0.00241405516862869,0
"Matera","Basilicata",1987,207297,1.34777069091797,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Matera","Basilicata",1988,207847,3.55709457397461,0.886404573917389,0,0,0,-0.139988660812378,0.0446032285690308,0,-0.00985223054885864,-0.0144719891250134,-1.27651728689671e-05,0
"Matera","Basilicata",1989,208412,-0.387367784976959,-3.10990357398987,0,0,0,-0.401777267456055,0.0125527381896973,0.0287891291081905,0.0621677562594414,0.100761950016022,0.0335742756724358,0
"Matera","Basilicata",1990,208812,0.102106735110283,1.44983327388763,0,0,0,0.420055150985718,-0.00191748142242432,0.186715722084045,-0.0146335437893867,-0.100761950016022,-0.0383855067193508,0
"Matera","Basilicata",1991,208884,-0.00170099863316864,-4.23238468170166,0,0,0,0.138741493225098,-0.0311163663864136,-7.42822885513306e-05,0.0191064700484276,0.00957469176501036,0.00957469176501036,0
"Matera","Basilicata",1992,208934,2.08446192741394,6.73403739929199,0,0,0,-0.452953815460205,-0.000239372253417969,-0.215430572628975,0.0909034311771393,0.0191425122320652,0.0430735126137733,0
"Matera","Basilicata",1993,209057,0.100827500224113,-1.85696077346802,0,0,0,0.208471536636353,-0.0163367986679077,0,-0.0575385987758636,0.253502488136292,0.0238859467208385,0
"Matera","Basilicata",1994,208581,3.19002199172974,-4.06021070480347,0.0412741340696812,0.0412741340696812,0,0.129717588424683,-0.0137208700180054,0.177389115095139,0.101084217429161,-0.124007761478424,0.000174656510353088,0
"Matera","Basilicata",1995,208154,2.72696161270142,-0.088207520544529,0,0,0,-0.626073598861694,-0.0307406187057495,-0.10532708466053,0.178323417901993,-0.0717374831438065,-0.0286674536764622,0
"Matera","Basilicata",1996,207728,0.249075919389725,-0.412661343812943,0,0,0,-0.658860206604004,-0.0147584676742554,0.0627296268939972,-0.22532145678997,-0.00945063680410385,-0.0239714179188013,0
"Matera","Basilicata",1997,207311,-0.972295165061951,-0.61192923784256,0,0,0,0.198993921279907,0.00200951099395752,-0.134791657328606,0.0342304855585098,0.000154934823513031,0.0241667684167624,0
"Matera","Basilicata",1998,206713,-2.27692484855652,2.85758304595947,0,0,0,-0.193432569503784,0.0196958780288696,0.0580515004694462,0.000767499208450317,-0.0384777300059795,-0.0192109551280737,0
"Matera","Basilicata",1999,206193,2.95438432693481,5.50937461853027,0,0,0,NA,NA,-0.0192529000341892,0.0588689148426056,0.0194968990981579,0.00977285020053387,0
"Cosenza","Calabria",1987,750797,3.33596539497375,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cosenza","Calabria",1988,751242,-1.4171005487442,-0.864335358142853,0,0,0,0.355327844619751,0.00825703144073486,-0.00533003872260451,-0.0120125077664852,0.0132970884442329,0.00265515688806772,0
"Cosenza","Calabria",1989,751532,7.81255197525024,-0.565996050834656,0,0,0,-0.0853755474090576,0.0214014053344727,0.0412475317716599,0.0399020202457905,-0.0173123814165592,0.00265558157116175,0.00532246148213744
"Cosenza","Calabria",1990,751211,-6.36993408203125,-1.03050768375397,0,0,0,-0.099433422088623,-0.0213601589202881,-0.025273161008954,-0.0399002619087696,-0.0172968618571758,-0.0106420805677772,-0.00399127742275596
"Cosenza","Calabria",1991,750868,5.33182859420776,-1.04863750934601,0,0,0,-0.203943490982056,-0.00395834445953369,-0.0199677590280771,0.0106737948954105,0.0146509278565645,-0.00132875144481659,0.00133240001741797
"Cosenza","Calabria",1992,753159,-0.779352307319641,0.286765486001968,0,0,0,0.047606348991394,0.00576424598693848,0.0796644538640976,0.0449811443686485,-0.012002332136035,0.00131153641268611,-0.00266358396038413
"Cosenza","Calabria",1993,756229,0.00171682308427989,-0.551508903503418,0,0,0,-0.103916525840759,-0.105537414550781,-0.0479280352592468,-0.010977678000927,0.107088856399059,0.0250977147370577,0
"Cosenza","Calabria",1994,753257,0.362341850996017,-0.191828787326813,0,0,0,-0.193947911262512,-0.0156706571578979,0.0452625304460526,0.0189303010702133,-0.0553143844008446,-0.00518505647778511,0.00398270459845662
"Cosenza","Calabria",1995,753815,3.84112548828125,-0.0543415360152721,0,0,0,-0.399195075035095,-0.0207411050796509,0.358121067285538,-0.0213039815425873,0.00526408478617668,0.0119196139276028,-0.00398270459845662
"Cosenza","Calabria",1996,752857,1.85190212726593,-0.484457582235336,0,0,0,-0.444718718528748,-0.0295000076293945,-0.282368570566177,-0.0131746977567673,-0.0225013121962547,-0.0212034210562706,0
"Cosenza","Calabria",1997,751918,0.863375604152679,0.616108119487762,0,0,0,-0.00581717491149902,-0.0358915328979492,-0.0436969995498657,8.95708799362183e-05,4.97624278068542e-05,0.0119909550994635,0
"Cosenza","Calabria",1998,749835,-2.83292508125305,-0.0187322404235601,0,0,0,-0.132771462202072,0.0241652727127075,0.00830470770597458,0.00686763972043991,0.0414532609283924,0.00274853222072124,0
"Cosenza","Calabria",1999,745406,4.06393194198608,1.33631587028503,0,0,0,NA,NA,0.310595542192459,0.0621788576245308,-0.0424462556838989,-0.00383447669446468,0.0026831014547497
"Catanzaro","Calabria",1987,752077,1.67853689193726,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Catanzaro","Calabria",1988,750735,-0.166872143745422,-1.18050861358643,0,0,0,-0.327685058116913,-0.0128841400146484,-0.0328467190265656,-0.0011870414018631,-0.0092148594558239,-0.00527344457805157,0.00535901077091694
"Catanzaro","Calabria",1989,748196,5.42256736755371,-0.692118346691132,0,0,0,-0.0697184205055237,0.0420397520065308,0.153116852045059,-0.00507497787475586,0.0442823767662048,0.0187975578010082,7.68434256315231e-05
"Catanzaro","Calabria",1990,745693,-2.56220507621765,0.52903550863266,0,0,0,0.445432424545288,0.0359880924224854,-0.181124523282051,-0.0292515270411968,-0.0613645724952221,-0.0119212605059147,-0.0146751115098596
"Catanzaro","Calabria",1991,742116,7.55131149291992,0.133281081914902,0.196608081459999,0,0.196608081459999,-0.441644847393036,0.0184760093688965,0.0103632658720016,0.0150422491133213,0.0284655205905437,-0.00388736464083195,-0.00669870898127556
"Catanzaro","Calabria",1992,743717,-2.30315971374512,-0.218003034591675,0.0110472124069929,0.0110472124069929,0,-0.0623743534088135,0.0420999526977539,-0.0959044322371483,0.0133154392242432,-0.0391296595335007,-0.00678390450775623,-0.00134749826975167
"Catanzaro","Calabria",1993,744135,3.27064394950867,-1.13449847698212,0,0,0,0.148337662220001,-0.0584845542907715,0.733677387237549,0.110153518617153,0.00804945640265942,0.0134263373911381,0.00537536852061749
"Catanzaro","Calabria",1994,744058,-2.45057821273804,0.028695672750473,0,0,0,-0.067847728729248,-0.0420573949813843,-0.313060522079468,0.103505611419678,0.0376348160207272,0.00941148400306702,0.00134453782811761
"Catanzaro","Calabria",1995,743018,4.26153707504272,0.183476746082306,0,0,0,0.143879771232605,-0.0679358243942261,-0.346493244171143,-0.100537121295929,-0.0443156436085701,-0.0120506808161736,-0.00671990634873509
"Catanzaro","Calabria",1996,742054,-4.88488578796387,-0.0720918402075768,0,0,0,0.0279040336608887,-0.0299543142318726,-0.0186305195093155,-0.00514741241931915,0.0579804852604866,0.00408479198813438,0
"Catanzaro","Calabria",1997,740843,3.93431735038757,-0.109177865087986,0,0,0,0.648099780082703,-0.00367188453674316,0.131198465824127,0.00164720416069031,-0.0511563420295715,-0.00264015048742294,0.00269962730817497
"Catanzaro","Calabria",1998,738269,-4.91381692886353,0.162905931472778,0,0,0,-1.01928091049194,-0.0180256366729736,0.145959585905075,-0.0196777582168579,0.0272033475339413,0.0299170911312103,-0.00269962730817497
"Catanzaro","Calabria",1999,732526,1.05996477603912,1.78778982162476,0,0,0,NA,NA,-0.0839176177978516,0.0640813559293747,-0.00908872112631798,0.00595966726541519,0.00273027853108943
"Reggio Di Calabria","Calabria",1987,582143,5.29457235336304,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Reggio Di Calabria","Calabria",1988,582135,-2.40157628059387,0.51474142074585,0,0,0,0.192240595817566,0.0234066247940063,0.259394943714142,-0.0103063210844994,0.0910447239875793,0.00858945026993752,-0.0154597647488117
"Reggio Di Calabria","Calabria",1989,580932,9.44901847839355,-1.80759024620056,0,0,0,0.104865908622742,-0.0332292318344116,-0.0228186249732971,-0.0154283149167895,0.127651855349541,0.0431090034544468,0.0241525657474995
"Reggio Di Calabria","Calabria",1990,578982,-6.9581995010376,0.277743935585022,0,0,0,-0.123711228370667,0.0558525323867798,-0.317520380020142,0.0207782126963139,-0.218480870127678,-0.0619114153087139,-0.0326480902731419
"Reggio Di Calabria","Calabria",1991,576642,6.11648225784302,0.901778340339661,0.238595172762871,0,0.238595172762871,-0.172981739044189,-0.0247707366943359,0.129457622766495,0.0677801370620728,0.0591232590377331,0.0555637888610363,0.0278169400990009
"Reggio Di Calabria","Calabria",1992,577887,-2.10105347633362,-0.8205406665802,0.0611019097268581,0.0611019097268581,0,0.0272194147109985,0.0323295593261719,0.514793753623962,0.00842804461717606,0.00843925774097443,-0.0295744314789772,-0.0156711172312498
"Reggio Di Calabria","Calabria",1993,579224,0.862096548080444,-2.04579472541809,0.0743581056594849,0.0743581056594849,0,0.491227030754089,-0.103286862373352,0.218856275081635,0.00319325923919678,-0.0192385762929916,0.0102588310837746,0.00338499061763287
"Reggio Di Calabria","Calabria",1994,578813,-3.79726243019104,-0.296001136302948,0,0,0,-1.30927193164825,-0.0505834817886353,0.79381263256073,0.0294525846838951,0.008700892329216,0.0276807844638824,-0.0224364660680294
"Reggio Di Calabria","Calabria",1995,579009,1.70811676979065,0.291907668113708,0.00789625011384487,0.00789625011384487,0,0.2414590716362,0.0192060470581055,-0.382341742515564,-0.0639514103531837,-0.0414828881621361,-0.0466588884592056,-0.00345768686383963
"Reggio Di Calabria","Calabria",1996,579246,-0.539249897003174,-0.165886968374252,0.0410361066460609,0.0410361066460609,0,0.213661134243011,-0.0466220378875732,-1.07271862030029,-0.0121178850531578,0.024146743118763,0.00171224772930145,-0.00345559092238545
"Reggio Di Calabria","Calabria",1997,578231,3.00882124900818,0.555036544799805,0.0121024297550321,0,0.0121024297550321,-0.551004588603973,0.00175380706787109,-0.35887536406517,0.0104976892471313,-0.00677825510501862,0.0173577666282654,0.0155707746744156
"Reggio Di Calabria","Calabria",1998,576614,-1.28259003162384,-0.64370197057724,0.00257017696276307,0.00257017696276307,0,0.213495135307312,-0.00397932529449463,0.340254932641983,0.0279712900519371,0.0713084563612938,0.0278985425829887,-0.0190235394984484
"Reggio Di Calabria","Calabria",1999,572546,0.956926941871643,1.80726146697998,0,0,0,NA,NA,0.350847989320755,-0.046393807977438,-0.0793201550841331,-0.0308593846857548,0
"Trapani","Sicily",1987,426004,3.43119382858276,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Trapani","Sicily",1988,426599,-0.696645319461823,1.64906275272369,0,0,0,0.332687377929688,-0.00139570236206055,0.00927498936653137,-0.00237358920276165,0.0468267798423767,-0.00238995999097824,0.00702909100800753
"Trapani","Sicily",1989,426812,1.17310786247253,-0.594013690948486,0,0,0,-0.678213059902191,-0.0509300231933594,-0.0187845602631569,-0.0140670696273446,0.0749311745166779,0.0187284089624882,0.00233827251940966
"Trapani","Sicily",1990,426762,3.16541004180908,2.71764516830444,0,0,0,0.116795770823956,0.00870096683502197,0.164033263921738,0.0234328135848045,-0.124172061681747,-0.0327994078397751,-0.0117147592827678
"Trapani","Sicily",1991,426869,4.95525360107422,0.506638705730438,0,0,0,0.35317474603653,0.0333658456802368,-0.0633082389831543,0.0140487868338823,-0.00937995500862598,0.00233852677047253,0.00937055610120296
"Trapani","Sicily",1992,429033,-6.21298551559448,2.52744746208191,0.0290653631091118,0,0.0290653631091118,-0.220197767019272,0.0113371610641479,0.0434585213661194,0.00211813300848007,-0.0117959063500166,-9.45273786783218e-05,-0.00703973323106766
"Trapani","Sicily",1993,430671,-3.69728326797485,-6.54445886611938,0.140218406915665,0.0271111819893122,0.140218406915665,0.196648418903351,-0.0710629224777222,0.0177866816520691,-0.01642213948071,-6.20558857917786e-05,0.0185047443956137,-0.00233082310296595
"Trapani","Sicily",1994,432106,0.192699864506721,-0.673185050487518,0,0,0,0.0313045978546143,-0.003326416015625,-0.0493471622467041,0.029992675408721,0.00920301117002964,-0.0140088591724634,0
"Trapani","Sicily",1995,434088,1.07621002197266,-0.46919184923172,0,0,0,-0.901823043823242,-0.0766795873641968,-0.0031067430973053,0.142564013600349,0.0459573715925217,0.018323777243495,0
"Trapani","Sicily",1996,435276,0.864284574985504,0.356444478034973,0,0,0,0.558535695075989,0.0157859325408936,-0.106151632964611,-0.149877548217773,-0.0530349463224411,-0.0276818908751011,0
"Trapani","Sicily",1997,435268,2.39189624786377,0.370673090219498,0,0,0,-0.00576739944517612,0.0961623191833496,-0.0275679975748062,-0.0321631655097008,-0.0114868376404047,0.00918999407440424,0
"Trapani","Sicily",1998,434438,-5.39573001861572,-0.13108241558075,0,0,0,-0.313590526580811,0.0266013145446777,0.0852421224117279,0.0184497106820345,0.0368423573672771,0.0276657845824957,0.00230182451196015
"Trapani","Sicily",1999,434005,0.765831470489502,2.38087153434753,0,0,0,NA,NA,-0.0920408293604851,0.0599438883364201,-0.0276058167219162,-0.0137742012739182,-0.00230182451196015
"Palermo","Sicily",1987,1223092,4.36644315719604,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Palermo","Sicily",1988,1224279,-0.891467273235321,-0.612929880619049,0,0,0,0.205974102020264,-0.034775972366333,0.078331857919693,0.00161617621779442,-0.0335239768028259,-0.00817996263504028,0.00245042191818357
"Palermo","Sicily",1989,1226206,0.167725533246994,-0.465874969959259,0,0,0,-0.484482049942017,-0.0395334959030151,-0.131554752588272,0.00241576321423054,-0.00163489824626595,-0.00163746532052755,0.00162719655781984
"Palermo","Sicily",1990,1226860,4.1000509262085,1.1292964220047,0,0,0,0.0830317735671997,0.0142379999160767,0.0154701713472605,0.000803351402282715,0.0048900987021625,0.0521643869578838,-2.17370688915253e-06
"Palermo","Sicily",1991,1224083,2.80211091041565,-1.53894603252411,0.0540110468864441,0,0.0540110468864441,-0.328176021575928,0.0139280557632446,0.00500702857971191,0.00740421935915947,-0.00488868448883295,0.0352522321045399,-0.00244156876578927
"Palermo","Sicily",1992,1231733,0.803024232387543,-0.872162401676178,0.0496422536671162,0.0496422536671162,0,0.304155230522156,-0.000449776649475098,-0.0165569335222244,0.00143599696457386,0.0227271262556314,-0.0419631972908974,0.00242544524371624
"Palermo","Sicily",1993,1237471,-0.0672867372632027,-0.123910091817379,0.202477484941483,0.202477484941483,0,0.226846933364868,-0.0919210910797119,0.0984262898564339,0.0152070783078671,0.0322148203849792,0.294734299182892,-0.00244312174618244
"Palermo","Sicily",1994,1241120,-2.23354196548462,-0.497113943099976,0,0,0,0.164263725280762,-0.0512629747390747,0.116437941789627,-0.00336069613695145,0.014339093118906,-0.226610064506531,0.020944070070982
"Palermo","Sicily",1995,1240252,1.6041556596756,0.0332290939986706,0,0,0,-0.086611270904541,-0.0193010568618774,0.108217358589172,-0.0128701534122229,0.0226251184940338,-0.00717538595199585,-0.0209476929157972
"Palermo","Sicily",1996,1241920,0.0219836588948965,-0.0875144824385643,0.00426275422796607,0,0.00426275422796607,-0.222726941108704,-0.0217528343200684,-0.254120320081711,0.0208941753953695,-0.0508524402976036,-0.0420168489217758,-2.1657906472683e-06
"Palermo","Sicily",1997,1244642,-0.460429638624191,0.259595990180969,0.0101137515157461,0,0.0101137515157461,-0.455662071704865,-0.0230234861373901,-0.0524510182440281,0.0111355111002922,-0.0065191239118576,-0.0170184783637524,-0.00161040970124304
"Palermo","Sicily",1998,1242055,-3.94069480895996,0.00207951292395592,0,0,0,-0.0432870388031006,0.0160181522369385,0.0532448403537273,0.00737658888101578,0.043549969792366,0.0186214558780193,0.00161023461259902
"Palermo","Sicily",1999,1238061,-1.42606711387634,0.0627293139696121,0.27829322218895,0.27829322218895,0,NA,NA,0.0140688046813011,-0.00462032109498978,-0.0449774861335754,-0.0409726798534393,0.00323605327866971
"Messina","Sicily",1987,651870,3.79458212852478,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Messina","Sicily",1988,650444,0.426213026046753,-2.25402116775513,0,0,0,0.463307857513428,-0.0458962917327881,-0.102781228721142,-0.0152194052934647,-0.0751414522528648,-0.0229871794581413,0.00461559742689133
"Messina","Sicily",1989,649248,1.1729302406311,0.823958456516266,0,0,0,-0.422691583633423,0.0452207326889038,0,0.00318244472146034,0.0108043616637588,1.98250636458397e-05,-0.00306915841065347
"Messina","Sicily",1990,648109,3.70662879943848,-0.797013938426971,0,0,0,-0.279574692249298,0.0478470325469971,0.0308590065687895,-0.0230413973331451,-0.0153889004141092,-0.00615285336971283,0.00309131410904229
"Messina","Sicily",1991,646854,2.97471475601196,-0.435245931148529,0.00577873829752207,0,0.00577873829752207,0.0218098163604736,0.00643265247344971,0.0495300740003586,0.0418093390762806,0.00310685532167554,0.00310086831450462,0.00464980583637953
"Messina","Sicily",1992,651465,1.08567726612091,1.01775121688843,0,0,0,-0.0770488977432251,-0.0436367988586426,0.0439460724592209,0.0286179333925247,0.0183434281498194,0.0168303102254868,0.0183434281498194
"Messina","Sicily",1993,653416,-0.639367759227753,-1.91174626350403,0,0,0,0.731190621852875,-0.147881746292114,0.371520459651947,-0.0248029455542564,0.0182779412716627,0.013700433075428,-0.0291650351136923
"Messina","Sicily",1994,684121,-5.60101461410522,-0.834836542606354,0,0,0,0.193833470344543,-0.0955177545547485,-0.0222552120685577,0.0811398103833199,-0.00505281612277031,-0.00464067980647087,0.00438518915325403
"Messina","Sicily",1995,683315,-0.14107945561409,0.106384336948395,0,0,0,-0.31024169921875,0.0235261917114258,-0.439940989017487,-0.0422487780451775,0.434695810079575,0.0176011025905609,-0.00438518915325403
"Messina","Sicily",1996,682476,2.19074988365173,0.5047327876091,0,0,0,0.188438653945923,0.0391736030578613,0.12312263250351,0.014800064265728,-0.421406358480453,0.0044587254524231,0.00293050589971244
"Messina","Sicily",1997,681843,1.46001183986664,-0.120716072618961,0,0,0,-0.177966713905334,-0.0205783843994141,0.00454539060592651,-0.0101411491632462,0.115914143621922,0.0279173478484154,-0.00293050589971244
"Messina","Sicily",1998,679909,1.22382187843323,0.0371244959533215,0,0,0,-0.120421051979065,0.0136513710021973,-0.120145484805107,0.000354602932929993,-0.0495185926556587,0.00612092763185501,0
"Messina","Sicily",1999,676895,3.3747386932373,0.555420398712158,0,0,0,NA,NA,0.108028754591942,-0.00239801406860352,0.0389542505145073,-0.00698718428611755,0.00295466789975762
"Agrigento","Sicily",1987,475302,3.89720273017883,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Agrigento","Sicily",1988,476061,-0.781648695468903,1.04996299743652,0,0,0,-0.376551747322083,-0.114391207695007,-0.0505512356758118,0.105018496513367,0.0524639599025249,-2.01258808374405e-05,-0.0315655916929245
"Agrigento","Sicily",1989,476515,0.15103642642498,-9.91958808898926,0,0,0,-0.505871713161469,-0.0546058416366577,-0.0231182910501957,-0.0903445705771446,-0.0756285637617111,-0.00630771787837148,-4.00235876441002e-06
"Agrigento","Sicily",1990,476337,2.59903836250305,8.99757385253906,0,0,0,0.502953112125397,0.0834401845932007,-0.0125914188101888,-0.0125882821157575,-0.00209621759131551,-0.00209700129926205,-0.00209778570570052
"Agrigento","Sicily",1991,476083,2.75896787643433,-7.4637393951416,0,0,0,0.221874952316284,0.000533461570739746,0,0.0273106433451176,-0.00629806192591786,-0.00209823413752019,-0.00209935405291617
"Agrigento","Sicily",1992,478352,-4.29073333740234,-0.958882868289948,0.0864049941301346,0,0.0864049941301346,0.0204167366027832,-0.00475478172302246,0.186055451631546,-0.0231649950146675,0,-0.00210047396831214,0
"Agrigento","Sicily",1993,478235,-1.32216703891754,-1.32945144176483,0,0,0,-0.254702687263489,-0.0986952781677246,0.0314108580350876,0.0062761353328824,0.0104551110416651,0.00836408883333206,0
"Agrigento","Sicily",1994,476876,0.192078769207001,-1.93916273117065,0,0,0,-0.124758124351501,-0.124987602233887,-0.188108578324318,0.0440902411937714,0.0398724377155304,0.0188966672867537,0
"Agrigento","Sicily",1995,475669,4.62757921218872,0.302244573831558,0,0,0,-0.874285817146301,0.0294417142868042,-0.00202780775725842,0.00646653771400452,0.00853691622614861,0.0295014027506113,0
"Agrigento","Sicily",1996,474493,-4.41720390319824,-0.673068881034851,0,0,0,0.787204384803772,0.00247538089752197,0.00428276136517525,-0.0187956728041172,-0.0567569509148598,-0.0546546466648579,0
"Agrigento","Sicily",1997,474034,3.56594133377075,1.10015416145325,0,0,0,-1.38511300086975,0.0442646741867065,-0.00418849661946297,0.0253636129200459,0.0021115941926837,2.04076059162617e-06,0
"Agrigento","Sicily",1998,472202,-2.3322422504425,-0.295996338129044,0,0,0,-0.326737821102142,-0.013222336769104,0.00645960867404938,-0.00394083559513092,0.00636958191171288,0.0487161539494991,0
"Agrigento","Sicily",1999,469288,-2.02589535713196,1.17067289352417,0,0,0,NA,NA,0.03643549233675,0.0579810589551926,0.00645841285586357,-0.0167315043509007,0
"Caltanissetta","Sicily",1987,282531,4.20702266693115,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Caltanissetta","Sicily",1988,281534,0.763470411300659,2.96503281593323,0,0,0,0.0670380592346191,0.00353503227233887,0.138815075159073,-0.0387959033250809,-0.0386454984545708,0.0214246213436127,0
"Caltanissetta","Sicily",1989,280190,1.18964087963104,-0.521065294742584,0,0,0,-0.457173943519592,-0.00981342792510986,0.0760055035352707,-0.00695059448480606,-0.0388672016561031,-0.0175894647836685,0
"Caltanissetta","Sicily",1990,279324,2.09111571311951,8.2463264465332,0,0,0,-0.493931770324707,0.0462677478790283,0.162021636962891,0.00367965549230576,0.0251932851970196,0.00727079436182976,0.0107402158901095
"Caltanissetta","Sicily",1991,278252,1.07843458652496,-5.58727598190308,0,0,0,0.680469989776611,-0.0103394985198975,0.285680770874023,0.0540458932518959,-0.0500520393252373,-0.0142099466174841,0.14379595220089
"Caltanissetta","Sicily",1992,278696,-0.459302365779877,-1.24408900737762,1.20887637138367,0,1.20887637138367,0.218516111373901,0.0403698682785034,1.25107538700104,0.459138691425323,0.00714764930307865,-0.00722208246588707,-0.140183612704277
"Caltanissetta","Sicily",1993,281317,-2.72629332542419,-2.51773548126221,0,0,0,-0.157516002655029,0.00424504280090332,-0.000813722610473633,-0.197069138288498,0.0566413253545761,0.0531200543045998,-0.0143525563180447
"Caltanissetta","Sicily",1994,282234,-1.19780433177948,0.169450655579567,0,0,0,-0.331859827041626,-0.102626919746399,-0.718654274940491,-0.224362432956696,0.0741407051682472,0.0210164114832878,0.00354315922595561
"Caltanissetta","Sicily",1995,282999,4.61302518844604,-4.08586359024048,0,0,0,-0.0143687725067139,-0.0485162734985352,-1.16246271133423,0.0491253435611725,0.0384479761123657,-0.00732576102018356,-0.00354315922595561
"Caltanissetta","Sicily",1996,283872,-4.47737550735474,0.270264714956284,0,0,0,0.00968015193939209,-0.00308012962341309,-0.00387045741081238,-0.000543355941772461,-0.15207439661026,-0.0108398199081421,0.010568143799901
"Caltanissetta","Sicily",1997,284508,7.42678117752075,0.2791847884655,0,0,0,-0.197777509689331,0.0583866834640503,0.751931548118591,-0.0425718128681183,0.00693517923355103,-0.0353216417133808,-0.010568143799901
"Caltanissetta","Sicily",1998,283433,-2.93315410614014,-0.331178724765778,0,0,0,-0.684164524078369,0.0469577312469482,-0.589466571807861,-0.00654976069927216,-0.0103978775441647,0.0248571671545506,0.00352817075327039
"Caltanissetta","Sicily",1999,282256,-2.77563500404358,3.36253118515015,0,0,0,NA,NA,0.334163844585419,-0.0526136010885239,-0.0281812287867069,-0.0245206467807293,0.0106433611363173
"Enna","Sicily",1987,188623,4.10778760910034,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Enna","Sicily",1988,188245,0.612021267414093,-8.1410083770752,0,0,0,-0.221118927001953,0.0626306533813477,-0.0371110625565052,-0.0158728044480085,-0.0477035790681839,-0.0158940944820642,0
"Enna","Sicily",1989,187834,-0.666792273521423,-4.57034683227539,0,0,0,0.408340811729431,-0.0584388971328735,0.106476992368698,-0.00528897903859615,-0.00531222624704242,-0.00531222624704242,0
"Enna","Sicily",1990,186975,1.56899285316467,2.69175720214844,0,0,0,0.145962119102478,0.0252028703689575,-0.0743871405720711,0.0321387685835361,0.00534830847755075,0.0106966169551015,0
"Enna","Sicily",1991,186112,3.76765203475952,-1.32694911956787,0,0,0,0.0796287059783936,0.0446317195892334,0.059252992272377,-0.00517470762133598,0.00539790885522962,0.00542270857840776,0
"Enna","Sicily",1992,186597,2.02471041679382,0.499688446521759,0,0,0,-0.209912180900574,0.0168155431747437,-0.0216739848256111,-0.0161751881241798,0.00533121172338724,-4.18964773416519e-05,0
"Enna","Sicily",1993,186915,-2.26350474357605,-0.0297543089836836,0,0,0,0.472344994544983,-0.16875684261322,0.176432311534882,0.117664083838463,0.0106726977974176,0.00532267242670059,0
"Enna","Sicily",1994,186753,0.483095318078995,-0.45600089430809,0,0,0,-0.25695812702179,-0.0456529855728149,-0.176490515470505,0.000120669603347778,-0.0213954597711563,0.00537323020398617,0
"Enna","Sicily",1995,186145,2.09576272964478,-1.62791562080383,0,0,0,-0.311519503593445,-0.0455291271209717,-0.0481220409274101,-0.112360544502735,0.193415105342865,0.0591811612248421,0
"Enna","Sicily",1996,184795,-4.00574731826782,-0.808912396430969,0,0,0,1.4688047170639,0.0319713354110718,0.124619230628014,0.130069881677628,-0.0310163199901581,-0.0534860827028751,0
"Enna","Sicily",1997,183642,4.73072338104248,1.39778757095337,0,0,0,-1.04877734184265,0.00625896453857422,1.03553915023804,-0.0589138641953468,-0.107854306697845,0.0219853632152081,0
"Enna","Sicily",1998,182794,-1.63735318183899,-1.11536026000977,0,0,0,-0.411725640296936,-0.045382022857666,-0.919056296348572,-0.026898480951786,0.0166897922754288,0.0221351683139801,0.00547063909471035
"Enna","Sicily",1999,181749,0.649979829788208,3.01619052886963,0,0,0,NA,NA,-0.16355299949646,0.0279193744063377,-0.0380742885172367,-0.0215680077672005,-0.00547063909471035
"Catania","Sicily",1987,1028348,2.7291374206543,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Catania","Sicily",1988,1031147,0.690340876579285,-1.74730658531189,0,0,0,-1.21975612640381,-0.00594913959503174,0.0648970007896423,0.000840451568365097,-0.0157357901334763,-0.0185211077332497,0.00193166872486472
"Catania","Sicily",1989,1033917,-0.219514265656471,0.0275852829217911,0,0,0,0.16125351190567,0.0165485143661499,0.0316654294729233,0.0288859605789185,-0.0417634919285774,-0.00681453943252563,0.00385579187422991
"Catania","Sicily",1990,1035527,3.38978314399719,0.838200151920319,0,0,0,-0.0895301401615143,0.00792288780212402,-0.0069553330540657,0.0105023086071014,-0.00389885902404785,0.000950654037296772,-0.00194491818547249
"Catania","Sicily",1991,1036063,1.67760705947876,1.43137502670288,0.141736552119255,0,0.141736552119255,0.195438474416733,-0.0357210636138916,0.130239516496658,-0.0251404643058777,0.00771154649555683,0.0077160419896245,0.00192688778042793
