"pair","article","brc","pubyear","brcyear","year","citations"
301,1301,"yes",1980,1983,1999,37
301,1301,"yes",1980,1983,2000,40
301,1301,"yes",1980,1983,2001,44
302,1302,"yes",1981,1984,1981,0
302,1302,"yes",1981,1984,1982,4
302,1302,"yes",1981,1984,1983,3
302,1302,"yes",1981,1984,1984,1
302,1302,"yes",1981,1984,1985,3
302,1302,"yes",1981,1984,1986,2
302,1302,"yes",1981,1984,1987,1
302,1302,"yes",1981,1984,1988,1
302,1302,"yes",1981,1984,1989,1
302,1302,"yes",1981,1984,1990,1
302,1302,"yes",1981,1984,1991,1
302,1302,"yes",1981,1984,1992,1
302,1302,"yes",1981,1984,1993,3
302,1302,"yes",1981,1984,1994,3
302,1302,"yes",1981,1984,1995,3
302,1302,"yes",1981,1984,1996,0
302,1302,"yes",1981,1984,1997,3
302,1302,"yes",1981,1984,1998,4
302,1302,"yes",1981,1984,1999,0
302,1302,"yes",1981,1984,2000,1
302,1302,"yes",1981,1984,2001,1
303,1303,"yes",1983,1984,1983,0
303,1303,"yes",1983,1984,1984,2
303,1303,"yes",1983,1984,1985,2
303,1303,"yes",1983,1984,1986,1
303,1303,"yes",1983,1984,1987,0
303,1303,"yes",1983,1984,1988,0
303,1303,"yes",1983,1984,1989,0
303,1303,"yes",1983,1984,1990,0
303,1303,"yes",1983,1984,1991,1
303,1303,"yes",1983,1984,1992,1
303,1303,"yes",1983,1984,1993,0
303,1303,"yes",1983,1984,1994,1
303,1303,"yes",1983,1984,1995,0
303,1303,"yes",1983,1984,1996,0
303,1303,"yes",1983,1984,1997,0
303,1303,"yes",1983,1984,1998,0
303,1303,"yes",1983,1984,1999,0
303,1303,"yes",1983,1984,2000,0
303,1303,"yes",1983,1984,2001,1
304,1304,"yes",1979,1984,1979,0
304,1304,"yes",1979,1984,1980,0
304,1304,"yes",1979,1984,1981,8
304,1304,"yes",1979,1984,1982,19
304,1304,"yes",1979,1984,1983,20
304,1304,"yes",1979,1984,1984,18
304,1304,"yes",1979,1984,1985,17
304,1304,"yes",1979,1984,1986,20
304,1304,"yes",1979,1984,1987,26
304,1304,"yes",1979,1984,1988,22
304,1304,"yes",1979,1984,1989,37
304,1304,"yes",1979,1984,1990,29
304,1304,"yes",1979,1984,1991,38
304,1304,"yes",1979,1984,1992,26
304,1304,"yes",1979,1984,1993,41
304,1304,"yes",1979,1984,1994,38
304,1304,"yes",1979,1984,1995,34
304,1304,"yes",1979,1984,1996,35
304,1304,"yes",1979,1984,1997,24
304,1304,"yes",1979,1984,1998,35
304,1304,"yes",1979,1984,1999,17
304,1304,"yes",1979,1984,2000,23
304,1304,"yes",1979,1984,2001,24
305,1305,"yes",1982,1984,1982,0
305,1305,"yes",1982,1984,1983,8
305,1305,"yes",1982,1984,1984,9
305,1305,"yes",1982,1984,1985,10
305,1305,"yes",1982,1984,1986,14
305,1305,"yes",1982,1984,1987,21
305,1305,"yes",1982,1984,1988,17
305,1305,"yes",1982,1984,1989,10
305,1305,"yes",1982,1984,1990,11
305,1305,"yes",1982,1984,1991,19
305,1305,"yes",1982,1984,1992,20
305,1305,"yes",1982,1984,1993,20
305,1305,"yes",1982,1984,1994,25
305,1305,"yes",1982,1984,1995,16
305,1305,"yes",1982,1984,1996,18
305,1305,"yes",1982,1984,1997,9
305,1305,"yes",1982,1984,1998,9
305,1305,"yes",1982,1984,1999,11
305,1305,"yes",1982,1984,2000,1
305,1305,"yes",1982,1984,2001,3
306,1306,"yes",1977,1984,1977,0
306,1306,"yes",1977,1984,1978,0
306,1306,"yes",1977,1984,1979,0
306,1306,"yes",1977,1984,1980,0
306,1306,"yes",1977,1984,1981,54
306,1306,"yes",1977,1984,1982,111
306,1306,"yes",1977,1984,1983,109
306,1306,"yes",1977,1984,1984,112
306,1306,"yes",1977,1984,1985,108
306,1306,"yes",1977,1984,1986,130
306,1306,"yes",1977,1984,1987,86
306,1306,"yes",1977,1984,1988,85
306,1306,"yes",1977,1984,1989,87
306,1306,"yes",1977,1984,1990,59
306,1306,"yes",1977,1984,1991,48
306,1306,"yes",1977,1984,1992,76
306,1306,"yes",1977,1984,1993,70
306,1306,"yes",1977,1984,1994,59
306,1306,"yes",1977,1984,1995,42
306,1306,"yes",1977,1984,1996,33
306,1306,"yes",1977,1984,1997,17
306,1306,"yes",1977,1984,1998,13
306,1306,"yes",1977,1984,1999,17
306,1306,"yes",1977,1984,2000,10
306,1306,"yes",1977,1984,2001,13
307,1307,"yes",1982,1984,1982,0
307,1307,"yes",1982,1984,1983,2
307,1307,"yes",1982,1984,1984,3
307,1307,"yes",1982,1984,1985,6
307,1307,"yes",1982,1984,1986,6
307,1307,"yes",1982,1984,1987,7
307,1307,"yes",1982,1984,1988,7
307,1307,"yes",1982,1984,1989,4
307,1307,"yes",1982,1984,1990,4
307,1307,"yes",1982,1984,1991,6
307,1307,"yes",1982,1984,1992,7
307,1307,"yes",1982,1984,1993,7
307,1307,"yes",1982,1984,1994,7
307,1307,"yes",1982,1984,1995,8
307,1307,"yes",1982,1984,1996,8
307,1307,"yes",1982,1984,1997,5
307,1307,"yes",1982,1984,1998,5
307,1307,"yes",1982,1984,1999,1
307,1307,"yes",1982,1984,2000,2
307,1307,"yes",1982,1984,2001,2
308,1308,"yes",1983,1984,1983,1
308,1308,"yes",1983,1984,1984,6
308,1308,"yes",1983,1984,1985,18
308,1308,"yes",1983,1984,1986,21
308,1308,"yes",1983,1984,1987,13
308,1308,"yes",1983,1984,1988,13
308,1308,"yes",1983,1984,1989,22
308,1308,"yes",1983,1984,1990,11
308,1308,"yes",1983,1984,1991,15
308,1308,"yes",1983,1984,1992,6
308,1308,"yes",1983,1984,1993,20
308,1308,"yes",1983,1984,1994,25
308,1308,"yes",1983,1984,1995,16
308,1308,"yes",1983,1984,1996,20
308,1308,"yes",1983,1984,1997,19
308,1308,"yes",1983,1984,1998,16
308,1308,"yes",1983,1984,1999,6
308,1308,"yes",1983,1984,2000,8
308,1308,"yes",1983,1984,2001,7
309,1309,"yes",1982,1984,1982,0
309,1309,"yes",1982,1984,1983,4
309,1309,"yes",1982,1984,1984,10
309,1309,"yes",1982,1984,1985,15
309,1309,"yes",1982,1984,1986,15
309,1309,"yes",1982,1984,1987,16
309,1309,"yes",1982,1984,1988,12
309,1309,"yes",1982,1984,1989,10
309,1309,"yes",1982,1984,1990,11
309,1309,"yes",1982,1984,1991,5
309,1309,"yes",1982,1984,1992,5
309,1309,"yes",1982,1984,1993,3
309,1309,"yes",1982,1984,1994,7
309,1309,"yes",1982,1984,1995,3
309,1309,"yes",1982,1984,1996,0
309,1309,"yes",1982,1984,1997,2
309,1309,"yes",1982,1984,1998,3
309,1309,"yes",1982,1984,1999,1
309,1309,"yes",1982,1984,2000,2
309,1309,"yes",1982,1984,2001,1
310,1310,"yes",1982,1984,1982,0
310,1310,"yes",1982,1984,1983,1
310,1310,"yes",1982,1984,1984,4
310,1310,"yes",1982,1984,1985,4
310,1310,"yes",1982,1984,1986,8
310,1310,"yes",1982,1984,1987,4
310,1310,"yes",1982,1984,1988,4
310,1310,"yes",1982,1984,1989,4
310,1310,"yes",1982,1984,1990,4
310,1310,"yes",1982,1984,1991,2
310,1310,"yes",1982,1984,1992,3
310,1310,"yes",1982,1984,1993,3
310,1310,"yes",1982,1984,1994,2
310,1310,"yes",1982,1984,1995,2
310,1310,"yes",1982,1984,1996,1
310,1310,"yes",1982,1984,1997,1
310,1310,"yes",1982,1984,1998,0
310,1310,"yes",1982,1984,1999,0
310,1310,"yes",1982,1984,2000,1
310,1310,"yes",1982,1984,2001,0
311,1311,"yes",1980,1985,1980,0
311,1311,"yes",1980,1985,1981,0
311,1311,"yes",1980,1985,1982,0
311,1311,"yes",1980,1985,1983,0
311,1311,"yes",1980,1985,1984,0
311,1311,"yes",1980,1985,1985,0
311,1311,"yes",1980,1985,1986,0
311,1311,"yes",1980,1985,1987,0
311,1311,"yes",1980,1985,1988,0
311,1311,"yes",1980,1985,1989,0
311,1311,"yes",1980,1985,1990,0
311,1311,"yes",1980,1985,1991,0
311,1311,"yes",1980,1985,1992,0
311,1311,"yes",1980,1985,1993,0
311,1311,"yes",1980,1985,1994,0
311,1311,"yes",1980,1985,1995,0
311,1311,"yes",1980,1985,1996,0
311,1311,"yes",1980,1985,1997,0
311,1311,"yes",1980,1985,1998,0
311,1311,"yes",1980,1985,1999,0
311,1311,"yes",1980,1985,2000,0
311,1311,"yes",1980,1985,2001,0
313,1313,"yes",1983,1986,1983,4
313,1313,"yes",1983,1986,1984,9
313,1313,"yes",1983,1986,1985,16
313,1313,"yes",1983,1986,1986,23
313,1313,"yes",1983,1986,1987,15
313,1313,"yes",1983,1986,1988,14
313,1313,"yes",1983,1986,1989,10
313,1313,"yes",1983,1986,1990,11
313,1313,"yes",1983,1986,1991,9
313,1313,"yes",1983,1986,1992,12
313,1313,"yes",1983,1986,1993,11
313,1313,"yes",1983,1986,1994,12
313,1313,"yes",1983,1986,1995,10
313,1313,"yes",1983,1986,1996,8
313,1313,"yes",1983,1986,1997,8
313,1313,"yes",1983,1986,1998,3
313,1313,"yes",1983,1986,1999,5
313,1313,"yes",1983,1986,2000,1
313,1313,"yes",1983,1986,2001,4
314,1314,"yes",1980,1986,1980,0
314,1314,"yes",1980,1986,1981,9
314,1314,"yes",1980,1986,1982,43
314,1314,"yes",1980,1986,1983,42
314,1314,"yes",1980,1986,1984,41
314,1314,"yes",1980,1986,1985,38
314,1314,"yes",1980,1986,1986,24
314,1314,"yes",1980,1986,1987,22
314,1314,"yes",1980,1986,1988,17
314,1314,"yes",1980,1986,1989,11
314,1314,"yes",1980,1986,1990,8
314,1314,"yes",1980,1986,1991,6
314,1314,"yes",1980,1986,1992,0
314,1314,"yes",1980,1986,1993,6
314,1314,"yes",1980,1986,1994,1
314,1314,"yes",1980,1986,1995,2
314,1314,"yes",1980,1986,1996,4
314,1314,"yes",1980,1986,1997,2
314,1314,"yes",1980,1986,1998,4
314,1314,"yes",1980,1986,1999,2
314,1314,"yes",1980,1986,2000,1
314,1314,"yes",1980,1986,2001,0
315,1315,"yes",1988,1989,1988,5
315,1315,"yes",1988,1989,1989,0
315,1315,"yes",1988,1989,1990,6
315,1315,"yes",1988,1989,1991,9
315,1315,"yes",1988,1989,1992,5
315,1315,"yes",1988,1989,1993,8
315,1315,"yes",1988,1989,1994,2
315,1315,"yes",1988,1989,1995,9
315,1315,"yes",1988,1989,1996,4
315,1315,"yes",1988,1989,1997,1
315,1315,"yes",1988,1989,1998,4
315,1315,"yes",1988,1989,1999,1
315,1315,"yes",1988,1989,2000,1
315,1315,"yes",1988,1989,2001,2
316,1316,"yes",1981,1990,1981,0
316,1316,"yes",1981,1990,1982,4
316,1316,"yes",1981,1990,1983,2
316,1316,"yes",1981,1990,1984,0
316,1316,"yes",1981,1990,1985,3
316,1316,"yes",1981,1990,1986,1
316,1316,"yes",1981,1990,1987,1
316,1316,"yes",1981,1990,1988,1
316,1316,"yes",1981,1990,1989,3
316,1316,"yes",1981,1990,1990,1
316,1316,"yes",1981,1990,1991,0
316,1316,"yes",1981,1990,1992,2
316,1316,"yes",1981,1990,1993,2
316,1316,"yes",1981,1990,1994,3
316,1316,"yes",1981,1990,1995,0
316,1316,"yes",1981,1990,1996,0
316,1316,"yes",1981,1990,1997,1
316,1316,"yes",1981,1990,1998,0
316,1316,"yes",1981,1990,1999,0
316,1316,"yes",1981,1990,2000,0
316,1316,"yes",1981,1990,2001,3
317,1317,"yes",1988,1989,1988,1
317,1317,"yes",1988,1989,1989,6
317,1317,"yes",1988,1989,1990,6
317,1317,"yes",1988,1989,1991,2
317,1317,"yes",1988,1989,1992,8
317,1317,"yes",1988,1989,1993,5
317,1317,"yes",1988,1989,1994,5
317,1317,"yes",1988,1989,1995,3
317,1317,"yes",1988,1989,1996,3
317,1317,"yes",1988,1989,1997,2
317,1317,"yes",1988,1989,1998,2
317,1317,"yes",1988,1989,1999,0
317,1317,"yes",1988,1989,2000,1
317,1317,"yes",1988,1989,2001,0
318,1318,"yes",1981,1989,1981,1
318,1318,"yes",1981,1989,1982,19
318,1318,"yes",1981,1989,1983,20
318,1318,"yes",1981,1989,1984,12
318,1318,"yes",1981,1989,1985,41
318,1318,"yes",1981,1989,1986,25
318,1318,"yes",1981,1989,1987,21
318,1318,"yes",1981,1989,1988,20
318,1318,"yes",1981,1989,1989,32
318,1318,"yes",1981,1989,1990,20
318,1318,"yes",1981,1989,1991,17
318,1318,"yes",1981,1989,1992,14
318,1318,"yes",1981,1989,1993,13
318,1318,"yes",1981,1989,1994,6
318,1318,"yes",1981,1989,1995,13
318,1318,"yes",1981,1989,1996,9
318,1318,"yes",1981,1989,1997,1
318,1318,"yes",1981,1989,1998,2
318,1318,"yes",1981,1989,1999,4
318,1318,"yes",1981,1989,2000,1
318,1318,"yes",1981,1989,2001,2
319,1319,"yes",1988,1990,1988,0
319,1319,"yes",1988,1990,1989,6
319,1319,"yes",1988,1990,1990,13
319,1319,"yes",1988,1990,1991,7
319,1319,"yes",1988,1990,1992,15
319,1319,"yes",1988,1990,1993,7
319,1319,"yes",1988,1990,1994,17
319,1319,"yes",1988,1990,1995,8
319,1319,"yes",1988,1990,1996,9
319,1319,"yes",1988,1990,1997,7
319,1319,"yes",1988,1990,1998,12
319,1319,"yes",1988,1990,1999,12
319,1319,"yes",1988,1990,2000,8
319,1319,"yes",1988,1990,2001,4
320,1320,"yes",1990,1990,1990,7
320,1320,"yes",1990,1990,1991,29
320,1320,"yes",1990,1990,1992,35
320,1320,"yes",1990,1990,1993,50
320,1320,"yes",1990,1990,1994,58
320,1320,"yes",1990,1990,1995,54
320,1320,"yes",1990,1990,1996,57
320,1320,"yes",1990,1990,1997,36
320,1320,"yes",1990,1990,1998,46
320,1320,"yes",1990,1990,1999,44
320,1320,"yes",1990,1990,2000,27
320,1320,"yes",1990,1990,2001,16
191,2191,"no",1973,0,1973,2
191,2191,"no",1973,0,1974,4
191,2191,"no",1973,0,1975,3
191,2191,"no",1973,0,1976,1
191,2191,"no",1973,0,1977,3
191,2191,"no",1973,0,1978,2
191,2191,"no",1973,0,1979,3
191,2191,"no",1973,0,1980,0
191,2191,"no",1973,0,1981,0
191,2191,"no",1973,0,1982,0
191,2191,"no",1973,0,1983,1
191,2191,"no",1973,0,1984,1
191,2191,"no",1973,0,1985,0
191,2191,"no",1973,0,1986,1
191,2191,"no",1973,0,1987,0
191,2191,"no",1973,0,1988,0
191,2191,"no",1973,0,1989,0
191,2191,"no",1973,0,1990,0
191,2191,"no",1973,0,1991,0
191,2191,"no",1973,0,1992,0
191,2191,"no",1973,0,1993,0
191,2191,"no",1973,0,1994,0
191,2191,"no",1973,0,1995,1
191,2191,"no",1973,0,1996,0
191,2191,"no",1973,0,1997,0
191,2191,"no",1973,0,1998,0
191,2191,"no",1973,0,1999,0
191,2191,"no",1973,0,2000,0
191,2191,"no",1973,0,2001,0
200,2200,"no",1977,0,1977,0
200,2200,"no",1977,0,1978,4
200,2200,"no",1977,0,1979,2
200,2200,"no",1977,0,1980,4
200,2200,"no",1977,0,1981,2
200,2200,"no",1977,0,1982,4
200,2200,"no",1977,0,1983,1
200,2200,"no",1977,0,1984,4
200,2200,"no",1977,0,1985,1
200,2200,"no",1977,0,1986,0
200,2200,"no",1977,0,1987,0
200,2200,"no",1977,0,1988,1
200,2200,"no",1977,0,1989,0
200,2200,"no",1977,0,1990,2
200,2200,"no",1977,0,1991,2
200,2200,"no",1977,0,1992,0
200,2200,"no",1977,0,1993,1
200,2200,"no",1977,0,1994,0
200,2200,"no",1977,0,1995,0
200,2200,"no",1977,0,1996,1
200,2200,"no",1977,0,1997,1
200,2200,"no",1977,0,1998,0
200,2200,"no",1977,0,1999,0
200,2200,"no",1977,0,2000,1
200,2200,"no",1977,0,2001,1
201,2201,"no",1980,0,1980,0
201,2201,"no",1980,0,1981,2
201,2201,"no",1980,0,1982,2
201,2201,"no",1980,0,1983,6
201,2201,"no",1980,0,1984,4
201,2201,"no",1980,0,1985,3
201,2201,"no",1980,0,1986,2
201,2201,"no",1980,0,1987,3
201,2201,"no",1980,0,1988,3
201,2201,"no",1980,0,1989,6
201,2201,"no",1980,0,1990,1
201,2201,"no",1980,0,1991,2
201,2201,"no",1980,0,1992,2
201,2201,"no",1980,0,1993,3
201,2201,"no",1980,0,1994,3
201,2201,"no",1980,0,1995,1
201,2201,"no",1980,0,1996,3
201,2201,"no",1980,0,1997,3
201,2201,"no",1980,0,1998,1
201,2201,"no",1980,0,1999,5
201,2201,"no",1980,0,2000,5
201,2201,"no",1980,0,2001,4
202,2202,"no",1980,0,1980,0
202,2202,"no",1980,0,1981,2
202,2202,"no",1980,0,1982,2
202,2202,"no",1980,0,1983,6
202,2202,"no",1980,0,1984,4
202,2202,"no",1980,0,1985,3
202,2202,"no",1980,0,1986,2
202,2202,"no",1980,0,1987,3
202,2202,"no",1980,0,1988,3
202,2202,"no",1980,0,1989,6
202,2202,"no",1980,0,1990,1
202,2202,"no",1980,0,1991,2
202,2202,"no",1980,0,1992,2
202,2202,"no",1980,0,1993,3
202,2202,"no",1980,0,1994,3
202,2202,"no",1980,0,1995,1
202,2202,"no",1980,0,1996,3
202,2202,"no",1980,0,1997,3
202,2202,"no",1980,0,1998,1
202,2202,"no",1980,0,1999,5
202,2202,"no",1980,0,2000,5
202,2202,"no",1980,0,2001,4
205,2205,"no",1977,0,1977,0
205,2205,"no",1977,0,1978,4
205,2205,"no",1977,0,1979,2
205,2205,"no",1977,0,1980,4
205,2205,"no",1977,0,1981,2
205,2205,"no",1977,0,1982,4
205,2205,"no",1977,0,1983,1
205,2205,"no",1977,0,1984,4
205,2205,"no",1977,0,1985,1
205,2205,"no",1977,0,1986,0
205,2205,"no",1977,0,1987,0
205,2205,"no",1977,0,1988,1
205,2205,"no",1977,0,1989,0
205,2205,"no",1977,0,1990,2
205,2205,"no",1977,0,1991,2
205,2205,"no",1977,0,1992,0
205,2205,"no",1977,0,1993,1
205,2205,"no",1977,0,1994,0
205,2205,"no",1977,0,1995,0
205,2205,"no",1977,0,1996,1
205,2205,"no",1977,0,1997,1
205,2205,"no",1977,0,1998,0
205,2205,"no",1977,0,1999,0
205,2205,"no",1977,0,2000,1
205,2205,"no",1977,0,2001,1
208,2208,"no",1977,0,1977,0
208,2208,"no",1977,0,1978,4
208,2208,"no",1977,0,1979,2
208,2208,"no",1977,0,1980,4
208,2208,"no",1977,0,1981,2
208,2208,"no",1977,0,1982,4
208,2208,"no",1977,0,1983,1
208,2208,"no",1977,0,1984,4
208,2208,"no",1977,0,1985,1
208,2208,"no",1977,0,1986,0
208,2208,"no",1977,0,1987,0
208,2208,"no",1977,0,1988,1
208,2208,"no",1977,0,1989,0
208,2208,"no",1977,0,1990,2
208,2208,"no",1977,0,1991,2
208,2208,"no",1977,0,1992,0
208,2208,"no",1977,0,1993,1
208,2208,"no",1977,0,1994,0
208,2208,"no",1977,0,1995,0
208,2208,"no",1977,0,1996,1
208,2208,"no",1977,0,1997,1
208,2208,"no",1977,0,1998,0
208,2208,"no",1977,0,1999,0
208,2208,"no",1977,0,2000,1
208,2208,"no",1977,0,2001,1
211,2211,"no",1981,0,1981,0
211,2211,"no",1981,0,1982,2
211,2211,"no",1981,0,1983,3
211,2211,"no",1981,0,1984,4
211,2211,"no",1981,0,1985,3
211,2211,"no",1981,0,1986,3
211,2211,"no",1981,0,1987,1
211,2211,"no",1981,0,1988,1
211,2211,"no",1981,0,1989,1
211,2211,"no",1981,0,1990,3
211,2211,"no",1981,0,1991,0
211,2211,"no",1981,0,1992,1
211,2211,"no",1981,0,1993,1
211,2211,"no",1981,0,1994,0
211,2211,"no",1981,0,1995,0
211,2211,"no",1981,0,1996,1
211,2211,"no",1981,0,1997,1
211,2211,"no",1981,0,1998,0
211,2211,"no",1981,0,1999,0
211,2211,"no",1981,0,2000,1
211,2211,"no",1981,0,2001,0
214,2214,"no",1978,0,1978,0
214,2214,"no",1978,0,1979,1
214,2214,"no",1978,0,1980,1
214,2214,"no",1978,0,1981,2
214,2214,"no",1978,0,1982,3
214,2214,"no",1978,0,1983,1
214,2214,"no",1978,0,1984,0
214,2214,"no",1978,0,1985,1
214,2214,"no",1978,0,1986,3
214,2214,"no",1978,0,1987,1
214,2214,"no",1978,0,1988,0
214,2214,"no",1978,0,1989,3
214,2214,"no",1978,0,1990,1
214,2214,"no",1978,0,1991,1
214,2214,"no",1978,0,1992,0
214,2214,"no",1978,0,1993,0
214,2214,"no",1978,0,1994,0
214,2214,"no",1978,0,1995,0
214,2214,"no",1978,0,1996,0
214,2214,"no",1978,0,1997,0
214,2214,"no",1978,0,1998,0
214,2214,"no",1978,0,1999,0
214,2214,"no",1978,0,2000,0
214,2214,"no",1978,0,2001,0
215,2215,"no",1972,0,1972,0
215,2215,"no",1972,0,1973,0
215,2215,"no",1972,0,1974,0
215,2215,"no",1972,0,1975,0
215,2215,"no",1972,0,1976,0
215,2215,"no",1972,0,1977,0
215,2215,"no",1972,0,1978,0
215,2215,"no",1972,0,1979,0
215,2215,"no",1972,0,1980,0
215,2215,"no",1972,0,1981,0
215,2215,"no",1972,0,1982,0
215,2215,"no",1972,0,1983,0
215,2215,"no",1972,0,1984,0
215,2215,"no",1972,0,1985,0
215,2215,"no",1972,0,1986,0
215,2215,"no",1972,0,1987,0
215,2215,"no",1972,0,1988,0
215,2215,"no",1972,0,1989,0
215,2215,"no",1972,0,1990,0
215,2215,"no",1972,0,1991,0
215,2215,"no",1972,0,1992,0
215,2215,"no",1972,0,1993,0
215,2215,"no",1972,0,1994,0
215,2215,"no",1972,0,1995,0
215,2215,"no",1972,0,1996,0
215,2215,"no",1972,0,1997,0
215,2215,"no",1972,0,1998,0
215,2215,"no",1972,0,1999,0
215,2215,"no",1972,0,2000,0
215,2215,"no",1972,0,2001,0
219,2219,"no",1978,0,1978,0
219,2219,"no",1978,0,1979,2
219,2219,"no",1978,0,1980,3
219,2219,"no",1978,0,1981,2
219,2219,"no",1978,0,1982,0
219,2219,"no",1978,0,1983,1
219,2219,"no",1978,0,1984,1
219,2219,"no",1978,0,1985,1
219,2219,"no",1978,0,1986,1
219,2219,"no",1978,0,1987,3
219,2219,"no",1978,0,1988,0
219,2219,"no",1978,0,1989,0
219,2219,"no",1978,0,1990,1
219,2219,"no",1978,0,1991,0
219,2219,"no",1978,0,1992,0
219,2219,"no",1978,0,1993,0
219,2219,"no",1978,0,1994,0
219,2219,"no",1978,0,1995,0
219,2219,"no",1978,0,1996,0
219,2219,"no",1978,0,1997,0
219,2219,"no",1978,0,1998,0
219,2219,"no",1978,0,1999,0
219,2219,"no",1978,0,2000,0
219,2219,"no",1978,0,2001,0
221,2221,"no",1977,0,1977,0
221,2221,"no",1977,0,1978,0
221,2221,"no",1977,0,1979,1
221,2221,"no",1977,0,1980,1
221,2221,"no",1977,0,1981,4
221,2221,"no",1977,0,1982,2
221,2221,"no",1977,0,1983,0
221,2221,"no",1977,0,1984,2
221,2221,"no",1977,0,1985,0
221,2221,"no",1977,0,1986,0
221,2221,"no",1977,0,1987,1
221,2221,"no",1977,0,1988,0
221,2221,"no",1977,0,1989,0
221,2221,"no",1977,0,1990,0
221,2221,"no",1977,0,1991,2
221,2221,"no",1977,0,1992,0
221,2221,"no",1977,0,1993,1
221,2221,"no",1977,0,1994,1
221,2221,"no",1977,0,1995,0
221,2221,"no",1977,0,1996,0
221,2221,"no",1977,0,1997,0
221,2221,"no",1977,0,1998,0
221,2221,"no",1977,0,1999,2
221,2221,"no",1977,0,2000,1
221,2221,"no",1977,0,2001,0
222,2222,"no",1980,0,1980,0
222,2222,"no",1980,0,1981,2
222,2222,"no",1980,0,1982,2
222,2222,"no",1980,0,1983,6
222,2222,"no",1980,0,1984,4
222,2222,"no",1980,0,1985,3
222,2222,"no",1980,0,1986,2
222,2222,"no",1980,0,1987,3
222,2222,"no",1980,0,1988,3
222,2222,"no",1980,0,1989,6
222,2222,"no",1980,0,1990,1
222,2222,"no",1980,0,1991,2
222,2222,"no",1980,0,1992,2
222,2222,"no",1980,0,1993,3
222,2222,"no",1980,0,1994,3
222,2222,"no",1980,0,1995,1
222,2222,"no",1980,0,1996,3
222,2222,"no",1980,0,1997,3
222,2222,"no",1980,0,1998,1
222,2222,"no",1980,0,1999,5
222,2222,"no",1980,0,2000,5
222,2222,"no",1980,0,2001,4
226,2226,"no",1979,0,1979,1
226,2226,"no",1979,0,1980,0
226,2226,"no",1979,0,1981,2
226,2226,"no",1979,0,1982,0
226,2226,"no",1979,0,1983,1
226,2226,"no",1979,0,1984,1
226,2226,"no",1979,0,1985,0
226,2226,"no",1979,0,1986,0
226,2226,"no",1979,0,1987,0
226,2226,"no",1979,0,1988,1
226,2226,"no",1979,0,1989,0
226,2226,"no",1979,0,1990,0
226,2226,"no",1979,0,1991,0
226,2226,"no",1979,0,1992,1
226,2226,"no",1979,0,1993,0
226,2226,"no",1979,0,1994,0
226,2226,"no",1979,0,1995,0
226,2226,"no",1979,0,1996,1
226,2226,"no",1979,0,1997,0
226,2226,"no",1979,0,1998,0
226,2226,"no",1979,0,1999,0
226,2226,"no",1979,0,2000,0
226,2226,"no",1979,0,2001,0
230,2230,"no",1976,0,1976,1
230,2230,"no",1976,0,1977,2
230,2230,"no",1976,0,1978,1
230,2230,"no",1976,0,1979,3
230,2230,"no",1976,0,1980,4
230,2230,"no",1976,0,1981,3
230,2230,"no",1976,0,1982,6
230,2230,"no",1976,0,1983,3
230,2230,"no",1976,0,1984,3
230,2230,"no",1976,0,1985,6
230,2230,"no",1976,0,1986,11
230,2230,"no",1976,0,1987,8
230,2230,"no",1976,0,1988,4
230,2230,"no",1976,0,1989,9
230,2230,"no",1976,0,1990,8
230,2230,"no",1976,0,1991,6
230,2230,"no",1976,0,1992,6
230,2230,"no",1976,0,1993,6
230,2230,"no",1976,0,1994,5
230,2230,"no",1976,0,1995,5
230,2230,"no",1976,0,1996,3
230,2230,"no",1976,0,1997,5
230,2230,"no",1976,0,1998,1
230,2230,"no",1976,0,1999,0
230,2230,"no",1976,0,2000,1
230,2230,"no",1976,0,2001,0
231,2231,"no",1985,0,1985,2
231,2231,"no",1985,0,1986,3
231,2231,"no",1985,0,1987,8
231,2231,"no",1985,0,1988,1
231,2231,"no",1985,0,1989,4
231,2231,"no",1985,0,1990,3
231,2231,"no",1985,0,1991,0
231,2231,"no",1985,0,1992,2
231,2231,"no",1985,0,1993,1
231,2231,"no",1985,0,1994,2
231,2231,"no",1985,0,1995,1
231,2231,"no",1985,0,1996,1
231,2231,"no",1985,0,1997,1
231,2231,"no",1985,0,1998,0
231,2231,"no",1985,0,1999,0
231,2231,"no",1985,0,2000,0
231,2231,"no",1985,0,2001,0
235,2235,"no",1988,0,1988,1
235,2235,"no",1988,0,1989,5
235,2235,"no",1988,0,1990,7
235,2235,"no",1988,0,1991,9
235,2235,"no",1988,0,1992,7
235,2235,"no",1988,0,1993,8
235,2235,"no",1988,0,1994,9
235,2235,"no",1988,0,1995,4
235,2235,"no",1988,0,1996,4
235,2235,"no",1988,0,1997,4
235,2235,"no",1988,0,1998,1
235,2235,"no",1988,0,1999,1
235,2235,"no",1988,0,2000,0
235,2235,"no",1988,0,2001,3
248,2248,"no",1977,0,1977,2
248,2248,"no",1977,0,1978,13
248,2248,"no",1977,0,1979,14
248,2248,"no",1977,0,1980,15
248,2248,"no",1977,0,1981,11
248,2248,"no",1977,0,1982,4
248,2248,"no",1977,0,1983,4
248,2248,"no",1977,0,1984,3
248,2248,"no",1977,0,1985,8
248,2248,"no",1977,0,1986,2
248,2248,"no",1977,0,1987,0
248,2248,"no",1977,0,1988,1
248,2248,"no",1977,0,1989,0
248,2248,"no",1977,0,1990,1
