"state","year","farsocc","farsnocc","usage","percapin","unemp","meanage","precentb","precenth","densurb","densrur","viopcap","proppcap","vmtrural","vmturban","fueltax","lim65","lim70p","mlda21","bac08","ds","dp","dsp"
"MO",1993,837,110,0.699999988079071,19632,6.46000003814697,36.355167388916,0.109786085784435,0.0130165014415979,1.82495355606079,0.239953801035881,0.000142124408739619,0.00083068897947669,25348,29473,13.0299997329712,1,0,1,0,1,0,0
"MO",1994,996,93,0.680000007152557,20576,4.88000011444092,36.4361724853516,0.110471226274967,0.0134611800312996,1.91708588600159,0.242486670613289,0.000140509015182033,0.000862597895320505,25658,31630,15,1,0,1,0,1,0,0
"MO",1995,1004,105,0.709999978542328,21540,4.78000020980835,36.4996948242188,0.110858283936977,0.0138785969465971,2.01367259025574,0.24931800365448,0.00012436269025784,0.000835013168398291,26504,32843,15,1,1,1,0,1,0,0
"MO",1996,1046,101,0.620000004768372,22586,4.57000017166138,36.5399322509766,0.111390747129917,0.0145189594477415,2.04782199859619,0.259063512086868,0.000110059569124132,0.000836854975204915,27547,33615,17,1,1,1,0,1,0,0
"MO",1997,1084,108,0.620000004768372,23629,4.25,36.5948028564453,0.112127214670181,0.0151978703215718,2.11928725242615,0.265534222126007,0.000106761683127843,0.000783424417022616,28247,34733,17,1,1,1,0,1,0,0
"MS",1983,613,102,NA,8372,12.6099996566772,32.9981155395508,0.353337973356247,0.0082839485257864,0.923979163169861,0.17798313498497,0.000109217355202418,0.00114019599277526,11421,6381,9,0,0,0,0,0,0,0
"MS",1984,599,80,NA,9122,10.8000001907349,33.1140899658203,0.354368478059769,0.0079881614074111,0.947217047214508,0.184308305382729,0.000109379288915079,0.0010775038972497,11856,6586,9,0,0,0,0,0,0,0
"MS",1985,579,83,NA,9545,10.289999961853,33.2218208312988,0.354103893041611,0.00766816781833768,0.973112106323242,0.190504163503647,0.000104677157651167,0.00115714175626636,12326,6804,9,0,0,0,0,0,0,0
"MS",1986,684,87,NA,9898,11.6800003051758,33.3931884765625,0.353514224290848,0.0073592490516603,0.921937346458435,0.196827068924904,0.000105696235550568,0.00118404463864863,12754,6472,9,0,0,1,0,0,0,0
"MS",1987,677,79,NA,10484,10.1499996185303,33.6420822143555,0.353557795286179,0.00705144600942731,0.933473706245422,0.208222970366478,0.000104210281278938,0.00122418021783233,13522,6651,15,1,0,1,0,0,0,0
"MS",1988,632,90,NA,11236,8.39999961853027,33.888240814209,0.354144364595413,0.00674323737621307,0.992972314357758,0.228570982813835,0.000126043960335664,0.00126634060870856,14837,7206,17,1,0,1,0,0,0,0
"MS",1989,650,77,NA,11996,7.78999996185303,34.1062202453613,0.355010211467743,0.00642859842628241,1.01938831806183,0.237413063645363,0.000120880315080285,0.00124467012938112,15429,7466,17,1,0,1,0,0,0,0
"MS",1990,670,80,0.230000004172325,12706,7.6100001335144,34.4566879272461,0.355820298194885,0.00623802980408072,1.04622077941895,0.256307154893875,0.000132059954921715,0.00136919843498617,16702,7696,18.2000007629395,1,0,1,0,1,0,0
"MS",1991,655,59,0.319999992847443,13376,8.76000022888184,34.4762916564941,0.357521802186966,0.00630753487348557,1.078125,0.26027312874794,0.000150165025843307,0.00147882394958287,16962,7935,18.2000007629395,1,0,1,0,1,0,0
"MS",1992,700,66,0.239999994635582,14163,8.21000003814697,34.5176048278809,0.35943928360939,0.00653730751946568,1.10522317886353,0.269940078258514,0.000157750691869296,0.00148298556450754,17521,8718,18.2000007629395,1,0,1,0,1,0,0
"MS",1993,740,73,0.25,14900,6.42999982833862,34.5916023254395,0.360578626394272,0.00649214396253228,1.1174088716507,0.277714461088181,0.000164613491506316,0.00151173945050687,18032,8832,18.3999996185303,1,0,1,0,1,0,0
"MS",1994,726,65,0.43299999833107,15886,6.6100001335144,34.6653938293457,0.36135733127594,0.00677281944081187,1.17199540138245,0.296536773443222,0.000185384385986254,0.00163090997375548,19274,9274,18.3999996185303,1,0,1,0,1,0,0
"MS",1995,805,63,0.46000000834465,16574,6.11999988555908,34.8050842285156,0.362249553203583,0.00713820569217205,1.20798075199127,0.306721091270447,0.000186875986400992,0.00149108015466481,19993,9566,18.3999996185303,1,1,1,0,1,0,0
"MS",1996,758,53,0.45990002155304,17398,6.13000011444092,34.9622955322266,0.363147616386414,0.00753979105502367,1.25047338008881,0.316432029008865,0.000180183036718518,0.00148877024184912,20657,9905,18.3999996185303,1,1,1,0,1,0,0
"MS",1997,801,60,0.482299983501434,18098,5.75,35.0728797912598,0.363779842853546,0.00793551467359066,1.28324067592621,0.327508509159088,0.00017168624617625,0.00152335362508893,21366,10153,18.3999996185303,1,1,1,0,1,0,0
"MT",1983,255,31,NA,10654,8.88000011444092,33.7004623413086,0.00249746022745967,0.0129774566739798,0.893598616123199,0.0738724172115326,0.000261179113294929,0.00544431339949369,5115,2066,15,0,0,0,0,0,0,0
"MT",1984,227,11,0.167999997735023,11252,7.40999984741211,33.849193572998,0.00255331373773515,0.013281861320138,0.919489681720734,0.0765174180269241,0.000289466901449487,0.00537834828719497,5296,2090,15,0,0,0,0,0,0,0
"MT",1985,206,17,0.217000007629395,11486,7.6399998664856,34.0117797851562,0.00271431799046695,0.0135837513953447,0.921075105667114,0.0782236754894257,0.000253524631261826,0.0052788183093071,5413,2159,15,0,0,0,0,0,0,0
"MT",1986,208,14,0.294999986886978,12120,8.10999965667725,34.3266944885254,0.00278833601623774,0.013849513605237,0.866347432136536,0.0827990621328354,0.000193410072824918,0.00531059969216585,5747,1990,17,0,0,0,0,0,0,0
"MT",1987,212,22,0.396500021219254,12619,7.42000007629395,34.6598777770996,0.00283332215622067,0.0141815161332488,0.879552960395813,0.0857266336679459,0.000187779209227301,0.00552528444677591,5949,2125,20,1,0,1,0,0,0,0
"MT",1988,178,20,0.594500005245209,12954,6.71999979019165,35.0044174194336,0.00291429320350289,0.0145427230745554,0.903982281684875,0.0880640372633934,0.000153725151903927,0.00517878122627735,6095,2043,20,1,0,1,0,1,0,0
"MT",1989,159,22,0.617999970912933,14193,5.92999982833862,35.2857322692871,0.00301009695976973,0.0149466888979077,0.879188716411591,0.0905459374189377,0.000145071113365702,0.00485406443476677,6256,1994,20,1,0,1,0,1,0,0
"MT",1990,197,15,0.625999987125397,15038,5.94999980926514,35.4671401977539,0.00304064620286226,0.0152894994243979,0.868339955806732,0.0920192152261734,0.000199181304196827,0.00542968604713678,6360,1972,20,1,0,1,0,1,0,0
"MT",1991,184,16,0.644499957561493,15947,7.09999990463257,35.6018600463867,0.0031168342102319,0.0155160911381245,0.920000016689301,0.0908281281590462,0.000173111155163497,0.004342638887465,6221,2093,20,1,0,1,0,1,0,0
"MT",1992,173,19,0.680299997329712,16541,6.86999988555908,35.6778221130371,0.00312098022550344,0.0158626530319452,0.861584305763245,0.0956049934029579,0.000206569384317845,0.00538142770528793,6502,2023,21.3999996185303,1,0,1,0,1,0,0
"MT",1993,181,14,0.691999971866608,17571,6.13000011444092,35.7807350158691,0.00332836527377367,0.0159335378557444,0.90210086107254,0.0973467081785202,0.000211264516110532,0.00549074960872531,6560,2147,24,1,0,1,0,1,0,0
"MT",1994,189,13,0.695800006389618,17590,5.05999994277954,35.9621887207031,0.00344128184951842,0.0165595598518848,0.942976951599121,0.102552235126495,0.000207158605917357,0.00566338328644633,6867,2249,27,1,0,1,0,1,0,0
"MT",1995,204,11,0.700800001621246,18286,5.90999984741211,36.2486877441406,0.00351304234936833,0.0170666389167309,0.927052915096283,0.10686943680048,0.00019733291992452,0.00532653322443366,7175,2224,27,1,0,1,0,1,0,0
"MT",1996,185,15,0.708000004291534,18872,5.26999998092651,36.5378036499023,0.00360086420550942,0.0167679134756327,0.966942131519318,0.105447478592396,0.000183636089786887,0.00494186393916607,7106,2340,27,1,0,1,0,1,0,0
"MT",1997,255,10,0.725500047206879,19660,5.36999988555908,36.8297691345215,0.003526680637151,0.0172203071415424,0.854582488536835,0.108515828847885,0.000150310006574728,0.00486688548699021,7294,2098,27,1,0,1,0,1,0,0
"NC",1983,1013,221,NA,10172,8.89999961853027,34.2153053283691,0.222532495856285,0.00997273065149784,1.12638509273529,0.339922219514847,6.73985850880854e-05,0.000621037732344121,25520,19518,12,0,0,0,0,0,0,0
"NC",1984,1165,285,NA,11363,6.75,34.4489364624023,0.221662804484367,0.010208597406745,1.20138490200043,0.359724104404449,6.54848627164029e-05,0.000590605894103646,27016,21166,12,0,0,0,0,0,0,0
"NC",1985,1235,247,0.259999990463257,12136,5.3899998664856,34.6347999572754,0.220833942294121,0.0104245319962502,1.24502825737,0.367527842521667,6.73002941766754e-05,0.000591699092183262,27698,22225,12,0,0,0,0,0,0,0
"NC",1986,1373,274,0.419999986886978,12900,5.32999992370605,34.8187255859375,0.220172330737114,0.0106501551344991,1.32177090644836,0.383842915296555,7.52787163946778e-05,0.00060996797401458,29012,23854,15.5,0,0,1,0,0,1,0
"NC",1987,1332,252,0.779999971389771,13717,4.48000001907349,35.0198020935059,0.219999387860298,0.0108827790245414,1.36370587348938,0.395526379346848,7.55815490265377e-05,0.000650540925562382,29636,24964,15.5,1,0,1,0,0,1,0
"NC",1988,1321,252,0.629999995231628,14810,3.63000011444092,35.1805419921875,0.219958826899529,0.0111410757526755,1.40724790096283,0.422755897045135,7.74442087276839e-05,0.000672832713462412,31809,26134,15.6999998092651,1,0,1,0,0,1,0
"NC",1989,1242,229,0.610000014305115,15827,3.52999997138977,35.3287086486816,0.220075368881226,0.0113749681040645,1.46897125244141,0.437357813119888,8.32188234198838e-05,0.000716993294190615,32874,28003,20.8999996185303,1,0,1,0,0,1,0
"NC",1990,1167,218,0.579999983310699,16649,4.17999982833862,35.5191688537598,0.220745235681534,0.011639011092484,1.50319564342499,0.447716891765594,9.36662254389375e-05,0.000730407075025141,33778,28929,21.5,1,0,1,0,0,1,0
"NC",1991,1143,226,0.610000014305115,17115,5.82000017166138,35.637451171875,0.221290275454521,0.0121822422370315,1.53413033485413,0.461242258548737,9.75662769633345e-05,0.000775092630647123,34857,30026,22.6000003814697,1,0,1,0,0,1,0
"NC",1992,1072,193,0.620000004768372,18230,6.03000020980835,35.7617111206055,0.221901401877403,0.0130841797217727,1.57437884807587,0.455490946769714,9.96640737866983e-05,0.000749505939893425,33766,33772,21.8999996185303,1,0,1,0,0,1,0
"NC",1993,1183,206,0.629999995231628,19137,4.92999982833862,35.8725433349609,0.222132071852684,0.0139646902680397,1.60944616794586,0.464719742536545,9.77599993348122e-05,0.000715673726517707,34531,34962,22,1,0,1,1,0,1,0
"NC",1994,1219,212,0.790000021457672,19920,4.38000011444092,35.974250793457,0.222018346190453,0.0152611956000328,1.65217590332031,0.479310810565948,9.27562941797078e-05,0.000703858560882509,35747,36181,21.2999992370605,1,0,1,1,0,1,0
"NC",1995,1224,224,0.800000011920929,20996,4.32999992370605,36.0994529724121,0.22170327603817,0.0166062247008085,1.73104882240295,0.505116522312164,8.99527585715987e-05,0.00069484970299527,37712,38341,21.6000003814697,1,0,1,1,0,1,0
"NC",1996,1288,206,0.800000011920929,22053,4.34999990463257,36.209056854248,0.221190735697746,0.0182549301534891,1.767697930336,0.523222804069519,8.04662267910317e-05,0.000675650895573199,39282,39653,21.7000007629395,1,0,1,1,0,1,0
"NC",1997,1275,208,0.850000023841858,23168,3.61999988555908,36.2751426696777,0.220997020602226,0.0198213495314121,1.81613600254059,0.539664447307587,8.16906758700497e-05,0.000657338823657483,40654,41239,22.6000003814697,1,0,1,1,0,1,0
"ND",1983,105,11,NA,11100,5.59000015258789,33.7475700378418,0.00448362249881029,0.00628948491066694,0.869103014469147,0.0480985939502716,7.93226863606833e-05,0.00387442414648831,4055,1308,13,0,0,1,0,0,0,0
"ND",1984,89,11,NA,11871,5.21999979019165,33.8454742431641,0.00460692681372166,0.00643206341192126,0.82527881860733,0.0479532442986965,7.88309625932015e-05,0.0037174797616899,4045,1332,13,0,0,1,0,0,0,0
"ND",1985,82,8,NA,12314,5.98000001907349,34.0330505371094,0.00485826237127185,0.00655990978702903,0.819913923740387,0.0480480827391148,6.94356349413283e-05,0.0038883953820914,4053,1334,13,0,0,1,0,0,0,0
"ND",1986,96,4,NA,12625,6.23999977111816,34.2916221618652,0.00500233750790358,0.0066857161000371,0.857733190059662,0.0494679138064384,7.65536751714535e-05,0.00381514453329146,4179,1453,13,0,0,1,0,0,0,0
"ND",1987,90,11,NA,13037,5.09999990463257,34.5536155700684,0.00517419213429093,0.00683640735223889,0.862049221992493,0.0494106225669384,8.59771243995056e-05,0.00419892463833094,4175,1506,13,1,0,1,0,0,0,0
"ND",1988,91,13,NA,12142,4.82000017166138,34.890323638916,0.00538707571104169,0.00699709448963404,0.866704165935516,0.0499686524271965,9.02298561413772e-05,0.0040730033069849,4224,1541,17,1,0,1,0,0,0,0
"ND",1989,68,13,NA,13669,4.21999979019165,35.1776008605957,0.00550793716683984,0.00718043139204383,0.866482019424438,0.0506626926362514,9.77530726231635e-05,0.00386441103182733,4285,1564,17,1,0,1,0,1,0,0
"ND",1990,98,14,0.280000001192093,15264,4.01999998092651,35.6297264099121,0.00555715942755342,0.00728298537433147,0.862506926059723,0.0513304844498634,0.000115926144644618,0.00446905102580786,4348,1562,17,1,0,1,0,0,0,0
"ND",1991,87,7,0.300000011920929,15479,4.28000020980835,35.6963920593262,0.00574733503162861,0.00806519016623497,0.855880737304688,0.0518900193274021,0.00010304890020052,0.00430222926661372,4401,1550,17,1,0,1,0,0,0,0
"ND",1992,81,7,0.300000011920929,16866,5.07999992370605,35.8697929382324,0.00589792244136333,0.00810885708779097,0.863013684749603,0.0530162826180458,0.000131134889670648,0.00443755509331822,4497,1575,17,1,0,1,0,0,0,0
"ND",1993,84,5,0.300000011920929,17040,4.3600001335144,36.002311706543,0.00579462293535471,0.00843068212270737,0.867436766624451,0.0539518781006336,0.00012898602290079,0.00429632188752294,4581,1577,18,1,0,1,0,0,0,0
"ND",1994,80,8,0.319999992847443,18156,3.84999990463257,36.1489601135254,0.00574739603325725,0.0083865700289607,0.897746026515961,0.0554103069007397,0.000127922059618868,0.00414962507784367,4705,1633,18,1,0,1,0,0,0,0
"ND",1995,71,3,0.419999986886978,18149,3.25,36.340259552002,0.00563477771356702,0.00924577564001083,0.925274729728699,0.0571815073490143,0.000135240086819977,0.00433376338332891,4861,1684,18,1,0,1,0,1,0,0
"ND",1996,81,4,0.430000007152557,20197,3.0699999332428,36.5576667785645,0.0059738177806139,0.00990347005426884,0.943499743938446,0.0590810142457485,0.000130677261040546,0.00402159290388227,5021,1720,20,1,0,1,0,1,0,0
"ND",1997,99,6,0.490000009536743,20103,2.53999996185303,36.7187118530273,0.00587707618251443,0.0106651689857244,0.971038222312927,0.0629763603210449,0.000136056551127695,0.00409410940483212,5346,1777,20,1,0,1,0,1,0,0
"NE",1983,228,27,0.109999999403954,11401,5.67999982833862,34.8577575683594,0.0323227532207966,0.0194950196892023,0.89836859703064,0.0853188410401344,0.000137423849082552,0.0022533240262419,7459,4075,15.5,0,0,0,0,0,0,0
"NE",1984,249,36,0.150000005960464,12658,4.3899998664856,34.9607315063477,0.0328522250056267,0.0200512520968914,0.879310369491577,0.0882285386323929,0.000142160686664283,0.0020587625913322,7684,4284,14.6999998092651,0,0,0,0,0,0,0
"NE",1985,219,18,0.449999988079071,13392,5.44999980926514,35.074836730957,0.0335042849183083,0.0205633621662855,0.883906662464142,0.0886914655566216,0.000150139458128251,0.00218132487498224,7737,4317,17.3999996185303,0,0,1,0,0,0,0
"NE",1986,263,27,0.379999995231628,13875,5.03999996185303,35.2340087890625,0.0341171771287918,0.021079957485199,0.946132063865662,0.091197669506073,0.00016678664542269,0.002282306086272,7958,4672,17.1000003814697,0,0,1,0,0,0,0
"NE",1987,279,18,0.28999999165535,14634,4.90999984741211,35.4146499633789,0.0347040854394436,0.0216474458575249,0.970944285392761,0.0946766510605812,0.000160346418851987,0.0024769997689873,8279,4812,17.8999996185303,1,0,1,0,0,0,0
"NE",1988,234,27,0.310000002384186,15511,3.52999997138977,35.5483627319336,0.0353250205516815,0.0222881343215704,0.99615615606308,0.0968909934163094,0.000173853331943974,0.0024606566876173,8483,4924,18.2999992370605,1,0,1,0,0,0,0
"NE",1989,266,30,0.319999992847443,16371,3.07999992370605,35.6209182739258,0.0360446497797966,0.0229236520826817,1.02383840084076,0.0995668992400169,0.000177483787410893,0.00242056651040912,8713,5068,22.2999992370605,1,0,1,0,0,0,0
"NE",1990,233,29,0.330000013113022,17536,2.23000001907349,35.6822738647461,0.036721620708704,0.0235356707125902,1.04584002494812,0.100387647747993,0.000208791781915352,0.00245668040588498,8779,5179,21.7000007629395,1,0,1,0,0,0,0
"NE",1991,253,22,0.319999992847443,18012,2.77999997138977,35.6953544616699,0.0369810424745083,0.0253845080733299,1.04071760177612,0.101839080452919,0.000210336133022793,0.00252683530561626,8932,5163,23.7000007629395,1,0,1,0,0,0,0
"NE",1992,248,21,0.330000013113022,19157,3.02999997138977,35.8256530761719,0.0373080112040043,0.0276109501719475,1.12544727325439,0.102217763662338,0.000217522654565983,0.00248087733052671,8960,5661,24.6000003814697,1,0,1,0,0,0,0
"NE",1993,223,31,0.540000021457672,19714,2.66000008583069,35.9014320373535,0.0374599322676659,0.0302108246833086,1.13157892227173,0.103345200419426,0.000234308914514259,0.00242085754871368,9058,5719,24.3999996185303,1,0,1,0,1,0,0
"NE",1994,252,19,0.629999995231628,20365,2.88000011444092,35.9754638671875,0.0381950251758099,0.0326549150049686,1.18276607990265,0.107864499092102,0.000240179826505482,0.00249776383861899,9454,6012,25.3999996185303,1,0,1,0,1,0,0
"NE",1995,233,21,0.639999985694885,21029,2.64000010490417,36.0869827270508,0.0385981760919094,0.0355102755129337,1.20097947120667,0.110393613576889,0.00023356729070656,0.00254522240720689,9676,6131,25.3999996185303,1,1,1,0,1,0,0
"NE",1996,271,22,0.649999976158142,22847,2.95000004768372,36.1739807128906,0.0390906520187855,0.0383740440011024,1.23999214172363,0.112768575549126,0.000263767724391073,0.00242821639403701,9888,6350,25.8999996185303,1,1,1,0,1,0,0
"NE",1997,278,24,0.629999995231628,23618,2.59999990463257,36.2244834899902,0.0397861450910568,0.0409708097577095,1.25506627559662,0.121306128799915,0.000264599017100409,0.00232064095325768,10636,6441,25.2999992370605,1,1,1,0,1,0,0
"NH",1983,160,31,NA,13011,5.42000007629395,34.5031433105469,0.00518722552806139,0.00735500548034906,1.17429280281067,0.35894900560379,0.000130599175463431,0.00337239727377892,4358,2823,14,0,0,0,0,0,0,0
"NH",1984,168,24,NA,14518,4.23000001907349,34.6343460083008,0.00541426986455917,0.00775850843638182,1.19352161884308,0.365017741918564,0.000137050010380335,0.00307492865249515,4420,2874,14,0,0,0,0,0,0,0
"NH",1985,165,26,NA,15842,3.90000009536743,34.7415580749512,0.00566938566043973,0.00814742222428322,1.22434568405151,0.378795385360718,0.000141239608637989,0.00312124448828399,4591,2947,14,0,0,1,0,0,0,0
"NH",1986,145,27,0.262999981641769,17033,2.85999989509583,34.7473373413086,0.00587187428027391,0.00854977685958147,1.29681527614594,0.400379031896591,0.000136122078401968,0.00311256945133209,4859,3054,14,0,0,1,0,0,0,0
"NH",1987,161,18,0.273400008678436,18362,2.55999994277954,34.7973136901855,0.00607332168146968,0.00897576846182346,1.4826432466507,0.460065454244614,0.000141872980748303,0.00305623654276133,5622,3545,14,1,0,1,0,0,0,0
"NH",1988,152,14,0.3716000020504,19733,2.50999999046326,34.7461547851562,0.00624806014820933,0.00943398009985685,1.51831805706024,0.476074427366257,0.000136579590616748,0.0029430293943733,5860,3647,14,1,0,1,0,0,0,0
"NH",1989,174,13,0.504700005054474,20559,3.44000005722046,34.7348289489746,0.00647247117012739,0.00988027453422546,1.538907289505,0.49253249168396,0.000152530425111763,0.00310336006805301,6101,3718,14,1,0,1,0,0,0,0
"NH",1990,141,17,0.517400026321411,20728,5.67999982833862,34.9672431945801,0.00664020050317049,0.0102575495839119,1.51911222934723,0.495686531066895,0.000118296906293835,0.00316020590253174,6148,3696,16.6000003814697,1,0,1,0,0,0,0
"NH",1991,130,14,0.485999971628189,21390,7.23999977111816,35.0724792480469,0.00605179648846388,0.0104278083890676,1.50924789905548,0.503659009933472,0.0001077525303117,0.00300693325698376,6263,3672,18.6000003814697,1,0,1,0,0,0,0
"NH",1992,110,12,0.497000008821487,22234,7.51000022888184,35.2467498779297,0.00614091986790299,0.0108153112232685,1.52131152153015,0.509500503540039,0.000112924106360879,0.00265359529294074,6355,3712,18.6000003814697,1,0,1,0,0,0,0
"NH",1993,102,19,0.505699992179871,22710,6.57999992370605,35.4104270935059,0.00623718416318297,0.0118674924597144,1.50784242153168,0.498467147350311,0.00012278115900699,0.00246600015088916,6016,4326,18.7000007629395,1,0,1,0,0,0,0
"NH",1994,107,12,0.537000000476837,24119,4.6100001335144,35.5683631896973,0.00660943379625678,0.0126250684261322,1.51569509506226,0.503753185272217,0.000103053338534664,0.00231536338105798,6107,4394,18.7000007629395,1,0,1,1,0,0,0
"NH",1995,107,11,0.570299983024597,25313,3.97000002861023,35.7723693847656,0.00666734715923667,0.0129700060933828,1.52763473987579,0.508748888969421,9.98618270386942e-05,0.00221687182784081,6193,4450,18.7000007629395,1,0,1,1,0,0,0
"NH",1996,113,21,0.56029999256134,26418,4.1399998664856,35.9753799438477,0.00698721734806895,0.0136294718831778,1.57613170146942,0.524282217025757,0.000101936442661099,0.00233306828886271,6391,4596,18.7000007629395,1,0,1,1,0,0,0
"NH",1997,111,14,0.577000021934509,27766,3.13000011444092,36.130786895752,0.00713907880708575,0.0144035695120692,1.58761119842529,0.537950813770294,9.65874205576256e-05,0.00215539778582752,6563,4639,18.7000007629395,1,0,1,1,0,0,0
"NJ",1983,673,259,NA,15080,7.86999988555908,35.970645904541,0.129688635468483,0.0757755041122437,1.89718580245972,0.851822912693024,7.40620598662645e-05,0.000617355923168361,9813,42404,8,0,0,1,0,0,0,0
"NJ",1984,644,278,0.180000007152557,16680,6.17000007629395,36.0948905944824,0.13070872426033,0.0786010548472404,1.90711510181427,0.839295029640198,7.02192483004183e-05,0.000575846002902836,9667,42645,8,0,0,1,0,0,0,0
"NJ",1985,687,277,0.400000005960464,17807,5.65000009536743,36.2127380371094,0.131791144609451,0.0812889412045479,1.92020559310913,0.881872653961182,7.19658710295334e-05,0.000601405859924853,10153,42955,8,0,0,1,0,1,0,0
"NJ",1986,726,313,0.352999985218048,18900,5.03000020980835,36.2862434387207,0.132744133472443,0.0841278582811356,1.99763453006744,0.910348951816559,7.51074549043551e-05,0.000612533069215715,10591,44759,8,0,0,1,0,1,0,0
"NJ",1987,777,246,0.350999981164932,20391,4.03000020980835,36.3760681152344,0.133969694375992,0.0871172994375229,2.07352876663208,0.911334693431854,7.05302300048061e-05,0.000615387223660946,10597,46474,8,0,0,1,0,1,0,0
"NJ",1988,793,258,0.414000004529953,22302,3.80999994277954,36.4330635070801,0.135374516248703,0.0903233215212822,2.13475680351257,0.921115279197693,7.55686705815606e-05,0.000611037597991526,10836,47889,10.5,0,0,1,0,1,0,0
"NJ",1989,656,235,0.440999984741211,23751,4.09000015258789,36.4828796386719,0.136882945895195,0.093329481780529,2.17434859275818,0.939106106758118,7.88217948866077e-05,0.00060320901684463,11073,48825,10.5,0,0,1,0,1,0,0
"NJ",1990,656,230,0.504000008106232,24883,5.05999994277954,36.6353073120117,0.139160856604576,0.0970621109008789,2.15118646621704,0.895063817501068,8.34720485727303e-05,0.000618695688899606,10517,48406,10.5,0,0,1,0,1,0,0
"NJ",1991,584,199,0.525999963283539,25328,6.71000003814697,36.6651344299316,0.140586212277412,0.100141011178493,2.11288380622864,0.998300313949585,8.15475577837788e-05,0.000616216624621302,11747,47542,10.5,0,0,1,0,1,0,0
"NJ",1992,583,180,0.713000059127808,26749,8.47000026702881,36.7508659362793,0.141983762383461,0.103282108902931,2.11349606513977,1.00568616390228,7.99639892647974e-05,0.00056713487720117,11850,47560,10.5,0,0,1,0,1,0,0
"NJ",1993,578,211,0.641999959945679,27457,7.48000001907349,36.7940292358398,0.142924055457115,0.106739111244678,2.06400609016418,0.915251195430756,7.96162785263732e-05,0.000530130928382277,10130,49596,10.5,0,0,1,0,1,0,0
"NJ",1994,576,185,0.610000014305115,28333,6.80000019073486,36.8206977844238,0.143868297338486,0.109850846230984,2.04746150970459,0.973141252994537,7.75845037424006e-05,0.000511203659698367,10942,49524,10.5,0,0,1,0,1,0,0
"NJ",1995,590,184,0.60699999332428,29568,6.40999984741211,36.8855895996094,0.144472137093544,0.113068722188473,2.02896952629089,1.02259588241577,7.53270796849392e-05,0.000515421153977513,11495,49517,10.5,0,0,1,0,1,0,0
"NJ",1996,620,194,0.602999985218048,30892,6.19000005722046,36.9950523376465,0.145057663321495,0.116424083709717,2.07227420806885,1.03569293022156,6.63719183648936e-05,0.000474705913802609,12100,50234,10.5,0,0,1,0,1,0,0
"NJ",1997,609,166,0.620000004768372,32356,5.11999988555908,37.1077690124512,0.145674735307693,0.12012854963541,2.09898900985718,1.06452715396881,6.11349241808057e-05,0.000442317104898393,12439,50869,10.5,0,0,1,0,1,0,0
"NM",1983,413,118,NA,10072,10.1800003051758,31.9930572509766,0.0197468064725399,0.37254723906517,1.03145360946655,0.142664462327957,0.000492541526909918,0.00405880250036716,7087,4591,11,0,0,1,0,0,0,0
"NM",1984,384,113,NA,10861,7.48000001907349,32.1518058776855,0.0198748614639044,0.37374210357666,1.10536956787109,0.15121990442276,0.000485691241919994,0.00392141891643405,7512,4920,11,0,0,1,0,0,0,0
"NM",1985,432,103,NA,11592,8.86999988555908,32.3508529663086,0.0200915765017271,0.374316245317459,1.06188809871674,0.156196132302284,0.000489394646137953,0.00402001710608602,7521,5748,11,0,0,1,0,0,0,0
"NM",1986,385,114,NA,11820,9.14000034332275,32.5593185424805,0.0202718917280436,0.375344485044479,1.01689064502716,0.162712350487709,0.000496030901558697,0.00403379276394844,7873,5298,11,0,0,1,0,0,1,0
"NM",1987,468,100,NA,12257,8.77999973297119,32.7751045227051,0.020397549495101,0.377034723758698,1.49869334697723,0.167504116892815,0.000425064994487911,0.00400287937372923,8234,6882,14,1,0,1,0,0,1,0
"NM",1988,396,91,NA,12865,7.82999992370605,32.9502334594727,0.0205647107213736,0.379474192857742,1.29607117176056,0.188765689730644,0.000441611016867682,0.00399116287007928,9312,5971,14,1,0,1,0,0,1,0
"NM",1989,448,90,NA,13619,6.6100001335144,33.181468963623,0.0207981187850237,0.381137937307358,1.16470587253571,0.19249701499939,0.000468026468297467,0.00390317989513278,9503,6336,16,1,0,1,0,0,1,0
"NM",1990,411,88,0.589999973773956,14480,6.51000022888184,33.487133026123,0.0209047719836235,0.383852660655975,1.16824305057526,0.197510048747063,0.000513328472152352,0.00388429127633572,9725,6423,17,1,0,1,0,0,1,0
"NM",1991,374,95,0.670000016689301,15069,7.1399998664856,33.59814453125,0.0218215398490429,0.385296493768692,1.15205502510071,0.203186064958572,0.000539546483196318,0.00377766066230834,10242,6531,17,1,0,1,0,0,1,0
"NM",1992,368,92,0.660000026226044,15762,7.03000020980835,33.7402877807617,0.0227979924529791,0.388044089078903,1.16746735572815,0.210378021001816,0.000591403339058161,0.0034786406904459,11648,6804,17,1,0,1,0,0,1,0
"NM",1993,359,72,0.75,16559,7.71000003814697,33.7953758239746,0.0234501380473375,0.389044106006622,1.20440948009491,0.216480776667595,0.000575530284550041,0.003303476376459,11898,7047,23,1,0,1,0,0,1,0
"NM",1994,366,81,0.790000021457672,17150,6.26999998092651,33.9529418945312,0.0239524431526661,0.38977262377739,1.27939486503601,0.230322808027267,0.000537701416760683,0.00320390774868429,12700,7780,21,1,0,1,1,0,1,0
