"firm","id","period","place","bonus1","bonus2","bonus3","effort"
"1203","1206",7,"Barcelona","6","8","8",0
"1203","1207",7,"Barcelona","6","8","8",0
"1203","1210",7,"Barcelona","6","8","8",0
"1203","1211",7,"Barcelona","6","8","8",0
"1203","1206",8,"Barcelona","6","8","8",0
"1203","1207",8,"Barcelona","6","8","8",0
"1203","1210",8,"Barcelona","6","8","8",0
"1203","1211",8,"Barcelona","6","8","8",0
"1203","1206",9,"Barcelona","6","8","8",0
"1203","1207",9,"Barcelona","6","8","8",0
"1203","1210",9,"Barcelona","6","8","8",0
"1203","1211",9,"Barcelona","6","8","8",0
"1203","1206",10,"Barcelona","6","8","8",0
"1203","1207",10,"Barcelona","6","8","8",0
"1203","1210",10,"Barcelona","6","8","8",0
"1203","1211",10,"Barcelona","6","8","8",0
"1203","1206",11,"Barcelona","6","8","8",40
"1203","1207",11,"Barcelona","6","8","8",20
"1203","1210",11,"Barcelona","6","8","8",40
"1203","1211",11,"Barcelona","6","8","8",20
"1203","1206",12,"Barcelona","6","8","8",40
"1203","1207",12,"Barcelona","6","8","8",30
"1203","1210",12,"Barcelona","6","8","8",40
"1203","1211",12,"Barcelona","6","8","8",40
"1203","1206",13,"Barcelona","6","8","8",40
"1203","1207",13,"Barcelona","6","8","8",40
"1203","1210",13,"Barcelona","6","8","8",40
"1203","1211",13,"Barcelona","6","8","8",40
"1203","1206",14,"Barcelona","6","8","8",40
"1203","1207",14,"Barcelona","6","8","8",40
"1203","1210",14,"Barcelona","6","8","8",40
"1203","1211",14,"Barcelona","6","8","8",40
"1203","1206",15,"Barcelona","6","8","8",40
"1203","1207",15,"Barcelona","6","8","8",40
"1203","1210",15,"Barcelona","6","8","8",40
"1203","1211",15,"Barcelona","6","8","8",40
"1203","1206",16,"Barcelona","6","8","8",40
"1203","1207",16,"Barcelona","6","8","8",40
"1203","1210",16,"Barcelona","6","8","8",40
"1203","1211",16,"Barcelona","6","8","8",40
"1203","1206",17,"Barcelona","6","8","8",40
"1203","1207",17,"Barcelona","6","8","8",40
"1203","1210",17,"Barcelona","6","8","8",40
"1203","1211",17,"Barcelona","6","8","8",40
"1203","1206",18,"Barcelona","6","8","8",40
"1203","1207",18,"Barcelona","6","8","8",40
"1203","1210",18,"Barcelona","6","8","8",40
"1203","1211",18,"Barcelona","6","8","8",40
"1203","1206",19,"Barcelona","6","8","8",40
"1203","1207",19,"Barcelona","6","8","8",40
"1203","1210",19,"Barcelona","6","8","8",40
"1203","1211",19,"Barcelona","6","8","8",40
"1203","1206",20,"Barcelona","6","8","8",40
"1203","1207",20,"Barcelona","6","8","8",40
"1203","1210",20,"Barcelona","6","8","8",40
"1203","1211",20,"Barcelona","6","8","8",40
"1203","1206",21,"Barcelona","6","8","8",40
"1203","1207",21,"Barcelona","6","8","8",40
"1203","1210",21,"Barcelona","6","8","8",40
"1203","1211",21,"Barcelona","6","8","8",40
"1203","1206",22,"Barcelona","6","8","8",40
"1203","1207",22,"Barcelona","6","8","8",40
"1203","1210",22,"Barcelona","6","8","8",40
"1203","1211",22,"Barcelona","6","8","8",40
"1203","1206",23,"Barcelona","6","8","8",40
"1203","1207",23,"Barcelona","6","8","8",40
"1203","1210",23,"Barcelona","6","8","8",40
"1203","1211",23,"Barcelona","6","8","8",40
"1203","1206",24,"Barcelona","6","8","8",40
"1203","1207",24,"Barcelona","6","8","8",40
"1203","1210",24,"Barcelona","6","8","8",40
"1203","1211",24,"Barcelona","6","8","8",40
"1203","1206",25,"Barcelona","6","8","8",40
"1203","1207",25,"Barcelona","6","8","8",40
"1203","1210",25,"Barcelona","6","8","8",40
"1203","1211",25,"Barcelona","6","8","8",40
"1203","1206",26,"Barcelona","6","8","8",40
"1203","1207",26,"Barcelona","6","8","8",40
"1203","1210",26,"Barcelona","6","8","8",40
"1203","1211",26,"Barcelona","6","8","8",40
"1203","1206",27,"Barcelona","6","8","8",40
"1203","1207",27,"Barcelona","6","8","8",40
"1203","1210",27,"Barcelona","6","8","8",40
"1203","1211",27,"Barcelona","6","8","8",40
"1203","1206",28,"Barcelona","6","8","8",40
"1203","1207",28,"Barcelona","6","8","8",40
"1203","1210",28,"Barcelona","6","8","8",40
"1203","1211",28,"Barcelona","6","8","8",40
"1203","1206",29,"Barcelona","6","8","8",40
"1203","1207",29,"Barcelona","6","8","8",40
"1203","1210",29,"Barcelona","6","8","8",40
"1203","1211",29,"Barcelona","6","8","8",40
"1203","1206",30,"Barcelona","6","8","8",40
"1203","1207",30,"Barcelona","6","8","8",40
"1203","1210",30,"Barcelona","6","8","8",40
"1203","1211",30,"Barcelona","6","8","8",40
"1401","1402",1,"Barcelona","6","14","14",40
"1401","1404",1,"Barcelona","6","14","14",40
"1401","1411",1,"Barcelona","6","14","14",0
"1401","1413",1,"Barcelona","6","14","14",20
"1401","1402",2,"Barcelona","6","14","14",40
"1401","1404",2,"Barcelona","6","14","14",0
"1401","1411",2,"Barcelona","6","14","14",20
"1401","1413",2,"Barcelona","6","14","14",40
"1401","1402",3,"Barcelona","6","14","14",40
"1401","1404",3,"Barcelona","6","14","14",0
"1401","1411",3,"Barcelona","6","14","14",20
"1401","1413",3,"Barcelona","6","14","14",40
"1401","1402",4,"Barcelona","6","14","14",0
"1401","1404",4,"Barcelona","6","14","14",20
"1401","1411",4,"Barcelona","6","14","14",0
"1401","1413",4,"Barcelona","6","14","14",0
"1401","1402",5,"Barcelona","6","14","14",0
"1401","1404",5,"Barcelona","6","14","14",30
"1401","1411",5,"Barcelona","6","14","14",0
"1401","1413",5,"Barcelona","6","14","14",0
"1401","1402",6,"Barcelona","6","14","14",0
"1401","1404",6,"Barcelona","6","14","14",0
"1401","1411",6,"Barcelona","6","14","14",0
"1401","1413",6,"Barcelona","6","14","14",0
"1401","1402",7,"Barcelona","6","14","14",0
"1401","1404",7,"Barcelona","6","14","14",0
"1401","1411",7,"Barcelona","6","14","14",0
"1401","1413",7,"Barcelona","6","14","14",0
"1401","1402",8,"Barcelona","6","14","14",0
"1401","1404",8,"Barcelona","6","14","14",0
"1401","1411",8,"Barcelona","6","14","14",0
"1401","1413",8,"Barcelona","6","14","14",0
"1401","1402",9,"Barcelona","6","14","14",0
"1401","1404",9,"Barcelona","6","14","14",0
"1401","1411",9,"Barcelona","6","14","14",0
"1401","1413",9,"Barcelona","6","14","14",0
"1401","1402",10,"Barcelona","6","14","14",0
"1401","1404",10,"Barcelona","6","14","14",0
"1401","1411",10,"Barcelona","6","14","14",0
"1401","1413",10,"Barcelona","6","14","14",0
"1401","1402",11,"Barcelona","6","14","14",40
"1401","1404",11,"Barcelona","6","14","14",40
"1401","1411",11,"Barcelona","6","14","14",40
"1401","1413",11,"Barcelona","6","14","14",40
"1401","1402",12,"Barcelona","6","14","14",40
"1401","1404",12,"Barcelona","6","14","14",40
"1401","1411",12,"Barcelona","6","14","14",40
"1401","1413",12,"Barcelona","6","14","14",40
"1401","1402",13,"Barcelona","6","14","14",40
"1401","1404",13,"Barcelona","6","14","14",40
"1401","1411",13,"Barcelona","6","14","14",40
"1401","1413",13,"Barcelona","6","14","14",40
"1401","1402",14,"Barcelona","6","14","14",40
"1401","1404",14,"Barcelona","6","14","14",0
"1401","1411",14,"Barcelona","6","14","14",40
"1401","1413",14,"Barcelona","6","14","14",40
"1401","1402",15,"Barcelona","6","14","14",40
"1401","1404",15,"Barcelona","6","14","14",0
"1401","1411",15,"Barcelona","6","14","14",0
"1401","1413",15,"Barcelona","6","14","14",40
"1401","1402",16,"Barcelona","6","14","14",0
"1401","1404",16,"Barcelona","6","14","14",0
"1401","1411",16,"Barcelona","6","14","14",0
"1401","1413",16,"Barcelona","6","14","14",0
"1401","1402",17,"Barcelona","6","14","14",0
"1401","1404",17,"Barcelona","6","14","14",0
"1401","1411",17,"Barcelona","6","14","14",0
"1401","1413",17,"Barcelona","6","14","14",0
"1401","1402",18,"Barcelona","6","14","14",0
"1401","1404",18,"Barcelona","6","14","14",0
"1401","1411",18,"Barcelona","6","14","14",0
"1401","1413",18,"Barcelona","6","14","14",0
"1401","1402",19,"Barcelona","6","14","14",0
"1401","1404",19,"Barcelona","6","14","14",0
"1401","1411",19,"Barcelona","6","14","14",0
"1401","1413",19,"Barcelona","6","14","14",0
"1401","1402",20,"Barcelona","6","14","14",0
"1401","1404",20,"Barcelona","6","14","14",40
"1401","1411",20,"Barcelona","6","14","14",0
"1401","1413",20,"Barcelona","6","14","14",0
"1401","1402",21,"Barcelona","6","14","14",40
"1401","1404",21,"Barcelona","6","14","14",40
"1401","1411",21,"Barcelona","6","14","14",40
"1401","1413",21,"Barcelona","6","14","14",40
"1401","1402",22,"Barcelona","6","14","14",40
"1401","1404",22,"Barcelona","6","14","14",40
"1401","1411",22,"Barcelona","6","14","14",40
"1401","1413",22,"Barcelona","6","14","14",40
"1401","1402",23,"Barcelona","6","14","14",40
"1401","1404",23,"Barcelona","6","14","14",0
"1401","1411",23,"Barcelona","6","14","14",40
"1401","1413",23,"Barcelona","6","14","14",40
"1401","1402",24,"Barcelona","6","14","14",40
"1401","1404",24,"Barcelona","6","14","14",0
"1401","1411",24,"Barcelona","6","14","14",0
"1401","1413",24,"Barcelona","6","14","14",0
"1401","1402",25,"Barcelona","6","14","14",0
"1401","1404",25,"Barcelona","6","14","14",40
"1401","1411",25,"Barcelona","6","14","14",0
"1401","1413",25,"Barcelona","6","14","14",0
"1401","1402",26,"Barcelona","6","14","14",0
"1401","1404",26,"Barcelona","6","14","14",40
"1401","1411",26,"Barcelona","6","14","14",0
"1401","1413",26,"Barcelona","6","14","14",0
"1401","1402",27,"Barcelona","6","14","14",0
"1401","1404",27,"Barcelona","6","14","14",0
"1401","1411",27,"Barcelona","6","14","14",0
"1401","1413",27,"Barcelona","6","14","14",0
"1401","1402",28,"Barcelona","6","14","14",0
"1401","1404",28,"Barcelona","6","14","14",0
"1401","1411",28,"Barcelona","6","14","14",0
"1401","1413",28,"Barcelona","6","14","14",0
"1401","1402",29,"Barcelona","6","14","14",0
"1401","1404",29,"Barcelona","6","14","14",0
"1401","1411",29,"Barcelona","6","14","14",0
"1401","1413",29,"Barcelona","6","14","14",0
"1401","1402",30,"Barcelona","6","14","14",0
"1401","1404",30,"Barcelona","6","14","14",0
"1401","1411",30,"Barcelona","6","14","14",0
"1401","1413",30,"Barcelona","6","14","14",0
"1402","1401",1,"Barcelona","6","6","14",10
"1402","1406",1,"Barcelona","6","6","14",0
"1402","1408",1,"Barcelona","6","6","14",0
"1402","1414",1,"Barcelona","6","6","14",10
"1402","1401",2,"Barcelona","6","6","14",0
"1402","1406",2,"Barcelona","6","6","14",0
"1402","1408",2,"Barcelona","6","6","14",0
"1402","1414",2,"Barcelona","6","6","14",0
"1402","1401",3,"Barcelona","6","6","14",0
"1402","1406",3,"Barcelona","6","6","14",0
"1402","1408",3,"Barcelona","6","6","14",0
"1402","1414",3,"Barcelona","6","6","14",0
"1402","1401",4,"Barcelona","6","6","14",0
"1402","1406",4,"Barcelona","6","6","14",0
"1402","1408",4,"Barcelona","6","6","14",0
"1402","1414",4,"Barcelona","6","6","14",0
"1402","1401",5,"Barcelona","6","6","14",0
"1402","1406",5,"Barcelona","6","6","14",0
"1402","1408",5,"Barcelona","6","6","14",0
"1402","1414",5,"Barcelona","6","6","14",30
"1402","1401",6,"Barcelona","6","6","14",30
"1402","1406",6,"Barcelona","6","6","14",30
"1402","1408",6,"Barcelona","6","6","14",0
"1402","1414",6,"Barcelona","6","6","14",0
"1402","1401",7,"Barcelona","6","6","14",0
"1402","1406",7,"Barcelona","6","6","14",30
"1402","1408",7,"Barcelona","6","6","14",30
"1402","1414",7,"Barcelona","6","6","14",30
"1402","1401",8,"Barcelona","6","6","14",40
"1402","1406",8,"Barcelona","6","6","14",30
"1402","1408",8,"Barcelona","6","6","14",40
"1402","1414",8,"Barcelona","6","6","14",30
"1402","1401",9,"Barcelona","6","6","14",40
"1402","1406",9,"Barcelona","6","6","14",30
"1402","1408",9,"Barcelona","6","6","14",40
"1402","1414",9,"Barcelona","6","6","14",40
"1402","1401",10,"Barcelona","6","6","14",40
"1402","1406",10,"Barcelona","6","6","14",40
"1402","1408",10,"Barcelona","6","6","14",40
"1402","1414",10,"Barcelona","6","6","14",40
"1402","1401",11,"Barcelona","6","6","14",40
"1402","1406",11,"Barcelona","6","6","14",40
"1402","1408",11,"Barcelona","6","6","14",40
"1402","1414",11,"Barcelona","6","6","14",40
"1402","1401",12,"Barcelona","6","6","14",40
"1402","1406",12,"Barcelona","6","6","14",40
"1402","1408",12,"Barcelona","6","6","14",40
"1402","1414",12,"Barcelona","6","6","14",40
"1402","1401",13,"Barcelona","6","6","14",40
"1402","1406",13,"Barcelona","6","6","14",40
"1402","1408",13,"Barcelona","6","6","14",40
"1402","1414",13,"Barcelona","6","6","14",40
"1402","1401",14,"Barcelona","6","6","14",40
"1402","1406",14,"Barcelona","6","6","14",40
"1402","1408",14,"Barcelona","6","6","14",40
"1402","1414",14,"Barcelona","6","6","14",40
"1402","1401",15,"Barcelona","6","6","14",40
"1402","1406",15,"Barcelona","6","6","14",40
"1402","1408",15,"Barcelona","6","6","14",40
"1402","1414",15,"Barcelona","6","6","14",40
"1402","1401",16,"Barcelona","6","6","14",40
"1402","1406",16,"Barcelona","6","6","14",40
"1402","1408",16,"Barcelona","6","6","14",40
"1402","1414",16,"Barcelona","6","6","14",40
"1402","1401",17,"Barcelona","6","6","14",40
"1402","1406",17,"Barcelona","6","6","14",40
"1402","1408",17,"Barcelona","6","6","14",40
"1402","1414",17,"Barcelona","6","6","14",40
"1402","1401",18,"Barcelona","6","6","14",40
"1402","1406",18,"Barcelona","6","6","14",40
"1402","1408",18,"Barcelona","6","6","14",40
"1402","1414",18,"Barcelona","6","6","14",40
"1402","1401",19,"Barcelona","6","6","14",40
"1402","1406",19,"Barcelona","6","6","14",40
"1402","1408",19,"Barcelona","6","6","14",40
"1402","1414",19,"Barcelona","6","6","14",40
"1402","1401",20,"Barcelona","6","6","14",40
"1402","1406",20,"Barcelona","6","6","14",40
"1402","1408",20,"Barcelona","6","6","14",40
"1402","1414",20,"Barcelona","6","6","14",40
"1402","1401",21,"Barcelona","6","6","14",40
"1402","1406",21,"Barcelona","6","6","14",40
"1402","1408",21,"Barcelona","6","6","14",40
"1402","1414",21,"Barcelona","6","6","14",40
"1402","1401",22,"Barcelona","6","6","14",40
"1402","1406",22,"Barcelona","6","6","14",40
"1402","1408",22,"Barcelona","6","6","14",40
"1402","1414",22,"Barcelona","6","6","14",40
"1402","1401",23,"Barcelona","6","6","14",40
"1402","1406",23,"Barcelona","6","6","14",40
"1402","1408",23,"Barcelona","6","6","14",40
"1402","1414",23,"Barcelona","6","6","14",40
"1402","1401",24,"Barcelona","6","6","14",40
"1402","1406",24,"Barcelona","6","6","14",40
"1402","1408",24,"Barcelona","6","6","14",40
"1402","1414",24,"Barcelona","6","6","14",40
"1402","1401",25,"Barcelona","6","6","14",40
"1402","1406",25,"Barcelona","6","6","14",40
"1402","1408",25,"Barcelona","6","6","14",40
"1402","1414",25,"Barcelona","6","6","14",40
"1402","1401",26,"Barcelona","6","6","14",40
"1402","1406",26,"Barcelona","6","6","14",40
"1402","1408",26,"Barcelona","6","6","14",40
"1402","1414",26,"Barcelona","6","6","14",40
"1402","1401",27,"Barcelona","6","6","14",40
"1402","1406",27,"Barcelona","6","6","14",40
"1402","1408",27,"Barcelona","6","6","14",40
"1402","1414",27,"Barcelona","6","6","14",40
"1402","1401",28,"Barcelona","6","6","14",40
"1402","1406",28,"Barcelona","6","6","14",40
"1402","1408",28,"Barcelona","6","6","14",40
"1402","1414",28,"Barcelona","6","6","14",40
"1402","1401",29,"Barcelona","6","6","14",40
"1402","1406",29,"Barcelona","6","6","14",40
"1402","1408",29,"Barcelona","6","6","14",40
"1402","1414",29,"Barcelona","6","6","14",40
"1402","1401",30,"Barcelona","6","6","14",40
"1402","1406",30,"Barcelona","6","6","14",40
"1402","1408",30,"Barcelona","6","6","14",40
"1402","1414",30,"Barcelona","6","6","14",40
"1403","1403",1,"Barcelona","6","10","10",0
"1403","1405",1,"Barcelona","6","10","10",30
"1403","1407",1,"Barcelona","6","10","10",40
"1403","1415",1,"Barcelona","6","10","10",20
"1403","1403",2,"Barcelona","6","10","10",0
"1403","1405",2,"Barcelona","6","10","10",10
"1403","1407",2,"Barcelona","6","10","10",10
"1403","1415",2,"Barcelona","6","10","10",0
"1403","1403",3,"Barcelona","6","10","10",0
"1403","1405",3,"Barcelona","6","10","10",0
"1403","1407",3,"Barcelona","6","10","10",0
"1403","1415",3,"Barcelona","6","10","10",10
"1403","1403",4,"Barcelona","6","10","10",0
"1403","1405",4,"Barcelona","6","10","10",40
"1403","1407",4,"Barcelona","6","10","10",0
"1403","1415",4,"Barcelona","6","10","10",0
"1403","1403",5,"Barcelona","6","10","10",0
"1403","1405",5,"Barcelona","6","10","10",20
"1403","1407",5,"Barcelona","6","10","10",40
"1403","1415",5,"Barcelona","6","10","10",0
"1403","1403",6,"Barcelona","6","10","10",0
"1403","1405",6,"Barcelona","6","10","10",10
"1403","1407",6,"Barcelona","6","10","10",40
"1403","1415",6,"Barcelona","6","10","10",0
"1403","1403",7,"Barcelona","6","10","10",0
"1403","1405",7,"Barcelona","6","10","10",0
"1403","1407",7,"Barcelona","6","10","10",0
"1403","1415",7,"Barcelona","6","10","10",10
"1403","1403",8,"Barcelona","6","10","10",0
"1403","1405",8,"Barcelona","6","10","10",40
"1403","1407",8,"Barcelona","6","10","10",0
"1403","1415",8,"Barcelona","6","10","10",0
"1403","1403",9,"Barcelona","6","10","10",0
"1403","1405",9,"Barcelona","6","10","10",0
"1403","1407",9,"Barcelona","6","10","10",0
"1403","1415",9,"Barcelona","6","10","10",0
"1403","1403",10,"Barcelona","6","10","10",0
"1403","1405",10,"Barcelona","6","10","10",0
"1403","1407",10,"Barcelona","6","10","10",0
"1403","1415",10,"Barcelona","6","10","10",0
"1403","1403",11,"Barcelona","6","10","10",0
"1403","1405",11,"Barcelona","6","10","10",0
"1403","1407",11,"Barcelona","6","10","10",40
"1403","1415",11,"Barcelona","6","10","10",40
"1403","1403",12,"Barcelona","6","10","10",0
"1403","1405",12,"Barcelona","6","10","10",30
"1403","1407",12,"Barcelona","6","10","10",40
"1403","1415",12,"Barcelona","6","10","10",40
"1403","1403",13,"Barcelona","6","10","10",0
"1403","1405",13,"Barcelona","6","10","10",0
"1403","1407",13,"Barcelona","6","10","10",40
"1403","1415",13,"Barcelona","6","10","10",40
"1403","1403",14,"Barcelona","6","10","10",0
"1403","1405",14,"Barcelona","6","10","10",20
"1403","1407",14,"Barcelona","6","10","10",40
"1403","1415",14,"Barcelona","6","10","10",40
"1403","1403",15,"Barcelona","6","10","10",40
"1403","1405",15,"Barcelona","6","10","10",30
"1403","1407",15,"Barcelona","6","10","10",40
"1403","1415",15,"Barcelona","6","10","10",40
"1403","1403",16,"Barcelona","6","10","10",40
"1403","1405",16,"Barcelona","6","10","10",30
"1403","1407",16,"Barcelona","6","10","10",40
"1403","1415",16,"Barcelona","6","10","10",40
"1403","1403",17,"Barcelona","6","10","10",40
"1403","1405",17,"Barcelona","6","10","10",30
"1403","1407",17,"Barcelona","6","10","10",40
"1403","1415",17,"Barcelona","6","10","10",40
"1403","1403",18,"Barcelona","6","10","10",40
"1403","1405",18,"Barcelona","6","10","10",40
"1403","1407",18,"Barcelona","6","10","10",40
"1403","1415",18,"Barcelona","6","10","10",40
"1403","1403",19,"Barcelona","6","10","10",40
"1403","1405",19,"Barcelona","6","10","10",40
"1403","1407",19,"Barcelona","6","10","10",40
"1403","1415",19,"Barcelona","6","10","10",40
"1403","1403",20,"Barcelona","6","10","10",40
"1403","1405",20,"Barcelona","6","10","10",40
"1403","1407",20,"Barcelona","6","10","10",40
"1403","1415",20,"Barcelona","6","10","10",40
"1403","1403",21,"Barcelona","6","10","10",40
"1403","1405",21,"Barcelona","6","10","10",10
"1403","1407",21,"Barcelona","6","10","10",40
"1403","1415",21,"Barcelona","6","10","10",40
"1403","1403",22,"Barcelona","6","10","10",40
"1403","1405",22,"Barcelona","6","10","10",40
"1403","1407",22,"Barcelona","6","10","10",40
"1403","1415",22,"Barcelona","6","10","10",40
"1403","1403",23,"Barcelona","6","10","10",40
"1403","1405",23,"Barcelona","6","10","10",40
"1403","1407",23,"Barcelona","6","10","10",40
"1403","1415",23,"Barcelona","6","10","10",40
"1403","1403",24,"Barcelona","6","10","10",40
"1403","1405",24,"Barcelona","6","10","10",40
"1403","1407",24,"Barcelona","6","10","10",40
"1403","1415",24,"Barcelona","6","10","10",40
"1403","1403",25,"Barcelona","6","10","10",40
"1403","1405",25,"Barcelona","6","10","10",40
"1403","1407",25,"Barcelona","6","10","10",40
"1403","1415",25,"Barcelona","6","10","10",40
"1403","1403",26,"Barcelona","6","10","10",40
"1403","1405",26,"Barcelona","6","10","10",40
"1403","1407",26,"Barcelona","6","10","10",40
"1403","1415",26,"Barcelona","6","10","10",40
"1403","1403",27,"Barcelona","6","10","10",40
"1403","1405",27,"Barcelona","6","10","10",40
"1403","1407",27,"Barcelona","6","10","10",40
"1403","1415",27,"Barcelona","6","10","10",40
"1403","1403",28,"Barcelona","6","10","10",40
"1403","1405",28,"Barcelona","6","10","10",40
"1403","1407",28,"Barcelona","6","10","10",40
"1403","1415",28,"Barcelona","6","10","10",40
"1403","1403",29,"Barcelona","6","10","10",40
"1403","1405",29,"Barcelona","6","10","10",40
"1403","1407",29,"Barcelona","6","10","10",40
"1403","1415",29,"Barcelona","6","10","10",40
"1403","1403",30,"Barcelona","6","10","10",40
"1403","1405",30,"Barcelona","6","10","10",40
"1403","1407",30,"Barcelona","6","10","10",40
"1403","1415",30,"Barcelona","6","10","10",40
"1404","1409",1,"Barcelona","6","14","10",10
"1404","1410",1,"Barcelona","6","14","10",40
"1404","1412",1,"Barcelona","6","14","10",0
"1404","1416",1,"Barcelona","6","14","10",40
"1404","1409",2,"Barcelona","6","14","10",20
"1404","1410",2,"Barcelona","6","14","10",0
"1404","1412",2,"Barcelona","6","14","10",40
"1404","1416",2,"Barcelona","6","14","10",20
"1404","1409",3,"Barcelona","6","14","10",0
"1404","1410",3,"Barcelona","6","14","10",10
"1404","1412",3,"Barcelona","6","14","10",10
"1404","1416",3,"Barcelona","6","14","10",0
"1404","1409",4,"Barcelona","6","14","10",0
"1404","1410",4,"Barcelona","6","14","10",0
"1404","1412",4,"Barcelona","6","14","10",0
"1404","1416",4,"Barcelona","6","14","10",0
"1404","1409",5,"Barcelona","6","14","10",0
"1404","1410",5,"Barcelona","6","14","10",0
"1404","1412",5,"Barcelona","6","14","10",0
"1404","1416",5,"Barcelona","6","14","10",20
"1404","1409",6,"Barcelona","6","14","10",0
"1404","1410",6,"Barcelona","6","14","10",0
"1404","1412",6,"Barcelona","6","14","10",0
"1404","1416",6,"Barcelona","6","14","10",10
"1404","1409",7,"Barcelona","6","14","10",0
"1404","1410",7,"Barcelona","6","14","10",0
"1404","1412",7,"Barcelona","6","14","10",40
"1404","1416",7,"Barcelona","6","14","10",0
"1404","1409",8,"Barcelona","6","14","10",0
"1404","1410",8,"Barcelona","6","14","10",0
"1404","1412",8,"Barcelona","6","14","10",0
"1404","1416",8,"Barcelona","6","14","10",0
"1404","1409",9,"Barcelona","6","14","10",0
"1404","1410",9,"Barcelona","6","14","10",0
"1404","1412",9,"Barcelona","6","14","10",30
"1404","1416",9,"Barcelona","6","14","10",0
"1404","1409",10,"Barcelona","6","14","10",0
"1404","1410",10,"Barcelona","6","14","10",0
"1404","1412",10,"Barcelona","6","14","10",0
"1404","1416",10,"Barcelona","6","14","10",10
"1404","1409",11,"Barcelona","6","14","10",20
"1404","1410",11,"Barcelona","6","14","10",40
"1404","1412",11,"Barcelona","6","14","10",0
"1404","1416",11,"Barcelona","6","14","10",20
"1404","1409",12,"Barcelona","6","14","10",20
"1404","1410",12,"Barcelona","6","14","10",0
"1404","1412",12,"Barcelona","6","14","10",20
"1404","1416",12,"Barcelona","6","14","10",20
"1404","1409",13,"Barcelona","6","14","10",20
"1404","1410",13,"Barcelona","6","14","10",20
"1404","1412",13,"Barcelona","6","14","10",20
"1404","1416",13,"Barcelona","6","14","10",10
"1404","1409",14,"Barcelona","6","14","10",20
"1404","1410",14,"Barcelona","6","14","10",20
"1404","1412",14,"Barcelona","6","14","10",20
"1404","1416",14,"Barcelona","6","14","10",20
"1404","1409",15,"Barcelona","6","14","10",20
"1404","1410",15,"Barcelona","6","14","10",20
"1404","1412",15,"Barcelona","6","14","10",20
"1404","1416",15,"Barcelona","6","14","10",30
"1404","1409",16,"Barcelona","6","14","10",20
"1404","1410",16,"Barcelona","6","14","10",30
"1404","1412",16,"Barcelona","6","14","10",30
"1404","1416",16,"Barcelona","6","14","10",30
"1404","1409",17,"Barcelona","6","14","10",30
"1404","1410",17,"Barcelona","6","14","10",30
"1404","1412",17,"Barcelona","6","14","10",20
"1404","1416",17,"Barcelona","6","14","10",30
"1404","1409",18,"Barcelona","6","14","10",30
"1404","1410",18,"Barcelona","6","14","10",30
"1404","1412",18,"Barcelona","6","14","10",30
"1404","1416",18,"Barcelona","6","14","10",30
"1404","1409",19,"Barcelona","6","14","10",30
"1404","1410",19,"Barcelona","6","14","10",30
"1404","1412",19,"Barcelona","6","14","10",30
"1404","1416",19,"Barcelona","6","14","10",30
"1404","1409",20,"Barcelona","6","14","10",30
"1404","1410",20,"Barcelona","6","14","10",30
"1404","1412",20,"Barcelona","6","14","10",30
"1404","1416",20,"Barcelona","6","14","10",30
"1404","1409",21,"Barcelona","6","14","10",30
"1404","1410",21,"Barcelona","6","14","10",30
"1404","1412",21,"Barcelona","6","14","10",40
"1404","1416",21,"Barcelona","6","14","10",30
"1404","1409",22,"Barcelona","6","14","10",40
"1404","1410",22,"Barcelona","6","14","10",40
"1404","1412",22,"Barcelona","6","14","10",40
"1404","1416",22,"Barcelona","6","14","10",40
"1404","1409",23,"Barcelona","6","14","10",40
"1404","1410",23,"Barcelona","6","14","10",40
"1404","1412",23,"Barcelona","6","14","10",40
"1404","1416",23,"Barcelona","6","14","10",40
"1404","1409",24,"Barcelona","6","14","10",40
"1404","1410",24,"Barcelona","6","14","10",40
"1404","1412",24,"Barcelona","6","14","10",40
"1404","1416",24,"Barcelona","6","14","10",40
"1404","1409",25,"Barcelona","6","14","10",40
"1404","1410",25,"Barcelona","6","14","10",40
"1404","1412",25,"Barcelona","6","14","10",40
"1404","1416",25,"Barcelona","6","14","10",40
"1404","1409",26,"Barcelona","6","14","10",40
"1404","1410",26,"Barcelona","6","14","10",40
"1404","1412",26,"Barcelona","6","14","10",40
"1404","1416",26,"Barcelona","6","14","10",40
"1404","1409",27,"Barcelona","6","14","10",40
"1404","1410",27,"Barcelona","6","14","10",40
"1404","1412",27,"Barcelona","6","14","10",40
"1404","1416",27,"Barcelona","6","14","10",40
"1404","1409",28,"Barcelona","6","14","10",40
"1404","1410",28,"Barcelona","6","14","10",40
"1404","1412",28,"Barcelona","6","14","10",40
"1404","1416",28,"Barcelona","6","14","10",40
"1404","1409",29,"Barcelona","6","14","10",40
"1404","1410",29,"Barcelona","6","14","10",40
"1404","1412",29,"Barcelona","6","14","10",40
"1404","1416",29,"Barcelona","6","14","10",40
"1404","1409",30,"Barcelona","6","14","10",40
"1404","1410",30,"Barcelona","6","14","10",40
"1404","1412",30,"Barcelona","6","14","10",40
"1404","1416",30,"Barcelona","6","14","10",40
"1501","1501",1,"Barcelona","6","14","14",40
"1501","1505",1,"Barcelona","6","14","14",40
"1501","1509",1,"Barcelona","6","14","14",40
"1501","1515",1,"Barcelona","6","14","14",40
"1501","1501",2,"Barcelona","6","14","14",40
"1501","1505",2,"Barcelona","6","14","14",40
