"country","period","growth","yssw","yssm","pinv","lgdp","gini"
"MKD","1981-85",NA,NA,NA,NA,NA,NA
"MKD","1986-90",NA,NA,NA,NA,NA,NA
"MKD","1991-95",NA,NA,NA,NA,NA,NA
"MLI","1961-65",-0.0413841232657433,0.0149999996647239,0.0329999998211861,109.5,6.07534599304199,NA
"MLI","1966-70",-0.00749502191320062,0.0130000002682209,0.0359999984502792,91.2399978637695,6.03787088394165,NA
"MLI","1971-75",0.0191054344177246,0.0140000004321337,0.0579999983310699,142,6.13339805603027,NA
"MLI","1976-80",0.0286490432918072,0.0230000000447035,0.0989999994635582,164.789993286133,6.2766432762146,NA
"MLI","1981-85",0,0.0370000004768372,0.153999999165535,86.879997253418,6.2766432762146,NA
"MLI","1986-90",-0.000376224517822266,0.0570000000298023,0.194000005722046,114.680000305176,6.27476215362549,NA
"MLI","1991-95",-0.0702042579650879,0.0689999982714653,0.209000006318092,109.930000305176,6.2045578956604,60.5999984741211
"MLT","1961-65",0.0158068649470806,0.555000007152557,0.962000012397766,105.75,7.30451583862305,NA
"MLT","1966-70",0.0977316871285439,0.554000020027161,0.986999988555908,87.4100036621094,7.79317426681519,NA
"MLT","1971-75",0.0509949699044228,0.606000006198883,1.01300001144409,103.660003662109,8.04814910888672,NA
"MLT","1976-80",0.0719797164201736,0.782999992370605,1.16100001335144,113.349998474121,8.40804767608643,NA
"MLT","1981-85",0.0342737212777138,1.08899998664856,1.55200004577637,71.4100036621094,8.57941627502441,NA
"MLT","1986-90",0.0548727512359619,1.31099998950958,1.82700002193451,94.8899993896484,8.79890727996826,NA
"MLT","1991-95",NA,1.57000005245209,2.04699993133545,NA,NA,NA
"MMR","1961-65",0.0545072555541992,0.143999993801117,0.439999997615814,113.5,6.02827835083008,NA
"MMR","1966-70",0.00144062039908022,0.150999993085861,0.426999986171722,100.029998779297,6.03548145294189,NA
"MMR","1971-75",-0.000959205615799874,0.155000001192093,0.428999990224838,75.5500030517578,6.03068542480469,NA
"MMR","1976-80",0.0387745872139931,0.223000004887581,0.519999980926514,80.7600021362305,6.22455835342407,NA
"MMR","1981-85",0.0341406837105751,0.377999991178513,0.819000005722046,57.0299987792969,6.39526176452637,NA
"MMR","1986-90",0.00495874881744385,0.416000008583069,0.795000016689301,97.75,6.41509675979614,NA
"MMR","1991-95",NA,0.456000000238419,0.774999976158142,NA,NA,NA
"MNG","1961-65",NA,NA,NA,NA,NA,NA
"MNG","1966-70",NA,NA,NA,NA,NA,NA
"MNG","1971-75",NA,NA,NA,NA,NA,NA
"MNG","1976-80",NA,NA,NA,NA,NA,NA
"MNG","1981-85",0.0553240776062012,NA,NA,70.5999984741211,7.52725601196289,NA
"MNG","1986-90",-0.00172977452166378,NA,NA,39.9500007629395,7.5186071395874,NA
"MNG","1991-95",NA,NA,NA,NA,NA,NA
"MNP","1961-65",NA,NA,NA,NA,NA,NA
"MNP","1966-70",NA,NA,NA,NA,NA,NA
"MNP","1971-75",NA,NA,NA,NA,NA,NA
"MNP","1976-80",NA,NA,NA,NA,NA,NA
"MNP","1981-85",NA,NA,NA,NA,NA,NA
"MNP","1986-90",NA,NA,NA,NA,NA,NA
"MNP","1991-95",NA,NA,NA,NA,NA,NA
"MOZ","1961-65",0.0185409542173147,0.00499999988824129,0.0610000006854534,210.770004272461,7.14282751083374,NA
"MOZ","1966-70",0.0336781516671181,0.00499999988824129,0.0780000016093254,188.479995727539,7.31121826171875,NA
"MOZ","1971-75",-0.047251034528017,0.00499999988824129,0.10700000077486,269.730010986328,7.07496309280396,NA
"MOZ","1976-80",-0.0494667999446392,0.0140000004321337,0.0740000009536743,255.160003662109,6.82762908935547,NA
"MOZ","1981-85",-0.041777990758419,0.025000000372529,0.0890000015497208,211.979995727539,6.61873912811279,NA
"MOZ","1986-90",0.00291585922241211,0.0419999994337559,0.122000001370907,168.279998779297,6.63331842422485,NA
"MOZ","1991-95",-0.0333230495452881,0.063000001013279,0.172999992966652,153.880004882812,6.56667232513428,NA
"MRT","1961-65",0.0245796199887991,NA,NA,104.419998168945,6.78219223022461,NA
"MRT","1966-70",-0.00228052143938839,NA,NA,83.9499969482422,6.7707896232605,NA
"MRT","1971-75",0.00962686538696289,NA,NA,128.559997558594,6.81892395019531,NA
"MRT","1976-80",-0.00666723260655999,NA,NA,112.040000915527,6.78558778762817,NA
"MRT","1981-85",-0.0142834661528468,NA,NA,81.5699996948242,6.71417045593262,NA
"MRT","1986-90",-0.00817451439797878,0.104000002145767,0.458000004291534,86.370002746582,6.67329788208008,49.1300010681152
"MRT","1991-95",0.0282630920410156,NA,NA,91.1800003051758,6.72982406616211,44.4000015258789
"MSR","1961-65",NA,NA,NA,NA,NA,NA
"MSR","1966-70",NA,NA,NA,NA,NA,NA
"MSR","1971-75",NA,NA,NA,NA,NA,NA
"MSR","1976-80",NA,NA,NA,NA,NA,NA
"MSR","1981-85",NA,NA,NA,NA,NA,NA
"MSR","1986-90",NA,NA,NA,NA,NA,NA
"MSR","1991-95",NA,NA,NA,NA,NA,NA
"MTQ","1961-65",NA,NA,NA,NA,NA,NA
"MTQ","1966-70",NA,NA,NA,NA,NA,NA
"MTQ","1971-75",NA,NA,NA,NA,NA,NA
"MTQ","1976-80",NA,NA,NA,NA,NA,NA
"MTQ","1981-85",NA,NA,NA,NA,NA,NA
"MTQ","1986-90",NA,NA,NA,NA,NA,NA
"MTQ","1991-95",NA,NA,NA,NA,NA,NA
"MUS","1961-65",0.0182854644954205,0.248999997973442,0.389999985694885,54.5299987792969,8.05070304870605,NA
"MUS","1966-70",-0.0536625869572163,0.340000003576279,0.596000015735626,46.7400016784668,7.78239011764526,NA
"MUS","1971-75",0.0833598151803017,0.409999996423721,0.73199999332428,72.0500030517578,8.19918918609619,NA
"MUS","1976-80",0.0183712001889944,0.760999977588654,1.15400004386902,102.98999786377,8.29104518890381,45.7000007629395
"MUS","1981-85",0.01159324683249,0.901000022888184,1.30200004577637,68,8.34901142120361,NA
"MUS","1986-90",0.0646265000104904,1.15299999713898,1.79700005054474,72.3600006103516,8.67214393615723,46.2299995422363
"MUS","1991-95",0.027411937713623,1.26800000667572,1.83500003814697,75.4599990844727,8.72696781158447,43.2900009155273
"MWI","1961-65",0.0161704067140818,0.00499999988824129,0.034000001847744,88.4199981689453,6.02102327346802,NA
"MWI","1966-70",0.0131503101438284,0.00700000021606684,0.0450000017881393,59.939998626709,6.0867748260498,NA
"MWI","1971-75",0.0291346553713083,0.0500000007450581,0.223000004887581,87.9300003051758,6.2324481010437,NA
"MWI","1976-80",0.016943359747529,0.0489999987185001,0.225999996066093,99.6100006103516,6.3171648979187,NA
"MWI","1981-85",-0.0134379388764501,0.096000000834465,0.439999997615814,67.1600036621094,6.24997520446777,NA
"MWI","1986-90",0.000385761260986328,0.0839999988675117,0.363999992609024,92.0599975585938,6.25190401077271,NA
"MWI","1991-95",-0.0226640701293945,0.0759999975562096,0.310000002384186,94.3399963378906,6.20657587051392,68.5999984741211
"MYS","1961-65",0.0325530059635639,0.206000000238419,0.764999985694885,61.7400016784668,7.42117738723755,NA
"MYS","1966-70",0.0507808700203896,0.266000002622604,0.892000019550323,51.2099990844727,7.67508172988892,50
"MYS","1971-75",0.0424253456294537,0.412000000476837,1.10599994659424,64.2399978637695,7.88720846176147,51.7999992370605
"MYS","1976-80",0.0710570365190506,0.508000016212463,1.76300001144409,65.7900009155273,8.24249362945557,51
"MYS","1981-85",0.0174810402095318,0.832000017166138,1.86899995803833,49.1199989318848,8.32989883422852,48
"MYS","1986-90",0.0423583984375,1.22899997234344,2.04099988937378,40.7400016784668,8.54169082641602,48.3499984741211
"MYS","1991-95",0.0572843551635742,2.48499989509583,3.1159999370575,42.310001373291,8.65625953674316,NA
"MYT","1961-65",NA,NA,NA,NA,NA,NA
"MYT","1966-70",NA,NA,NA,NA,NA,NA
"MYT","1971-75",NA,NA,NA,NA,NA,NA
"MYT","1976-80",NA,NA,NA,NA,NA,NA
"MYT","1981-85",NA,NA,NA,NA,NA,NA
"MYT","1986-90",NA,NA,NA,NA,NA,NA
"MYT","1991-95",NA,NA,NA,NA,NA,NA
"NAM","1961-65",0.0523009300231934,NA,NA,239.479995727539,7.75147533416748,NA
"NAM","1966-70",0.0255632400512695,NA,NA,207.779998779297,7.87929153442383,NA
"NAM","1971-75",0.0623233802616596,NA,NA,211.410003662109,8.19090843200684,NA
"NAM","1976-80",-0.0434127822518349,NA,NA,118.540000915527,7.97384452819824,NA
"NAM","1981-85",-0.0218081474304199,NA,NA,61.7799987792969,7.86480379104614,NA
"NAM","1986-90",0.0183345787227154,NA,NA,83.6699981689453,7.95647668838501,NA
"NAM","1991-95",-0.0142154693603516,NA,NA,96.0400009155273,7.92804574966431,NA
"NCL","1961-65",NA,NA,NA,NA,NA,NA
"NCL","1966-70",NA,NA,NA,NA,NA,NA
"NCL","1971-75",NA,NA,NA,NA,NA,NA
"NCL","1976-80",NA,NA,NA,NA,NA,NA
"NCL","1981-85",NA,NA,NA,NA,NA,NA
"NCL","1986-90",NA,NA,NA,NA,NA,NA
"NCL","1991-95",NA,NA,NA,NA,NA,NA
"NER","1961-65",0.0372772216796875,0.00400000018998981,0.0179999992251396,95.4400024414062,6.46302938461304,NA
"NER","1966-70",0.0455625541508198,0.00400000018998981,0.0230000000447035,71.5199966430664,6.69084215164185,NA
"NER","1971-75",-0.0601202957332134,0.0120000001043081,0.0570000000298023,98.4199981689453,6.39024066925049,NA
"NER","1976-80",0.0369669906795025,0.0199999995529652,0.0540000014007092,266.690002441406,6.57507562637329,NA
"NER","1981-85",-0.0497852340340614,0.025000000372529,0.0719999969005585,79.3099975585938,6.32614946365356,NA
"NER","1986-90",-0.025397777557373,0.0489999987185001,0.129999995231628,104.569999694824,6.22455835342407,NA
"NER","1991-95",NA,0.0640000030398369,0.184000000357628,NA,NA,42.7000007629395
"NFK","1961-65",NA,NA,NA,NA,NA,NA
"NFK","1966-70",NA,NA,NA,NA,NA,NA
"NFK","1971-75",NA,NA,NA,NA,NA,NA
"NFK","1976-80",NA,NA,NA,NA,NA,NA
"NFK","1981-85",NA,NA,NA,NA,NA,NA
"NFK","1986-90",NA,NA,NA,NA,NA,NA
"NFK","1991-95",NA,NA,NA,NA,NA,NA
"NGA","1961-65",0.0191582683473825,NA,NA,117.650001525879,6.43615055084229,NA
"NGA","1966-70",0.041267205029726,NA,NA,79.4700012207031,6.64248657226562,NA
"NGA","1971-75",0.096880815923214,NA,NA,110.610000610352,7.12689065933228,NA
"NGA","1976-80",0.0288235656917095,NA,NA,151.429992675781,7.27100849151611,NA
"NGA","1981-85",-0.0606198310852051,NA,NA,106.809997558594,6.96790933609009,NA
"NGA","1986-90",-0.0130332950502634,NA,NA,54.1500015258789,6.90274286270142,43.6199989318848
"NGA","1991-95",-0.00861668586730957,NA,NA,49.8499984741211,6.8855094909668,44.0699996948242
"NIC","1961-65",0.0670808777213097,0.224000006914139,0.552999973297119,54.0099983215332,7.71690607070923,NA
"NIC","1966-70",0.00981740932911634,0.435000002384186,0.514999985694885,46.75,7.76599311828613,NA
"NIC","1971-75",0.0140753742307425,0.437000006437302,0.517000019550323,64.8300018310547,7.83636999130249,NA
"NIC","1976-80",-0.0623617172241211,0.472000002861023,0.555000007152557,51.2900009155273,7.52456140518188,NA
"NIC","1981-85",-0.00691814441233873,0.565999984741211,0.629000008106232,85.6500015258789,7.48997068405151,NA
"NIC","1986-90",-0.064895436167717,0.790000021457672,0.726000010967255,64.8600006103516,7.16549348831177,NA
"NIC","1991-95",NA,1.05999994277954,0.708000004291534,NA,NA,56.9199981689453
"NIU","1961-65",NA,NA,NA,NA,NA,NA
"NIU","1966-70",NA,NA,NA,NA,NA,NA
"NIU","1971-75",NA,NA,NA,NA,NA,NA
"NIU","1976-80",NA,NA,NA,NA,NA,NA
"NIU","1981-85",NA,NA,NA,NA,NA,NA
"NIU","1986-90",NA,NA,NA,NA,NA,NA
"NIU","1991-95",NA,NA,NA,NA,NA,NA
"NLD","1961-65",0.0392856597900391,0.551999986171722,0.859000027179718,72.5500030517578,8.90869426727295,NA
"NLD","1966-70",0.0436311736702919,1.83000004291534,2.33999991416931,70.4499969482422,9.12685012817383,NA
"NLD","1971-75",0.0217340476810932,1.94400000572205,2.45799994468689,104.970001220703,9.235520362854,28.6000003814697
"NLD","1976-80",0.0191242210566998,2.1010000705719,2.6340000629425,128.460006713867,9.33114147186279,28.1399993896484
"NLD","1981-85",0.00446929922327399,2.30999994277954,2.82200002670288,70.629997253418,9.35348796844482,29.1000003814697
"NLD","1986-90",0.0242889411747456,2.51799988746643,2.99300003051758,112.589996337891,9.47493267059326,29.6000003814697
"NLD","1991-95",0.00957870483398438,2.74499988555908,3.17899990081787,115.800003051758,9.49409008026123,29.3799991607666
"NOR","1961-65",0.0428380966186523,1.07099997997284,1.34899997711182,84.1999969482422,8.84649658203125,37.5200004577637
"NOR","1966-70",0.02898826636374,1.60899996757507,2.40499997138977,87.0599975585938,8.9914379119873,36.0400009155273
"NOR","1971-75",0.0391881950199604,1.90199995040894,2.69099998474121,127.269996643066,9.18737888336182,37.4799995422363
"NOR","1976-80",0.0433929450809956,2.31299996376038,3.06699991226196,135.830001831055,9.4043436050415,31.1499996185303
"NOR","1981-85",0.0305404663085938,2.44000005722046,3.08999991416931,88.8899993896484,9.55704593658447,31.3899993896484
"NOR","1986-90",0.0104410173371434,4.33699989318848,4.78499984741211,128.070007324219,9.60925102233887,33.1100006103516
"NOR","1991-95",0.0202522277832031,4.40399980545044,4.7649998664856,124.949996948242,9.64975547790527,33.310001373291
"NPL","1961-65",0.00688648223876953,0.0149999996647239,0.046000000089407,52.9500007629395,6.47697257995605,NA
"NPL","1966-70",0.00606098165735602,0,0.0299999993294477,46.6199989318848,6.5072774887085,NA
"NPL","1971-75",0.000596141791902483,0.0130000002682209,0.0790000036358833,90.7200012207031,6.51025819778442,NA
"NPL","1976-80",0.0566415786743164,0.0309999994933605,0.328000009059906,39.9799995422363,6.79346609115601,NA
"NPL","1981-85",0.00962991733103991,0.0520000010728836,0.41100001335144,42.5800018310547,6.84161567687988,30.0599994659424
"NPL","1986-90",0.0242753028869629,0.128000006079674,0.610000014305115,36.3300018310547,6.86589097976685,NA
"NPL","1991-95",NA,0.206000000238419,0.836000025272369,NA,NA,NA
"NRU","1961-65",NA,NA,NA,NA,NA,NA
"NRU","1966-70",NA,NA,NA,NA,NA,NA
"NRU","1971-75",NA,NA,NA,NA,NA,NA
"NRU","1976-80",NA,NA,NA,NA,NA,NA
"NRU","1981-85",NA,NA,NA,NA,NA,NA
"NRU","1986-90",NA,NA,NA,NA,NA,NA
"NRU","1991-95",NA,NA,NA,NA,NA,NA
"NTZ","1961-65",NA,NA,NA,NA,NA,NA
"NTZ","1966-70",NA,NA,NA,NA,NA,NA
"NTZ","1971-75",NA,NA,NA,NA,NA,NA
"NTZ","1976-80",NA,NA,NA,NA,NA,NA
"NTZ","1981-85",NA,NA,NA,NA,NA,NA
"NTZ","1986-90",NA,NA,NA,NA,NA,NA
"NTZ","1991-95",NA,NA,NA,NA,NA,NA
"NZL","1961-65",0.0252689365297556,2.00799989700317,2.12800002098083,74.75,9.10852909088135,NA
"NZL","1966-70",0.00781688652932644,1.97699999809265,2.30100011825562,68.6699981689453,9.14761352539062,NA
"NZL","1971-75",0.022797966375947,2.73300004005432,3.10700011253357,90.2200012207031,9.26160335540771,30.0400009155273
"NZL","1976-80",-0.00314064021222293,2.95099997520447,3.19400000572205,92.9800033569336,9.24590015411377,34.7900009155273
"NZL","1981-85",0.0198467262089252,2.93700003623962,3.20700001716614,64.9400024414062,9.34513378143311,35.8199996948242
"NZL","1986-90",0.00121974945068359,2.53500008583069,2.98499989509583,72.7600021362305,9.35123252868652,40.2099990844727
"NZL","1991-95",-0.00655746459960938,2.65700006484985,3.03299999237061,62.7400016784668,9.3381175994873,NA
"OMN","1961-65",NA,NA,NA,NA,NA,NA
"OMN","1966-70",0.439606666564941,NA,NA,67.4899978637695,8.79981231689453,NA
"OMN","1971-75",0.0141420364379883,NA,NA,119.940002441406,8.87052249908447,NA
"OMN","1976-80",-0.0175479892641306,NA,NA,109.269996643066,8.78278255462646,NA
"OMN","1981-85",0.0688135176897049,NA,NA,97.5599975585938,9.12685012817383,NA
"OMN","1986-90",-0.0489237308502197,NA,NA,50.1500015258789,8.93115520477295,NA
"OMN","1991-95",NA,NA,NA,NA,NA,NA
"PAK","1961-65",0.0663517937064171,0.0450000017881393,0.435000002384186,63.6500015258789,6.7900972366333,NA
"PAK","1966-70",0.0292490962892771,0.252000004053116,1.06400001049042,72.370002746582,6.93634271621704,36.5099983215332
"PAK","1971-75",-0.0217427257448435,0.263000011444092,0.996999979019165,55.8400001525879,6.82762908935547,38.0499992370605
"PAK","1976-80",0.0368972793221474,0.28600001335144,1.14600002765656,66.3399963378906,7.01211547851562,38.9199981689453
"PAK","1981-85",0.0256674773991108,0.296999990940094,1.13399994373322,45.9599990844727,7.14045286178589,39.0400009155273
"PAK","1986-90",0.0198959354311228,0.439000010490417,1.58899998664856,40.310001373291,7.23993253707886,38.0299987792969
"PAK","1991-95",0.0134475231170654,0.439000010490417,1.61300003528595,43.2900009155273,7.26682758331299,37.75
"PAL","1961-65",NA,NA,NA,NA,NA,NA
"PAL","1966-70",NA,NA,NA,NA,NA,NA
"PAL","1971-75",NA,NA,NA,NA,NA,NA
"PAL","1976-80",NA,NA,NA,NA,NA,NA
"PAL","1981-85",NA,NA,NA,NA,NA,NA
"PAL","1986-90",NA,NA,NA,NA,NA,NA
"PAL","1991-95",NA,NA,NA,NA,NA,NA
"PAN","1961-65",0.0491735450923443,0.822000026702881,0.888000011444092,87.3600006103516,7.6078782081604,NA
"PAN","1966-70",0.0498431213200092,0.940999984741211,1.10599994659424,76.1699981689453,7.85709381103516,57
"PAN","1971-75",0.0219679828733206,1.10300004482269,1.13699996471405,78.6600036621094,7.9669337272644,NA
"PAN","1976-80",0.0324482917785645,1.54799997806549,1.52999997138977,84.7200012207031,8.12917518615723,47.4700012207031
"PAN","1981-85",0.0062114717438817,1.84800004959106,1.69799995422363,64.879997253418,8.16023254394531,NA
"PAN","1986-90",-0.0383826270699501,2.20000004768372,2.04900002479553,62.1100006103516,7.96831941604614,56.4700012207031
"PAN","1991-95",0.0715043544769287,2.05999994277954,1.88100004196167,59.3600006103516,8.111328125,NA
"PCI","1961-65",NA,NA,NA,NA,NA,NA
"PCI","1966-70",NA,NA,NA,NA,NA,NA
"PCI","1971-75",NA,NA,NA,NA,NA,NA
"PCI","1976-80",NA,NA,NA,NA,NA,NA
"PCI","1981-85",NA,NA,NA,NA,NA,NA
"PCI","1986-90",NA,NA,NA,NA,NA,NA
"PCI","1991-95",NA,NA,NA,NA,NA,NA
"PCN","1961-65",NA,NA,NA,NA,NA,NA
"PCN","1966-70",NA,NA,NA,NA,NA,NA
"PCN","1971-75",NA,NA,NA,NA,NA,NA
"PCN","1976-80",NA,NA,NA,NA,NA,NA
"PCN","1981-85",NA,NA,NA,NA,NA,NA
"PCN","1986-90",NA,NA,NA,NA,NA,NA
"PCN","1991-95",NA,NA,NA,NA,NA,NA
"PCZ","1961-65",NA,NA,NA,NA,NA,NA
"PCZ","1966-70",NA,NA,NA,NA,NA,NA
"PCZ","1971-75",NA,NA,NA,NA,NA,NA
"PCZ","1976-80",NA,NA,NA,NA,NA,NA
"PCZ","1981-85",NA,NA,NA,NA,NA,NA
"PCZ","1986-90",NA,NA,NA,NA,NA,NA
"PCZ","1991-95",NA,NA,NA,NA,NA,NA
"PER","1961-65",0.0428175926208496,0.370999991893768,0.624000012874603,58.2599983215332,7.8244457244873,NA
"PER","1966-70",0.0179613120853901,0.597000002861023,0.943000018596649,65.8499984741211,7.91425228118896,NA
"PER","1971-75",0.0290679931640625,0.657999992370605,0.957000017166138,78.8600006103516,8.05959224700928,55
"PER","1976-80",-0.0191568378359079,1.12800002098083,1.59700000286102,65.8099975585938,7.96380805969238,NA
"PER","1981-85",-0.0228188522160053,1.22300004959106,1.68299996852875,50.7599983215332,7.84971380233765,49.3300018310547
"PER","1986-90",-0.0317941680550575,1.40499997138977,1.84700000286102,59.2299995422363,7.69074296951294,49.3600006103516
"PER","1991-95",-0.0224335193634033,1.87600004673004,2.29299998283386,65.3300018310547,7.64587593078613,51.4700012207031
"PHL","1961-65",0.0185317993164062,0.535000026226044,0.749000012874603,76.8099975585938,7.12528324127197,51.3199996948242
"PHL","1966-70",0.0242169387638569,0.744000017642975,0.933000028133392,55.439998626709,7.24636793136597,NA
"PHL","1971-75",0.0293789859861135,0.888999998569489,1.10199999809265,68.2099990844727,7.39326286315918,49.3899993896484
"PHL","1976-80",0.0290464404970407,1.12800002098083,1.27499997615814,68.3099975585938,7.53849506378174,NA
"PHL","1981-85",-0.0395318977534771,1.27400004863739,1.43400001525879,49.4700012207031,7.34083557128906,46.0800018310547
"PHL","1986-90",0.026787281036377,1.55999994277954,1.62999999523163,45.6699981689453,7.47477197647095,45.7299995422363
"PHL","1991-95",-0.0214400291442871,1.70899999141693,1.72899997234344,51.5900001525879,7.43189191818237,45
"PLW","1961-65",NA,NA,NA,NA,NA,NA
"PLW","1966-70",NA,NA,NA,NA,NA,NA
"PLW","1971-75",NA,NA,NA,NA,NA,NA
"PLW","1976-80",NA,NA,NA,NA,NA,NA
"PLW","1981-85",NA,NA,NA,NA,NA,NA
"PLW","1986-90",NA,NA,NA,NA,NA,NA
"PLW","1991-95",NA,NA,NA,NA,NA,NA
"PMY","1961-65",NA,NA,NA,NA,NA,NA
"PMY","1966-70",NA,NA,NA,NA,NA,NA
"PMY","1971-75",NA,NA,NA,NA,NA,NA
"PMY","1976-80",NA,NA,NA,NA,NA,NA
"PMY","1981-85",NA,NA,NA,NA,NA,NA
"PMY","1986-90",NA,NA,NA,NA,NA,NA
"PMY","1991-95",NA,NA,NA,NA,NA,NA
"PNG","1961-65",0.0639114379882812,0.0540000014007092,0.239999994635582,53.7900009155273,7.43838357925415,NA
"PNG","1966-70",0.0218235962092876,0.0230000000447035,0.109999999403954,52.4500007629395,7.54750156402588,NA
"PNG","1971-75",-0.00233421334996819,0.0430000014603138,0.172999992966652,75.9700012207031,7.5358304977417,NA
"PNG","1976-80",-0.01040477771312,0.0450000017881393,0.175999999046326,93.9899978637695,7.48380661010742,NA
"PNG","1981-85",-0.0188485141843557,0.0839999988675117,0.254000008106232,74.5,7.389564037323,NA
"PNG","1986-90",-0.0255273822695017,0.123000003397465,0.300999999046326,78.5199966430664,7.26192712783813,NA
"PNG","1991-95",0.0597872734069824,0.158000007271767,0.368000000715256,80.8600006103516,7.3815016746521,NA
"POL","1961-65",NA,0.532999992370605,0.837999999523163,NA,NA,NA
"POL","1966-70",NA,0.644999980926514,0.962999999523163,62.9000015258789,7.98650503158569,NA
"POL","1971-75",0.0870116204023361,0.820999979972839,1.15600001811981,44.560001373291,8.42156314849854,NA
"POL","1976-80",-0.00557880382984877,1.00699996948242,1.36099994182587,43.4199981689453,8.39366912841797,24.8700008392334
"POL","1981-85",-0.011264038272202,1.17700004577637,1.48500001430511,51.5400009155273,8.33734893798828,25.2700004577637
"POL","1986-90",-0.0178686138242483,1.50100004673004,1.81400001049042,40.1100006103516,8.24800586700439,26.2399997711182
"POL","1991-95",0.000784873962402344,1.60599994659424,1.85699999332428,51.6800003051758,8.2495756149292,33.060001373291
"PRI","1961-65",0.0705467239022255,NA,NA,80.6999969482422,8.39253616333008,NA
"PRI","1966-70",0.053924560546875,NA,NA,79.3899993896484,8.66215896606445,52.3199996948242
"PRI","1971-75",0.00713748950511217,NA,NA,96.3399963378906,8.69784641265869,NA
"PRI","1976-80",0.0289804451167583,NA,NA,87.4300003051758,8.84274864196777,50.1500015258789
"PRI","1981-85",0.00558280944824219,NA,NA,86,8.87066268920898,NA
"PRI","1986-90",0.0508785247802734,NA,NA,81.5100021362305,9.07417678833008,50.8600006103516
"PRI","1991-95",NA,NA,NA,NA,NA,NA
"PRK","1961-65",NA,NA,NA,NA,NA,NA
"PRK","1966-70",NA,NA,NA,NA,NA,NA
"PRK","1971-75",NA,NA,NA,NA,NA,NA
"PRK","1976-80",NA,NA,NA,NA,NA,NA
"PRK","1981-85",NA,NA,NA,NA,NA,NA
"PRK","1986-90",NA,NA,NA,NA,NA,NA
"PRK","1991-95",NA,NA,NA,NA,NA,NA
"PRT","1961-65",0.0505955703556538,0.23199999332428,0.448000013828278,63.2000007629395,7.78613662719727,NA
"PRT","1966-70",0.0634716004133224,0.361000001430511,0.694999992847443,53.4500007629395,8.10349464416504,NA
"PRT","1971-75",0.0530397407710552,0.46900001168251,1.05499994754791,90.8600006103516,8.36869335174561,40.5800018310547
"PRT","1976-80",0.0289787296205759,0.698000013828278,1.06700003147125,81.9100036621094,8.51358699798584,36.7999992370605
"PRT","1981-85",0.00350189208984375,0.940999984741211,1.31400001049042,49.25,8.53109645843506,NA
"PRT","1986-90",0.0777248367667198,1.25800001621246,1.5789999961853,115.379997253418,8.91972064971924,36.7599983215332
"PRT","1991-95",NA,1.43799996376038,1.55400002002716,NA,NA,35.6300010681152
"PRY","1961-65",0.0163089744746685,0.225999996066093,0.472000002861023,103.339996337891,7.15226888656616,NA
"PRY","1966-70",0.0175327304750681,0.453000009059906,0.695999979972839,82.9199981689453,7.23993253707886,NA
"PRY","1971-75",0.0333556160330772,0.46900001168251,0.646000027656555,114.160003662109,7.40671062469482,NA
"PRY","1976-80",0.0861687660217285,0.804000020027161,0.996999979019165,108.019996643066,7.83755445480347,NA
"PRY","1981-85",-0.0402569770812988,0.822000026702881,0.975000023841858,57.5900001525879,7.63626956939697,NA
"PRY","1986-90",0.00533361453562975,1.25100004673004,1.42999994754791,57.6699981689453,7.6629376411438,NA
"PRY","1991-95",0.0116124153137207,1.24000000953674,1.40699994564056,65.8099975585938,7.68616247177124,NA
"PYF","1961-65",NA,NA,NA,NA,NA,NA
"PYF","1966-70",NA,NA,NA,NA,NA,NA
"PYF","1971-75",NA,NA,NA,NA,NA,NA
"PYF","1976-80",NA,NA,NA,NA,NA,NA
"PYF","1981-85",NA,NA,NA,NA,NA,NA
"PYF","1986-90",NA,NA,NA,NA,NA,NA
"PYF","1991-95",NA,NA,NA,NA,NA,NA
"QAT","1961-65",NA,NA,NA,NA,NA,NA
"QAT","1966-70",NA,NA,NA,NA,NA,NA
"QAT","1971-75",NA,NA,NA,NA,NA,NA
"QAT","1976-80",NA,NA,NA,100.599998474121,10.4325265884399,NA
"QAT","1981-85",-0.138476371765137,NA,NA,94.8099975585938,9.74014472961426,NA
"QAT","1986-90",-0.00619888305664062,NA,NA,81.25,9.7153491973877,NA
"QAT","1991-95",NA,NA,NA,NA,NA,NA
"REU","1961-65",0.0669278129935265,NA,NA,118.440002441406,7.33040523529053,NA
"REU","1966-70",0.05005893856287,NA,NA,106.620002746582,7.5806999206543,NA
"REU","1971-75",0.00701818475499749,NA,NA,185.690002441406,7.61579084396362,NA
"REU","1976-80",0.0662361159920692,NA,NA,250.240005493164,7.94697141647339,NA
"REU","1981-85",0.0179850570857525,NA,NA,141.190002441406,8.03689670562744,NA
"REU","1986-90",-0.00863432884216309,NA,NA,119.23999786377,8.00235939025879,NA
"REU","1991-95",NA,NA,NA,NA,NA,NA
"RHD","1961-65",NA,NA,NA,NA,NA,NA
"RHD","1966-70",NA,NA,NA,NA,NA,NA
"RHD","1971-75",NA,NA,NA,NA,NA,NA
"RHD","1976-80",NA,NA,NA,NA,NA,NA
"RHD","1981-85",NA,NA,NA,NA,NA,NA
"RHD","1986-90",NA,NA,NA,NA,NA,NA
"RHD","1991-95",NA,NA,NA,NA,NA,NA
"ROM","1961-65",0.0628028884530067,NA,NA,131.919998168945,6.38012266159058,NA
