"id","solsex","solmin","beauty","assertive","social","efficacy","performance","confidence","age","sex","min","treatment","refgift","donation","prior","prtreat","prcontr","prdonation","prsolsex","prsolmin","prbeauty"
27,"male","no",0.096,5,5,5,8,6,"30","female","no","sgift","no",0,"yes","lottery","yes",2,"female","yes",22
27,"male","no",0.096,5,5,5,8,6,"40","male","no","sgift","no",1,"yes","lottery","yes",1,"female","yes",22
27,"male","no",0.096,5,5,5,8,6,"40","female","no","sgift","no",1,"yes","lottery","yes",1,"female","yes",22
27,"male","no",0.096,5,5,5,8,6,"50","male","no","sgift","no",5,"yes","lottery","yes",2,"male","no",25
27,"male","no",0.096,5,5,5,8,6,"40","male","no","sgift","no",10,"yes","vcm","yes",10,"female","no",26
27,"male","no",0.096,5,5,5,8,6,"50","male","no","sgift","no",2,"yes","lottery","yes",2,"female","no",36
27,"male","no",0.096,5,5,5,8,6,"40","female","no","sgift","no",5,"yes","lottery","yes",1,"female","no",36
27,"male","no",0.096,5,5,5,8,6,"40","female","no","sgift","no",1,"yes","vcm","yes",5,"female","no",40
27,"male","no",0.096,5,5,5,8,6,"50","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"70","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"20","female","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"30","female","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"40","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"40","male","no","sgift","no",1,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"40","female","no","sgift","no",5,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"30","female","no","sgift","no",15,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"40","male","no","sgift","no",0,"yes","lottery","yes",1,"female","no",11
34,"female","no",0.329,7,4,7,6,6,"60","female","no","sgift","no",1,"yes","lottery","yes",5,"female","yes",22
34,"female","no",0.329,7,4,7,6,6,"60","female","no","sgift","no",1,"yes","lottery","no",0,"female","no",36
34,"female","no",0.329,7,4,7,6,6,"60","male","no","sgift","no",2,"yes","lottery","yes",5,"female","no",36
34,"female","no",0.329,7,4,7,6,6,"40","male","yes","sgift","no",2,"yes","lottery","yes",3,"female","no",36
28,"female","no",1.028,7,4,7,6,6,"60","male","no","sgift","no",0,"yes","lottery","yes",5,"female","no",11
28,"female","no",1.028,7,4,7,6,6,"70","female","no","sgift","no",0,"yes","lottery","yes",1,"female","no",11
28,"female","no",1.028,7,4,7,6,6,"50","female","yes","sgift","no",2,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"40","female","yes","sgift","no",1,"yes","lottery","yes",1,"female","yes",17
29,"female","yes",0.595,5,3,2,6,8,"40","male","no","sgift","no",0,"yes","lottery","no",0,"female","no",11
29,"female","yes",0.595,5,3,2,6,8,"60","male","no","sgift","no",5,"yes","vcm","yes",5,"male","no",35
29,"female","yes",0.595,5,3,2,6,8,"70","male","no","sgift","no",1,"yes","lottery","yes",1,"female","no",36
29,"female","yes",0.595,5,3,2,6,8,"40","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"40","male","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"30","female","no","sgift","no",1,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"20","male","no","sgift","no",1,"yes","vcm","no",0,"female","no",4
12,"female","no",-0.05,6,3,4,4,6,"20","male","no","sgift","no",1.18,"yes","vcm","no",0,"female","no",4
12,"female","no",-0.05,6,3,4,4,6,"30","female","no","sgift","no",1,"yes","vcm","no",0,"male","no",32
12,"female","no",-0.05,6,3,4,4,6,"30","male","no","sgift","no",2,"yes","vcm","no",0,"male","no",32
12,"female","no",-0.05,6,3,4,4,6,"30","male","no","sgift","no",2,"yes","lottery","yes",3,"female","no",36
12,"female","no",-0.05,6,3,4,4,6,"70","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"30","female","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"20","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"70","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"60","female","no","sgift","no",1,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"30","female","no","sgift","no",1,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"40","female","no","sgift","no",1,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"40","male","no","sgift","no",2,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"40","male","no","sgift","no",2,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"50","female","no","sgift","no",2,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"50","female","no","sgift","no",0,"yes","lottery","no",0,"male","no",10
15,"female","no",0.446,3,4,1,6,4,"70","male","no","sgift","no",0,"yes","lottery","yes",1,"male","no",10
15,"female","no",0.446,3,4,1,6,4,"70","male","no","sgift","no",0,"yes","lottery","yes",5,"male","no",10
15,"female","no",0.446,3,4,1,6,4,"30","female","no","sgift","no",0,"yes","lottery","no",0,"female","yes",24
15,"female","no",0.446,3,4,1,6,4,"40","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","male","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"40","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"60","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"50","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"60","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"70","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"40","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"40","female","no","sgift","no",20,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"40","female","no","sgift","yes",7,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"40","female","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"50","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"40","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"40","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"40","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"50","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"50","female","no","sgift","no",25,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"50","male","no","sgift","no",4,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"60","male","no","sgift","no",0,"yes","vcm","no",0,"male","no",32
33,"female","no",1.033,4,7,3,5,5,"80","female","no","sgift","no",0,"yes","vcm","no",0,"female","no",34
33,"female","no",1.033,4,7,3,5,5,"30","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"50","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"20","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"30","male","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"20","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"80","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"50","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
33,"female","no",1.033,4,7,3,5,5,"40","female","no","sgift","no",2,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"60","female","no","sgift","no",0,"yes","lottery","yes",1,"male","no",10
30,"female","no",0.117,8,7,5,6,8,"60","female","no","sgift","no",0,"yes","lottery","yes",5,"male","no",10
30,"female","no",0.117,8,7,5,6,8,"50","male","no","sgift","no",0,"yes","lottery","no",0,"female","yes",7
30,"female","no",0.117,8,7,5,6,8,"60","female","no","sgift","no",0,"yes","lottery","no",0,"female","yes",7
30,"female","no",0.117,8,7,5,6,8,"40","female","no","sgift","no",1,"yes","vcm","no",0,"female","no",4
30,"female","no",0.117,8,7,5,6,8,"50","male","no","sgift","no",5,"yes","lottery","yes",4,"female","yes",24
30,"female","no",0.117,8,7,5,6,8,"40","female","no","sgift","no",10,"yes","vcm","no",0,"female","no",26
30,"female","no",0.117,8,7,5,6,8,"30","female","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"70","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"20","male","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"30","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"30","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"40","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"30","male","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"70","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"60","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"70","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"30","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"17","female","yes","sgift","no",1,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"40","male","yes","sgift","no",1,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"40","male","no","sgift","no",4,"no","none","no",0,NA,NA,NA
30,"female","no",0.117,8,7,5,6,8,"40","female","yes","sgift","no",5,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"60","female","no","sgift","no",0,"yes","lottery","yes",3,"female","yes",22
31,"female","no",0.517,4,4,3,-1,4,"40","female","no","sgift","no",0,"yes","lottery","no",0,"female","no",36
31,"female","no",0.517,4,4,3,-1,4,"30","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"40","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"40","male","no","sgift","no",3,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","female","no","sgift","no",0,"yes","lottery","no",0,"female","no",13
35,"male","yes",-0.218,6,8,6,7,8,"60","male","no","sgift","no",0,"yes","vcm","no",0,"female","no",34
35,"male","yes",-0.218,6,8,6,7,8,"50","male","no","sgift","no",0,"yes","vcm","no",0,"female","no",40
35,"male","yes",-0.218,6,8,6,7,8,"20","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","sgift","no",40,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","sgift","no",1,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","male","no","sgift","no",25,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"20","female","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","sgift","no",20,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","female","yes","sgift","no",10,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"50","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","female","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"30","female","no","sgift","no",5,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"60","male","no","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","male","yes","sgift","no",0,"no","none","no",0,NA,NA,NA
35,"male","yes",-0.218,6,8,6,7,8,"40","female","no","sgift","no",5,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"50","male","no","lgift","no",0,"yes","lottery","no",0,"female","no",16
27,"male","no",0.096,5,5,5,8,6,"40","male","no","lgift","no",0,"yes","lottery","no",0,"female","no",16
27,"male","no",0.096,5,5,5,8,6,"40","male","no","lgift","no",25,"yes","lottery","yes",30,"female","no",16
27,"male","no",0.096,5,5,5,8,6,"40","female","no","lgift","no",0,"yes","lottery","yes",2,"female","no",12
27,"male","no",0.096,5,5,5,8,6,"40","female","no","lgift","no",0,"yes","lottery","yes",1,"female","no",12
27,"male","no",0.096,5,5,5,8,6,"40","female","no","lgift","no",25,"yes","lottery","no",0,"female","no",12
27,"male","no",0.096,5,5,5,8,6,"60","male","no","lgift","no",0,"yes","vcm","no",0,"male","no",22
27,"male","no",0.096,5,5,5,8,6,"20","female","yes","lgift","no",0,"yes","lottery","no",0,"male","no",25
27,"male","no",0.096,5,5,5,8,6,"50","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"40","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"50","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"60","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"50","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"60","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"40","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"50","female","no","lgift","no",5,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"70","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"40","male","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"70","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"40","female","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
27,"male","no",0.096,5,5,5,8,6,"60","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"20","female","no","lgift","no",0,"yes","vcm","no",0,"male","no",22
34,"female","no",0.329,7,4,7,6,6,"50","female","no","lgift","no",0,"yes","vcm","no",0,"female","no",26
34,"female","no",0.329,7,4,7,6,6,"50","male","no","lgift","no",0,"yes","vcm","no",0,"female","yes",28
34,"female","no",0.329,7,4,7,6,6,"46","female","no","lgift","no",5,"yes","vcm","yes",2,"female","yes",28
34,"female","no",0.329,7,4,7,6,6,"70","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"20","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"50","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"50","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
34,"female","no",0.329,7,4,7,6,6,"50","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"70","female","no","lgift","no",0,"yes","vcm","no",0,"male","yes",20
29,"female","yes",0.595,5,3,2,6,8,"25","female","no","lgift","no",1,"yes","vcm","no",0,"female","no",3
29,"female","yes",0.595,5,3,2,6,8,"40","female","no","lgift","no",0,"yes","vcm","no",0,"female","yes",28
29,"female","yes",0.595,5,3,2,6,8,"30","female","no","lgift","no",10,"yes","vcm","yes",5,"female","yes",28
29,"female","yes",0.595,5,3,2,6,8,"40","male","yes","lgift","no",25,"yes","vcm","yes",2,"female","yes",28
29,"female","yes",0.595,5,3,2,6,8,"50","male","no","lgift","no",1,"yes","vcm","no",0,"female","no",39
29,"female","yes",0.595,5,3,2,6,8,"40","male","yes","lgift","no",0,"yes","vcm","no",0,"female","no",41
29,"female","yes",0.595,5,3,2,6,8,"30","female","no","lgift","no",0,"yes","vcm","no",0,"female","no",41
29,"female","yes",0.595,5,3,2,6,8,"30","male","no","lgift","no",0,"yes","vcm","yes",2,"female","no",41
29,"female","yes",0.595,5,3,2,6,8,"25","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"25","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"25","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"25","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"50","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"30","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"40","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"30","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"70","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"60","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"30","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"40","male","no","lgift","no",10,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"70","male","no","lgift","no",15,"no","none","no",0,NA,NA,NA
29,"female","yes",0.595,5,3,2,6,8,"40","female","no","lgift","no",25,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"30","female","no","lgift","no",0,"yes","vcm","no",0,"male","no",22
12,"female","no",-0.05,6,3,4,4,6,"30","female","no","lgift","no",25,"yes","vcm","no",0,"male","no",22
12,"female","no",-0.05,6,3,4,4,6,"50","male","no","lgift","no",0,"yes","vcm","no",0,"female","yes",28
12,"female","no",-0.05,6,3,4,4,6,"40","male","no","lgift","no",0,"yes","vcm","no",0,"female","yes",28
12,"female","no",-0.05,6,3,4,4,6,"20","female","no","lgift","no",5,"yes","vcm","no",0,"female","yes",38
12,"female","no",-0.05,6,3,4,4,6,"30","male","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"30","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"30","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"20","male","yes","lgift","no",5,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"6","female","no","lgift","no",10,"no","none","no",0,NA,NA,NA
12,"female","no",-0.05,6,3,4,4,6,"30","male","yes","lgift","no",25,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"40","female","no","lgift","no",0,"yes","vcm","yes",5,"male","yes",18
15,"female","no",0.446,3,4,1,6,4,"40","male","yes","lgift","no",0,"yes","vcm","yes",10,"male","yes",15
15,"female","no",0.446,3,4,1,6,4,"40","male","no","lgift","no",0,"yes","lottery","no",0,"female","no",33
15,"female","no",0.446,3,4,1,6,4,"60","female","no","lgift","no",0,"yes","lottery","no",0,"female","no",33
15,"female","no",0.446,3,4,1,6,4,"70","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"70","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","female","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
15,"female","no",0.446,3,4,1,6,4,"30","female","no","lgift","no",20,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"40","male","no","lgift","no",0,"yes","vcm","yes",5,"male","yes",18
17,"female","yes",0.326,3,2,1,3,3,"70","female","no","lgift","no",0,"yes","vcm","yes",10,"female","no",3
17,"female","yes",0.326,3,2,1,3,3,"20","female","no","lgift","no",0,"yes","vcm","yes",2,"male","no",22
17,"female","yes",0.326,3,2,1,3,3,"40","male","no","lgift","no",0,"yes","vcm","no",0,"female","yes",28
17,"female","yes",0.326,3,2,1,3,3,"30","male","no","lgift","no",5,"yes","vcm","yes",10,"male","no",35
17,"female","yes",0.326,3,2,1,3,3,"30","female","no","lgift","no",0,"yes","vcm","no",0,"female","no",39
17,"female","yes",0.326,3,2,1,3,3,"40","female","no","lgift","no",0,"yes","vcm","yes",4,"female","no",39
17,"female","yes",0.326,3,2,1,3,3,"40","male","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"30","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"30","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"50","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"70","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"60","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"60","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
17,"female","yes",0.326,3,2,1,3,3,"30","female","no","lgift","no",5,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"30","female","no","lgift","no",0,"yes","lottery","no",0,"female","no",12
19,"male","yes",0.007,5,8,5,2,4,"50","male","no","lgift","no",0,"yes","lottery","yes",3,"male","no",21
19,"male","yes",0.007,5,8,5,2,4,"40","male","no","lgift","no",0,"yes","lottery","no",0,"female","yes",22
19,"male","yes",0.007,5,8,5,2,4,"30","female","no","lgift","no",0,"yes","vcm","no",0,"female","yes",28
19,"male","yes",0.007,5,8,5,2,4,"30","female","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"60","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
19,"male","yes",0.007,5,8,5,2,4,"50","male","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"30","female","no","lgift","no",0,"yes","lottery","no",0,"male","yes",5
31,"female","no",0.517,4,4,3,-1,4,"45","male","no","lgift","no",2,"yes","lottery","no",0,"male","no",25
31,"female","no",0.517,4,4,3,-1,4,"40","female","no","lgift","no",25,"yes","lottery","no",0,"male","no",25
31,"female","no",0.517,4,4,3,-1,4,"35","male","yes","lgift","no",0,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"20","female","no","lgift","no",0,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"15","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"50","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"35","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"40","male","no","lgift","no",0,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"40","female","no","lgift","no",5,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"50","female","no","lgift","no",25,"no","none","no",0,NA,NA,NA
31,"female","no",0.517,4,4,3,-1,4,"40","female","no","lgift","no",25,"no","none","no",0,NA,NA,NA
32,"female","no",-0.937,6,6,8,8,7,"45","female","no","lgift","no",0,"yes","vcm","no",0,"male","no",22
32,"female","no",-0.937,6,6,8,8,7,"25","female","no","lgift","no",2,"yes","vcm","no",0,"male","no",22
32,"female","no",-0.937,6,6,8,8,7,"60","female","no","lgift","no",5,"yes","vcm","no",0,"male","no",22
