"cusip","year","isic","ikb","ikn","qb","qn","kstock","ikicb","ikicn","omphi","qicb","qicn","sb","sn"
629853,1961,2899,0.2126936,0.27903875,12.33750537,17.95631748,13.9765533,-0.05069104,-0.06854718,0.09100762,-2.9880503,-4.45444851,3.14926369,4.64920225
629853,1962,2899,0.4184002,0.48758195,15.18522105,21.59735943,21.124654,-0.17263096,-0.16999862,0.07905252,-1.54957318,-1.81703353,3.19808548,4.72631176
629853,1963,2899,0.1459552,0.14708701,6.82580424,9.06664515,21.0759606,0.28467939,0.3528242,0.08382286,8.70403619,12.92001644,3.07872904,4.43799149
629853,1964,2899,0.1171625,0.10934651,8.3864518,11.69228398,20.119527,0.03413737,0.04272865,0.04561782,-0.90448052,-1.67732494,2.35031213,3.20525272
629853,1965,2899,0.2059239,0.24175904,9.47168219,14.05882921,22.3362898,-0.08128558,-0.12363573,0.03630392,-0.6699459,-1.6914122,2.81272423,4.00915223
629853,1966,2899,0.263489,0.26487666,10.7619869,16.19056093,26.0498602,-0.03840639,-0.00385802,0.0727116,-0.51833256,-0.95970797,3.17405819,4.80877748
629853,1967,2899,0.1294469,0.19053822,13.24218624,21.07339614,27.8159409,0.14518235,0.09073625,0.08606051,-1.14051709,-2.70552296,3.432107,5.25686811
629853,1968,2899,0.19443,0.22173804,21.78413134,34.09008253,31.1177999,-0.03465024,0.00339333,0.15600908,-4.93125495,-7.38257635,3.03033023,4.89937503
629853,1969,2899,0.2663671,0.31785098,24.47929676,38.94757715,39.6412186,-0.05265241,-0.0731009,0.07239881,-0.57757924,-1.46786435,3.39414337,5.36887141
629853,1970,2899,0.1766278,0.21935291,20.43248599,31.77203821,44.7133342,0.09209249,0.10142057,0.01332329,4.49250496,7.84029517,3.52047207,5.65431819
629853,1971,2899,0.1205549,0.14492375,10.86963895,16.57431478,46.7763222,0.06275371,0.08246034,0.05541661,9.98798815,15.82555576,3.01912179,4.73050398
629853,1972,2899,0.1252635,0.1767404,14.81881521,22.91223941,50.3054209,0.00563882,-0.01721688,0.08260573,-2.8878919,-4.68729052,2.88867992,4.47727182
629853,1973,2890,0.1951487,0.19465244,14.1304231,21.39369352,54.1426565,-0.05658076,-0.00464148,0.06817566,1.84857769,3.26062858,2.95525657,4.62640256
629853,1974,2890,0.3965646,0.43862849,11.30020856,17.96234518,87.0600082,-0.17941054,-0.21963658,0.05548996,3.43609258,4.45421167,3.06156949,4.69214068
629853,1975,2890,0.1417132,0.19758586,3.35114826,4.91685066,106.4448632,0.26310943,0.2525565,0.05827275,8.4329775,13.75599296,3.45997605,5.58975774
629853,1976,2890,0.1253541,0.14463535,6.34086126,8.96055554,112.7110317,0.02647606,0.06462368,0.08070761,-2.32490227,-3.15360475,2.63915504,4.09920187
629853,1977,2890,0.2111972,0.26016605,6.64668857,9.46016684,135.7748241,-0.07057065,-0.09671715,0.07231363,0.54873557,0.73608189,2.85051198,4.13721456
629853,1978,2890,0.1709129,0.21696172,3.62510333,4.89708901,157.9910074,0.05243301,0.05862624,0.0710812,3.18581013,4.73774148,3.09282975,4.5208799
629853,1979,2890,0.1978836,0.21191487,2.93018634,3.81557347,184.1211061,-0.02080023,0.01165481,0.03118217,0.80026828,1.18379089,2.86063396,4.04391634
629853,1980,2890,0.1042433,0.16970165,3.42489535,4.51862429,205.790571,0.10290602,0.05729722,0.08888544,-0.07121575,-0.13546524,3.09561082,4.22270067
629853,1981,2890,0.2044308,0.2376827,5.67183495,7.15699857,250.0097792,-0.07949144,-0.04391859,0.10123773,-1.66341552,-1.95982558,2.82837386,3.8724116
629853,1982,2890,0.1586104,0.19970032,4.40704887,5.37908833,281.6269835,0.06624846,0.06370256,0.12879388,1.97631842,2.62882601,2.91927054,3.74721773
629853,1983,2890,0.125322,0.14817465,4.75621248,5.62422676,273.3598506,0.04969406,0.07092286,0.13090757,0.10261243,0.25344343,2.4088002,2.99841954
629853,1984,2890,0.1660355,0.18770317,5.14069167,6.11572173,279.5797277,-0.01787467,-0.01370916,0.13755418,0.35984125,0.39770529,2.15767423,2.59223269
629853,1985,2890,0.1848965,0.2042052,3.76388418,4.47173718,293.3568777,0.00523258,0.01010765,0.13030856,1.61947265,1.9303361,2.14858669,2.59291928
635655,1951,2085,0.3839444,0.45949349,0.62525135,0.92046807,136.0193381,NA,-0.21700687,0.18409851,NA,NA,NA,NA
635655,1952,2085,0.0455997,0.18209537,0.30677697,0.05101323,150.4706051,0.34276033,0.29503123,0.0968345,0.2655378,0.39710732,1.07801409,3.02020785
635655,1953,2085,0.0386145,0.19478339,-0.3457706,-1.37835297,173.0126945,0.00986048,0.00181578,0.0744612,0.68354746,1.26693576,0.63147373,1.56992682
635655,1954,2085,0.0071073,0.13238037,-0.59285997,-1.61686217,180.5403558,0.03202415,0.07203218,0.07273855,0.38587518,0.24420603,0.64604907,1.4542437
635655,1955,2085,0.0347994,0.08556938,-0.36915347,-1.02980528,183.4768383,-0.02575147,0.05158277,0.05576506,-0.70826022,-1.68646892,0.62171573,1.21471393
635655,1956,2085,0.1128864,0.13712689,-0.59560407,-1.39492696,207.8366976,-0.07133605,-0.04335688,0.05980321,0.35385324,0.53394984,0.66103111,1.17823712
635655,1957,2085,0.0628312,0.10244882,-0.39895027,-1.01760024,224.5023334,0.05411375,0.04129572,0.06459472,-0.24022585,-0.50341914,0.77730829,1.35256272
635655,1958,2085,0.0604543,0.14292098,-0.64860474,-1.37538101,235.7946367,0.00710937,-0.02928404,0.07828181,0.43155536,0.59412902,0.74958989,1.2792003
635655,1959,2085,0.0730085,0.1043881,-0.0943705,-0.40669113,244.2807149,-0.00683899,0.04670447,0.07828093,-0.38972945,-0.81101401,0.68462821,1.13076355
635655,1960,2085,0.1199047,0.12517314,0.11586768,-0.07065863,255.6458896,-0.03660286,-0.01003938,0.08584642,-0.33626165,-0.56890161,0.79071001,1.23686508
635655,1961,2085,0.1933307,0.11503847,-0.15307198,-0.51025291,259.91305,-0.05583144,0.02060405,0.09100762,0.38762467,0.64217322,0.78964148,1.2243172
635655,1962,2085,0.032674,0.08080067,0.22993219,-0.02229982,259.8988244,0.16323968,0.04062529,0.07905252,-0.31430525,-0.16384565,1.17925569,1.87632264
635655,1963,2085,0.0637548,0.08259553,-0.2568263,-0.89391816,260.3046322,-0.02573669,0.00512853,0.08382286,0.41111336,0.67004198,1.05720173,1.93153362
635655,1964,2085,-0.0170526,0.07438062,-0.30544206,-0.97439607,256.7873219,0.08002951,0.011608,0.04561782,-0.19667628,-0.3507482,1.06360763,1.91505336
635655,1965,2085,0.053846,0.04911833,-0.43074023,-1.0807208,250.4156545,-0.06894376,0.02704547,0.03630392,0.03793281,-0.16018436,1.09814637,2.0114417
635655,1966,2085,0.217617,0.27494675,0.00428769,-0.34760198,320.7893879,-0.14794776,-0.2058366,0.0727116,-0.45666214,-0.73511573,1.16664536,2.01885978
635655,1967,2085,0.1306378,0.1948384,0.21922122,0.06213958,370.7790641,0.09822198,0.09687624,0.08606051,0.19004324,0.20713471,1.26723247,2.27743331
635655,1968,2085,0.0776911,0.08582199,0.18021338,-0.02487448,384.8430766,0.06506721,0.12240542,0.15600908,0.16000953,0.15561699,1.00865927,1.72999053
635655,1969,2085,0.1662531,0.17963831,0.3639162,0.28655117,448.7405951,-0.0765255,-0.08081071,0.07239881,-0.3390989,-0.5678261,0.98801019,1.61127658
635655,1970,2085,0.06545,0.08368016,-0.29204703,-0.69044928,469.167367,0.10167514,0.09707304,0.01332329,0.94448393,1.45118074,1.14998793,1.8966971
635655,1971,2085,0.0699137,0.08701729,-0.26875823,-0.69526004,494.7292801,-0.00058935,0.00148507,0.05541661,-0.14173274,-0.2105484,0.9374187,1.54704221
635655,1972,2085,0.0476071,0.05829572,-0.29480983,-0.73874254,503.5532603,0.02623924,0.03353713,0.08260573,0.09175075,0.12315502,0.95765025,1.57457661
635655,1973,2800,0.0203426,0.0490846,-0.37400686,-0.86756803,499.6272165,0.02865136,0.0125575,0.06817566,-0.06870484,-0.12340353,1.00918046,1.65173472
635655,1974,2800,0.0823089,0.06125965,-0.77996561,-1.50991112,533.6791874,-0.05739897,-0.00877576,0.05548996,0.4473079,0.68417466,1.08809177,1.78940132
635655,1975,2800,0.0229987,0.07493015,-0.84055595,-1.68222424,606.3514216,0.06065043,-0.00930411,0.05827275,-0.31695201,-0.43050223,1.3679998,2.2311507
635655,1976,2800,0.0625634,0.06757804,-0.88373436,-1.60017008,633.800528,-0.03451538,0.01280616,0.08070761,-0.21026327,-0.60328464,1.1145416,1.85994364
635655,1977,2800,0.1240494,0.1359914,-0.53333596,-1.07238397,712.5671129,-0.05251551,-0.05857932,0.07231363,-0.01615055,-0.02491346,1.3266135,2.04867865
635655,1978,2800,0.2103615,0.22867549,-0.75627543,-1.40818453,909.2885376,-0.07135934,-0.07642956,0.0710812,0.2544734,0.36217512,1.37537644,2.1313026
635655,1979,2800,0.0486172,0.060149,-0.90260493,-1.57254804,960.9802208,0.16326024,0.17040206,0.03118217,0.48844184,0.65866192,1.48990609,2.2991668
635655,1980,2800,0.0263636,0.04891975,-0.62032521,-1.11254831,1009.2448066,0.02459694,0.01557751,0.08888544,-0.73622783,-1.17382859,1.39592918,2.11294601
635655,1981,2800,0.0350496,0.04204338,-0.86725109,-1.42666183,1056.0520083,-0.00513757,0.01113274,0.10123773,-0.00400021,-0.09705588,1.29187453,1.93468861
635655,1982,2800,0.0298213,0.05990204,-1.07384964,-1.71097773,1096.7906495,0.00906903,-0.01014364,0.12879388,-0.08691644,-0.16941695,1.25650702,1.83606757
635655,1983,2800,0.2644078,0.32188168,-1.00392654,-1.56394467,1394.6115447,-0.19997348,-0.21984288,0.13090757,-0.27421045,-0.47569344,1.07278012,1.55432763
635655,1984,2800,0.0567541,0.08423968,-0.6813385,-1.0434914,1378.2103782,0.21546049,0.24922952,0.13755418,-0.03170582,-0.15522425,1.52462954,2.15207332
635655,1985,2800,0.1139794,0.16044999,-0.65823443,-1.00702274,1485.19799,-0.04237286,-0.0553023,0.13030856,-0.12011949,-0.18665479,1.0283298,1.39280406
636316,1951,2950,0.1722456,0.15434058,-0.83653351,-1.05728697,68.6792808,NA,-0.0443939,0.18409851,NA,NA,NA,NA
636316,1952,2950,0.0869552,0.06942268,-0.75852398,-1.00550567,67.7012182,0.09371064,0.09164041,0.0968345,0.16358549,0.24522771,1.45986702,1.70917934
636316,1953,2950,0.064399,0.0917534,-0.54164843,-0.78922163,69.7521848,0.02735143,-0.01549865,0.0744612,0.02025346,0.10282864,1.25686854,1.50886015
636316,1954,2950,0.1335001,0.15520774,-0.5273017,-0.74876337,74.7385406,-0.05939042,-0.05216476,0.07273855,0.11752526,0.0908709,1.47032321,1.82870399
636316,1955,2950,0.2889069,0.31365254,1.22122559,1.37945617,99.1543063,-0.13929594,-0.14095395,0.05576506,-1.7587882,-2.15835309,1.5566427,1.90051854
636316,1956,2950,0.1765631,0.19769353,1.16639779,1.29371316,120.8941962,0.12290282,0.12778172,0.05980321,0.02726263,0.02117726,1.69793336,2.05544481
636316,1957,2950,0.0879716,0.10170144,0.35537453,0.33731049,130.774947,0.09427402,0.10256147,0.06459472,0.42800196,0.4765122,1.39249543,1.65033105
636316,1958,2950,0.1051416,0.11780094,0.45683089,0.45623458,134.1245625,-0.00893936,-0.00687784,0.07828181,-0.27609563,-0.33502848,1.12131957,1.29667591
636316,1959,2950,0.2065218,0.18163178,1.60431176,1.76465083,151.4052246,-0.08521342,-0.04961253,0.07828093,-0.90128584,-1.0343443,1.18610512,1.35460476
636316,1960,2950,0.1304604,0.12025624,1.94125574,2.22451143,157.9959527,0.08726091,0.0716991,0.08584642,0.21686763,0.21196275,1.60772643,1.83172816
636316,1961,2950,0.0896344,0.10764092,2.00882888,2.35590271,159.7905364,0.04898341,0.02241147,0.09100762,-0.24949801,-0.33136716,1.36488698,1.62398435
636316,1962,2950,0.0969099,0.10920855,1.98010915,2.29858742,164.8222554,0.00038554,0.00706558,0.07905252,0.13519249,0.17634244,1.20732391,1.47538532
636316,1963,2950,0.096818,0.10993056,0.74119602,0.78704916,170.1073851,0.0082074,0.00849269,0.08382286,1.09626095,1.32841596,1.25374557,1.52898764
636316,1964,2950,0.14307,0.16325693,0.85381968,0.93336646,184.3719641,-0.03972543,-0.04587894,0.04561782,-0.09918782,-0.13478118,1.31327209,1.60322971
636316,1965,2950,0.176776,0.19819581,0.41935043,0.41190281,210.9025451,-0.02728837,-0.0277436,0.03630392,0.33664193,0.39459521,1.29518011,1.58141124
636316,1966,2950,0.08088,0.06425666,0.14374236,0.08518242,213.2074848,0.10177692,0.13861135,0.0727116,0.10580489,0.10956803,1.20273896,1.45795675
636316,1967,2950,0.0628446,0.05902954,-0.3214707,-0.49657125,213.4524357,0.02344386,0.01030722,0.08606051,0.3246786,0.41306564,1.04209478,1.24728677
636316,1968,2950,0.081862,0.06011485,0.31877429,0.27324231,216.252718,-0.00624622,0.00829316,0.15600908,-0.32946212,-0.39789945,1.01285905,1.24751763
636316,1969,2950,0.0872316,0.08803231,1.2332794,1.45701397,228.3252464,0.00094589,-0.02154403,0.07239881,-0.3944167,-0.51087925,1.2338491,1.54401486
636316,1970,2950,0.0997473,0.07297092,0.27383297,0.26088214,236.5873963,-0.0111867,0.01603361,0.01332329,1.03573231,1.30040216,1.27644437,1.65444224
636316,1971,2950,0.0213086,0.04929671,0.61018495,0.69000963,240.4420051,0.07961954,0.02640607,0.05541661,-0.30349596,-0.35967344,1.3866234,1.81137594
636316,1972,2950,0.0529089,0.06154,0.01674286,-0.10969303,246.0676164,-0.02722972,-0.00715973,0.08260573,0.68539664,0.89525604,1.47631549,2.00909279
636316,1973,3270,0.1166794,0.1176437,-0.38727063,-0.64460824,262.5639993,-0.05581588,-0.04808327,0.06817566,0.35946687,0.46716061,1.69155265,2.2524324
636316,1974,3270,0.1856358,0.16935863,-0.93209496,-1.39035152,317.8403165,-0.05865547,-0.04231723,0.05548996,0.37993501,0.52860248,1.71776828,2.2883027
636316,1975,3270,0.0482297,0.08649187,-1.05230039,-1.60657689,366.7396634,0.14021664,0.08790688,0.05827275,0.1349769,0.24023941,1.68239201,2.2732358
636316,1976,3270,0.0744356,0.0574231,-0.8300052,-1.20790784,380.1257706,-0.02019838,0.03370325,0.08070761,-0.24180745,-0.47301971,1.30198208,1.79425045
636316,1977,3270,0.0730251,0.07285668,-0.53060694,-0.85498829,399.9084326,0.00669118,-0.01016505,0.07231363,-0.07400889,-0.05007756,1.37889456,1.7930461
636316,1978,3270,0.0790701,0.12848064,-0.55213842,-0.89112222,453.5080009,-0.00042458,-0.04649141,0.0710812,0.15164811,0.20493045,1.58498465,2.11304541
636316,1979,3270,0.1208705,0.12108729,-0.69211696,-0.98492308,513.4560303,-0.03803143,0.01116912,0.03118217,0.42112846,0.40664422,1.82786982,2.45269029
636316,1980,3270,0.123059,0.12304183,-0.56706361,-0.81844763,586.1096343,0.00874967,0.00898209,0.08888544,-0.32232347,-0.42485631,1.60484858,2.03603366
636316,1981,3270,0.1660697,0.16650517,-0.71883739,-1.00463466,706.8309254,-0.02619817,-0.02660673,0.10123773,-0.1035137,-0.14739785,1.38915302,1.76375914
636316,1982,3270,0.0154334,0.04870884,-0.6428665,-0.90611306,727.1985916,0.15262408,0.12406973,0.12879388,-0.00642786,-0.02305299,1.4093412,1.78903151
636316,1983,3270,0.0325198,0.0276292,-0.46358033,-0.64897024,674.2866252,-0.01282932,0.02469651,0.13090757,-0.33152104,-0.47966845,1.13397632,1.43710346
636316,1984,3270,0.0862112,0.10256728,-0.14952074,-0.27529761,680.158452,-0.0418327,-0.06082952,0.13755418,-0.49394817,-0.59193878,1.31710235,1.61603838
636316,1985,3270,0.0960187,0.12763337,-0.18502348,-0.32191505,709.5401714,0.00270455,-0.00843437,0.13030856,0.20167249,0.24550927,2.02695628,2.55097894
666807,1951,3721,0.409123,0.06952495,0.95801117,1.84965141,2.8766651,NA,-0.02194151,0.18409851,NA,NA,NA,NA
666807,1952,3721,0.5660182,0.53254884,0.46244712,-0.1206775,4.6944051,-0.10208512,-0.41145479,0.0968345,1.35040464,9.14022338,10.5603003,34.73925821
666807,1953,3721,-0.1051355,0.18059744,0.45664276,-0.43061356,4.9834595,0.66332518,0.36539891,0.0744612,3.94310071,26.73948999,12.988475,71.90731437
666807,1954,3721,0.2510162,0.1236027,0.50234373,0.02764548,4.8542631,-0.33789309,0.06598542,0.07273855,-0.81894508,-9.40416802,5.8595012,43.91267511
666807,1955,3721,0.1664972,0.36261907,2.44745993,16.1726365,6.3427442,0.09380368,-0.2187949,0.05576506,-1.89946581,-11.5267223,6.10886823,38.10114462
666807,1956,3721,0.1940717,0.56042554,1.45876335,7.04006121,12.3120728,-0.01596838,-0.16429122,0.05980321,0.55586193,3.72988588,7.63596639,63.94904486
666807,1957,3721,0.1941237,0.43976469,0.95104865,2.24162416,19.1011244,0.01248739,0.14906732,0.06459472,1.14911752,4.03227217,7.71764831,57.88057695
666807,1958,3721,0.2207912,0.19161684,0.61613636,0.70036377,19.8312427,-0.00938357,0.26314796,0.07828181,0.84301355,1.7080325,5.77503608,26.73745375
666807,1959,3721,0.1122649,0.21239008,1.08866561,2.72922168,21.6582622,0.11731447,-0.00414715,0.07828093,-0.67306388,-1.79790904,4.33386353,15.39082068
666807,1960,3721,0.0479498,0.3046075,0.6221121,0.78512836,25.935015,0.06843142,-0.06606796,0.08584642,0.49121696,1.8447115,3.62369739,15.20830204
666807,1961,3721,0.3169889,0.37882923,1.27589395,3.02787369,33.2603693,-0.24019066,-0.03974538,0.09100762,-1.56702746,-7.02773142,2.96118113,12.33970935
666807,1962,3721,0.0918494,0.30405841,1.64827254,4.35960696,39.7949849,0.23240037,0.0988074,0.07905252,0.24778277,0.99294559,3.35863897,11.64365707
666807,1963,3721,0.2227271,0.33414522,1.02056612,1.84039111,49.3797274,-0.11220799,-0.0020778,0.08382286,0.72655933,2.15867702,3.14874461,11.68698308
666807,1964,3721,-0.0246433,0.22882492,0.59889277,0.59116268,53.7528857,0.24624616,0.11575879,0.04561782,0.94612476,2.77217949,3.01563201,9.72763653
666807,1965,3721,0.016031,0.12392482,0.5790679,0.62021131,53.2580966,-0.04009231,0.10939906,0.03630392,-0.06564599,-0.99267978,2.15061316,6.75758929
666807,1966,3721,0.1887684,0.13257014,0.93836687,1.55531004,54.3108743,-0.15901177,0.00099407,0.0727116,-0.59220903,-1.71244599,2.62732493,6.92272419
666807,1967,3721,0.2778201,0.30956595,0.78842384,1.28572117,67.1908521,-0.06514227,-0.15035441,0.08606051,0.89465166,2.6570087,2.89022676,7.37106428
666807,1968,3721,0.3590346,0.18740968,1.69406382,3.99045982,73.1018788,-0.02520191,0.15139388,0.15600908,0.48517085,1.55141721,3.23749629,9.56372479
666807,1969,3721,0.1238378,0.27036205,1.4388557,4.28308186,88.7698563,0.24416252,-0.06337847,0.07239881,1.34486879,5.40531785,2.53348092,7.9458262
666807,1970,3721,-0.1636322,0.19586281,0.53996054,0.90838791,98.5179366,0.28528992,0.07710877,0.01332329,1.60968024,5.63216224,1.93065027,8.44213201
666807,1971,3721,-0.33606,0.11769006,0.18034465,-0.41346123,101.1300382,0.1538045,0.08469474,0.05541661,1.06388084,1.42113918,1.94822162,7.74777538
666807,1972,3721,0.1387356,0.15188372,-0.12721039,-0.76723637,106.9370718,-0.46333524,-0.02164719,0.08260573,-0.77650096,-5.08200461,2.28641095,6.74111326
666807,1973,3721,0.0840424,0.11812331,-0.08713161,-0.71967869,107.3115896,0.0604228,0.04181354,0.06817566,-1.48431226,-2.87573463,3.08405245,6.25573745
666807,1974,3721,0.202506,0.2416683,-0.4150449,-1.44287124,132.4460026,-0.1072265,-0.11013482,0.05548996,0.69866796,1.57687164,3.32181389,7.01435545
666807,1975,3721,0.127005,0.16032735,-0.32320731,-1.2629406,156.3925347,0.08290191,0.09068367,0.05827275,0.05187052,0.0301265,3.96386184,8.58728844
666807,1976,3721,0.0169019,0.15362325,-0.14907119,-0.85802742,168.7895509,0.11146721,0.01910266,0.08070761,-0.15891261,-0.54661213,3.95246061,8.41206874
666807,1977,3721,0.1561415,0.18169919,1.09275677,1.54975661,187.6012751,-0.12794845,-0.01493661,0.07231363,-0.76306269,-1.90512158,4.46878617,9.16316898
666807,1978,3721,0.3386329,0.36286947,0.51082269,0.48737905,266.2086719,-0.15842092,-0.15537708,0.0710812,2.00708177,3.68748916,5.88189189,10.76069777
666807,1979,3721,0.3307647,0.22204034,0.80883861,1.08582858,317.1991191,0.01818214,0.14775283,0.03118217,-0.07586319,-0.17178291,6.03145023,11.15456589
666807,1980,3721,0.2020764,0.29169425,0.64151438,0.88273319,415.1573132,0.14664993,-0.04372654,0.08888544,-0.57284388,-0.65378213,3.64773855,6.7948376
666807,1981,3721,0.1405558,0.33003659,1.08028065,1.79172152,574.8968648,0.07575016,-0.00493019,0.10123773,0.31752099,0.46544976,2.63687459,5.98448384
666807,1982,3721,0.2568012,0.42700463,0.74422714,0.95375898,882.3136135,-0.08317102,-0.04197246,0.12879388,0.24477831,0.00034803,2.63765511,5.50197745
666807,1983,3721,0.2720774,0.29146326,1.32800922,1.60646214,1005.642693,0.02034086,0.17369612,0.13090757,-0.35436467,-0.76718916,2.99624845,4.96733668
666807,1984,3721,0.2913708,0.29547207,1.31598924,1.62695077,1168.6749337,0.02078581,0.03663461,0.13755418,0.34565743,0.44278101,3.09238726,4.05810057
666807,1985,3721,0.2114692,0.28386889,1.35983128,1.74852163,1352.7054594,0.10745787,0.04859372,0.13030856,0.34363452,0.46742599,2.88404223,3.88089561
690020,1951,3550,0.0232642,0.07411644,-0.49457883,-1.25685002,8.0953702,NA,0.01509668,0.18409851,NA,NA,NA,NA
690020,1952,3550,0.3218293,0.16665618,-0.77196815,-1.67750845,8.4005286,-0.26740096,-0.07640167,0.0968345,0.67784628,1.00636661,2.44496201,4.23478859
690020,1953,3550,0.3256242,0.38082077,0.26313191,-0.111568,11.5539917,0.02045145,-0.18580822,0.0744612,-0.64321155,-0.22220021,3.44858919,5.77896376
690020,1954,3550,0.2334901,0.3380475,0.98105729,1.48375387,14.4950042,0.10911784,0.06736235,0.07273855,0.13003883,0.24052377,3.59916803,7.99375197
690020,1955,3550,0.1721669,0.18558123,3.79034391,7.39287706,15.6265806,0.07092413,0.16281522,0.05576506,-2.62809884,-5.70810284,3.12050922,6.93726919
690020,1956,3550,0.324891,0.35343161,4.50864613,9.35532889,22.0693336,-0.13329457,-0.14671404,0.05980321,-0.38025222,-1.10222751,3.0268565,6.40627188
690020,1957,3550,0.3868022,0.46871885,7.44597714,16.00215318,36.6957722,-0.03692583,-0.08501048,0.06459472,-2.0015386,-4.58184447,3.92870128,8.77099917
690020,1958,3550,0.1402251,0.20607615,3.54779811,6.74083675,39.3058579,0.25755412,0.27877471,0.07828181,4.37452565,10.03854994,3.51018027,7.87872705
690020,1959,3550,0.0526655,0.09102478,6.07041918,11.99126364,38.4510661,0.09168236,0.12217687,0.07828093,-2.35235802,-4.93817922,2.36688815,4.8956032
690020,1960,3550,0.1383718,0.1583443,6.50957914,13.13728051,39.7867186,-0.0738276,-0.05372622,0.08584642,0.52672133,0.87118402,2.38458552,4.94280082
690020,1961,3550,-0.028176,0.1520002,2.96555371,5.92293408,40.1315254,0.16398358,0.02017727,0.09100762,3.21276886,6.57993627,2.38263567,5.03089353
690020,1962,3550,0.1647562,0.13775058,3.24294064,5.80049631,40.6531854,-0.17990777,0.02513915,0.07905252,-0.31022323,-0.26056778,1.66856647,3.704646
690020,1963,3550,-0.022216,0.09385789,1.17060729,1.81608281,39.4212986,0.18510999,0.05176013,0.08382286,2.20485173,4.37720356,2.11365332,4.17849272
690020,1964,3550,0.0784174,0.05207067,1.34741212,2.16930666,36.4888714,-0.09705619,0.04416257,0.04561782,-0.29822293,-0.74687192,1.89203452,4.1462901
690020,1965,3550,0.1320609,0.08496338,1.46020036,2.65452407,35.3093281,-0.04884923,-0.02980821,0.03630392,0.21254644,0.36811741,2.27041213,4.70557173
690020,1966,3550,0.1361436,0.12905569,2.00402184,4.37383713,36.4183874,0.00581658,-0.03470846,0.0727116,-0.58052423,-1.58869164,2.34067856,5.36001248
690020,1967,3550,0.1688749,0.25770736,1.00057572,1.87744918,43.0721109,-0.01819782,-0.10647325,0.08606051,1.14005513,2.9412918,2.51209619,6.52567465
690020,1968,3550,0.2306388,0.30379486,3.05378288,7.26257507,54.642135,-0.02578221,0.00130725,0.15600908,-1.5805625,-4.32723569,2.49732027,6.9988048
690020,1969,3550,0.2284609,0.2456873,3.3363759,7.88581182,65.530454,0.01871824,0.07589504,0.07239881,0.73591737,1.98548118,2.60330568,7.06000194
690020,1970,3550,0.0359076,0.13657504,1.3467746,3.01378315,69.2732738,0.19303168,0.11093189,0.01332329,2.69909086,6.87362404,2.4556217,6.49663753
690020,1971,3550,0.0344531,0.1307939,1.46661253,3.06925757,73.1685515,0.00336381,0.01302929,0.05541661,-0.0290739,-0.0373477,1.82727143,5.03059027
690020,1972,3550,0.1154704,0.1512302,3.09130711,6.90052986,78.5094521,-0.0714788,-0.00794382,0.08260573,-2.01288958,-5.05922821,2.1236746,5.52390677
690020,1973,3510,0.1724928,0.23258985,2.34156966,5.1376482,90.5069593,-0.04526262,-0.06550269,0.06817566,0.91603875,2.1562233,2.38614506,5.86095638
690020,1974,3510,0.2861383,0.27809587,-0.14265852,-1.01398125,119.0848319,-0.09776774,-0.03007449,0.05548996,2.52143236,6.19872584,2.55848583,6.36621769
690020,1975,3510,0.0362327,0.15501899,-0.4210255,-1.86563703,141.9374498,0.25201706,0.13211026,0.05827275,0.96880631,2.62249119,2.2823446,5.65411851
690020,1976,3510,0.0659816,0.15395144,0.43213019,0.34064773,155.6205022,-0.02442372,0.0134926,0.08070761,-0.90376415,-2.72289584,1.80109137,4.65707255
690020,1977,3510,0.1830197,0.17495139,0.2384589,-0.07413663,174.40273,-0.10380332,-0.00834858,0.07231363,0.33699262,0.55543307,2.04641048,4.58383488
690020,1978,3510,0.0980152,0.13124319,-0.13805389,-0.93646687,189.0840964,0.09197161,0.05303712,0.0710812,0.31825399,0.79662008,2.15256451,4.52785142
690020,1979,3510,0.0965329,0.09222533,-0.40384424,-1.45338638,197.9607993,0.00449234,0.04189365,0.03118217,0.66894997,1.37744076,2.05502308,4.55488226
690020,1980,3510,-0.0389815,0.06010523,-0.50696358,-1.70726909,201.6297027,0.13204956,0.03746258,0.08888544,0.2282811,0.55623866,2.00807856,4.42169147
690020,1981,3510,0.0043636,0.05387683,-0.84071469,-2.21056597,204.8004658,-0.04290333,0.01168277,0.10123773,0.12183792,-0.19578139,1.72645628,3.92968273
690020,1982,3510,0.0310616,0.0964933,-0.71178263,-1.86345756,211.5794655,-0.02269746,-0.03018872,0.12879388,0.11934274,0.04258614,2.13053675,4.46823808
690020,1983,3510,0.0922851,0.17836455,-0.37962278,-1.13869328,216.9713625,-0.04914273,-0.05852199,0.13090757,-0.7924667,-1.786074,2.13449894,4.32941802
690020,1984,3510,0.1220439,0.19540911,0.3952242,0.3909916,229.4979996,-0.01297111,0.00983478,0.13755418,-0.68590195,-1.44731791,2.07084176,4.03877703
690020,1985,3510,0.0976549,0.17312861,0.50267756,0.59165279,239.1459091,0.03711422,0.04484064,0.13030856,-0.31942416,-0.67720366,2.31916538,4.43616772
690768,1951,3221,0.1602162,0.11718713,1.16241792,1.32498252,141.653783,NA,-0.02249438,0.18409851,NA,NA,NA,NA
690768,1952,3221,0.0376461,0.07240229,1.21974745,1.4459351,138.1171786,0.12621554,0.05179588,0.0968345,0.0898506,0.1038831,2.0724732,2.57219467
690768,1953,3221,0.1434862,0.13314571,0.21060413,0.12192517,146.4560896,-0.09515597,-0.05082923,0.0744612,0.73909918,0.94612886,1.66448113,2.19263047
